44.0,25.0,43.0,43.0,
25.0,36.0,162.0,162.0,
25.0,37.0,186.0,186.0,
38.0,12.0,71.0,71.0,
33.0,27.0,143.0,143.0,
40.0,26.0,73.0,73.0,
29.0,37.0,10.0,10.0,
42.0,21.0,83.0,83.0,
29.0,49.0,14.0,14.0,
13.0,23.0,159.0,159.0,
49.0,32.0,191.0,191.0,
38.0,23.0,168.0,168.0,
23.0,34.0,125.0,125.0,
13.0,27.0,38.0,38.0,
28.0,16.0,152.0,152.0,
24.0,16.0,73.0,73.0,
37.0,21.0,18.0,18.0,
41.0,27.0,161.0,161.0,
20.0,12.0,45.0,45.0,
40.0,30.0,31.0,31.0,
39.0,23.0,90.0,90.0,
46.0,19.0,154.0,154.0,
43.0,33.0,73.0,73.0,
21.0,30.0,179.0,179.0,
30.0,44.0,108.0,108.0,
11.0,25.0,49.0,49.0,
46.0,16.0,25.0,25.0,
28.0,20.0,107.0,107.0,
24.0,18.0,74.0,74.0,
39.0,11.0,121.0,121.0,
47.0,35.0,194.0,194.0,
47.0,25.0,147.0,147.0,
12.0,16.0,97.0,97.0,
19.0,15.0,43.0,43.0,
22.0,16.0,19.0,19.0,
32.0,37.0,111.0,111.0,
15.0,25.0,197.0,197.0,
45.0,22.0,149.0,149.0,
40.0,40.0,107.0,107.0,
26.0,24.0,130.0,130.0,
45.0,40.0,19.0,19.0,
30.0,19.0,94.0,94.0,
47.0,32.0,63.0,63.0,
47.0,13.0,27.0,27.0,
28.0,22.0,102.0,102.0,
15.0,41.0,159.0,159.0,
36.0,22.0,144.0,144.0,
35.0,28.0,39.0,39.0,
32.0,32.0,26.0,26.0,
21.0,30.0,176.0,176.0,
41.0,31.0,55.0,55.0,
23.0,26.0,53.0,53.0,
47.0,48.0,136.0,136.0,
30.0,46.0,80.0,80.0,
48.0,43.0,69.0,69.0,
10.0,48.0,99.0,99.0,
29.0,33.0,29.0,29.0,
22.0,16.0,87.0,87.0,
22.0,31.0,130.0,130.0,
13.0,16.0,66.0,66.0,
39.0,11.0,99.0,99.0,
12.0,47.0,11.0,11.0,
43.0,19.0,104.0,104.0,
32.0,48.0,182.0,182.0,
31.0,27.0,198.0,198.0,
37.0,39.0,117.0,117.0,
18.0,18.0,35.0,35.0,
15.0,15.0,27.0,27.0,
27.0,45.0,191.0,191.0,
23.0,47.0,152.0,152.0,
11.0,32.0,91.0,91.0,
48.0,21.0,92.0,92.0,
40.0,25.0,72.0,72.0,
10.0,38.0,14.0,14.0,
23.0,35.0,53.0,53.0,
14.0,46.0,194.0,194.0,
13.0,21.0,96.0,96.0,
23.0,38.0,142.0,142.0,
34.0,44.0,84.0,84.0,
14.0,30.0,83.0,83.0,
42.0,31.0,90.0,90.0,
24.0,15.0,126.0,126.0,
13.0,29.0,26.0,26.0,
29.0,39.0,151.0,151.0,
37.0,38.0,98.0,98.0,
10.0,41.0,124.0,124.0,
49.0,39.0,13.0,13.0,
22.0,26.0,177.0,177.0,
29.0,49.0,167.0,167.0,
23.0,39.0,115.0,115.0,
23.0,28.0,157.0,157.0,
27.0,32.0,24.0,24.0,
13.0,49.0,151.0,151.0,
10.0,33.0,116.0,116.0,
44.0,43.0,151.0,151.0,
14.0,41.0,172.0,172.0,
47.0,42.0,17.0,17.0,
19.0,32.0,169.0,169.0,
18.0,25.0,39.0,39.0,
18.0,46.0,42.0,42.0,
38.0,30.0,118.0,118.0,
29.0,45.0,76.0,76.0,
14.0,17.0,43.0,43.0,
43.0,27.0,190.0,190.0,
22.0,13.0,16.0,16.0,
42.0,10.0,79.0,79.0,
37.0,15.0,180.0,180.0,
15.0,31.0,94.0,94.0,
37.0,35.0,107.0,107.0,
40.0,23.0,141.0,141.0,
13.0,14.0,51.0,51.0,
41.0,47.0,82.0,82.0,
21.0,47.0,8.0,8.0,
30.0,41.0,181.0,181.0,
44.0,28.0,40.0,40.0,
26.0,43.0,112.0,112.0,
23.0,28.0,21.0,21.0,
32.0,10.0,81.0,81.0,
48.0,43.0,59.0,59.0,
48.0,17.0,196.0,196.0,
11.0,14.0,183.0,183.0,
38.0,38.0,66.0,66.0,
28.0,10.0,143.0,143.0,
10.0,19.0,122.0,122.0,
27.0,43.0,84.0,84.0,
27.0,34.0,146.0,146.0,
24.0,36.0,58.0,58.0,
44.0,32.0,29.0,29.0,
31.0,26.0,181.0,181.0,
30.0,49.0,191.0,191.0,
41.0,48.0,106.0,106.0,
36.0,31.0,47.0,47.0,
34.0,35.0,139.0,139.0,
35.0,44.0,191.0,191.0,
44.0,38.0,116.0,116.0,
12.0,21.0,144.0,144.0,
44.0,15.0,160.0,160.0,
14.0,44.0,50.0,50.0,
28.0,20.0,177.0,177.0,
43.0,25.0,26.0,26.0,
35.0,14.0,129.0,129.0,
14.0,34.0,184.0,184.0,
29.0,10.0,170.0,170.0,
45.0,11.0,174.0,174.0,
15.0,30.0,24.0,24.0,
28.0,45.0,130.0,130.0,
11.0,49.0,75.0,75.0,
20.0,22.0,133.0,133.0,
40.0,24.0,12.0,12.0,
10.0,36.0,29.0,29.0,
11.0,24.0,84.0,84.0,
15.0,48.0,23.0,23.0,
29.0,28.0,23.0,23.0,
45.0,18.0,9.0,9.0,
43.0,15.0,94.0,94.0,
39.0,25.0,110.0,110.0,
35.0,47.0,130.0,130.0,
26.0,35.0,133.0,133.0,
46.0,12.0,120.0,120.0,
35.0,12.0,132.0,132.0,
32.0,20.0,148.0,148.0,
17.0,45.0,173.0,173.0,
11.0,30.0,191.0,191.0,
17.0,37.0,165.0,165.0,
11.0,10.0,178.0,178.0,
30.0,30.0,177.0,177.0,
40.0,11.0,40.0,40.0,
34.0,21.0,49.0,49.0,
42.0,13.0,27.0,27.0,
39.0,22.0,146.0,146.0,
19.0,29.0,191.0,191.0,
45.0,19.0,113.0,113.0,
28.0,29.0,159.0,159.0,
12.0,14.0,24.0,24.0,
12.0,37.0,123.0,123.0,
37.0,48.0,169.0,169.0,
14.0,46.0,190.0,190.0,
43.0,11.0,117.0,117.0,
46.0,27.0,67.0,67.0,
31.0,21.0,124.0,124.0,
11.0,21.0,28.0,28.0,
42.0,45.0,99.0,99.0,
12.0,40.0,146.0,146.0,
16.0,43.0,154.0,154.0,
11.0,29.0,166.0,166.0,
39.0,12.0,117.0,117.0,
36.0,11.0,136.0,136.0,
26.0,25.0,184.0,184.0,
37.0,12.0,174.0,174.0,
12.0,45.0,64.0,64.0,
46.0,47.0,74.0,74.0,
17.0,47.0,105.0,105.0,
15.0,43.0,164.0,164.0,
26.0,33.0,110.0,110.0,
26.0,22.0,32.0,32.0,
22.0,19.0,102.0,102.0,
48.0,11.0,125.0,125.0,
28.0,28.0,97.0,97.0,
46.0,36.0,117.0,117.0,
18.0,46.0,117.0,117.0,
47.0,17.0,54.0,54.0,
18.0,34.0,160.0,160.0,
46.0,28.0,183.0,183.0,
48.0,18.0,153.0,153.0,
48.0,33.0,136.0,136.0,
29.0,37.0,156.0,156.0,
41.0,31.0,181.0,181.0,
45.0,16.0,162.0,162.0,
46.0,39.0,28.0,28.0,
24.0,29.0,9.0,9.0,
22.0,14.0,31.0,31.0,
12.0,23.0,129.0,129.0,
35.0,48.0,57.0,57.0,
41.0,42.0,195.0,195.0,
47.0,10.0,124.0,124.0,
41.0,18.0,104.0,104.0,
36.0,14.0,68.0,68.0,
11.0,16.0,138.0,138.0,
13.0,41.0,190.0,190.0,
43.0,20.0,92.0,92.0,
32.0,10.0,141.0,141.0,
26.0,23.0,16.0,16.0,
25.0,31.0,169.0,169.0,
23.0,23.0,79.0,79.0,
12.0,21.0,139.0,139.0,
47.0,27.0,40.0,40.0,
45.0,28.0,140.0,140.0,
36.0,39.0,25.0,25.0,
32.0,23.0,157.0,157.0,
27.0,47.0,194.0,194.0,
47.0,31.0,9.0,9.0,
25.0,23.0,93.0,93.0,
37.0,34.0,10.0,10.0,
20.0,28.0,116.0,116.0,
16.0,46.0,161.0,161.0,
40.0,26.0,34.0,34.0,
27.0,48.0,53.0,53.0,
30.0,12.0,31.0,31.0,
31.0,21.0,82.0,82.0,
23.0,27.0,51.0,51.0,
23.0,14.0,82.0,82.0,
39.0,19.0,34.0,34.0,
10.0,31.0,187.0,187.0,
18.0,31.0,55.0,55.0,
47.0,20.0,126.0,126.0,
12.0,48.0,64.0,64.0,
11.0,35.0,119.0,119.0,
19.0,44.0,198.0,198.0,
45.0,14.0,11.0,11.0,
19.0,31.0,45.0,45.0,
42.0,17.0,175.0,175.0,
26.0,46.0,182.0,182.0,
44.0,23.0,116.0,116.0,
14.0,34.0,131.0,131.0,
18.0,11.0,168.0,168.0,
33.0,25.0,44.0,44.0,
49.0,28.0,70.0,70.0,
29.0,25.0,192.0,192.0,
46.0,25.0,135.0,135.0,
17.0,16.0,149.0,149.0,
41.0,21.0,37.0,37.0,
16.0,46.0,54.0,54.0,
40.0,41.0,23.0,23.0,
36.0,34.0,78.0,78.0,
20.0,45.0,123.0,123.0,
40.0,49.0,81.0,81.0,
32.0,40.0,13.0,13.0,
11.0,30.0,167.0,167.0,
49.0,23.0,118.0,118.0,
38.0,47.0,36.0,36.0,
35.0,25.0,15.0,15.0,
25.0,18.0,167.0,167.0,
48.0,21.0,156.0,156.0,
23.0,48.0,110.0,110.0,
49.0,25.0,37.0,37.0,
25.0,20.0,174.0,174.0,
44.0,43.0,36.0,36.0,
38.0,35.0,149.0,149.0,
39.0,22.0,86.0,86.0,
41.0,49.0,129.0,129.0,
39.0,30.0,160.0,160.0,
18.0,10.0,129.0,129.0,
23.0,39.0,131.0,131.0,
29.0,11.0,108.0,108.0,
38.0,26.0,32.0,32.0,
24.0,17.0,70.0,70.0,
27.0,24.0,30.0,30.0,
38.0,20.0,69.0,69.0,
25.0,34.0,197.0,197.0,
37.0,35.0,48.0,48.0,
12.0,42.0,66.0,66.0,
29.0,46.0,79.0,79.0,
47.0,28.0,155.0,155.0,
23.0,17.0,8.0,8.0,
