9.800000000000000000e+01,3.729000000000000000e+03,1.000000000000000000e+00
1.860000000000000000e+02,2.970000000000000000e+03,1.000000000000000000e+00
9.900000000000000000e+01,1.260000000000000000e+02,1.000000000000000000e+00
1.230000000000000000e+02,5.280000000000000000e+02,1.000000000000000000e+00
6.300000000000000000e+01,3.900000000000000000e+03,1.000000000000000000e+00
1.260000000000000000e+02,8.100000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,1.760000000000000000e+02,1.000000000000000000e+00
4.800000000000000000e+01,1.991000000000000000e+03,1.000000000000000000e+00
3.400000000000000000e+01,2.717000000000000000e+03,1.000000000000000000e+00
1.250000000000000000e+02,1.996000000000000000e+03,1.000000000000000000e+00
1.380000000000000000e+02,3.280000000000000000e+02,1.000000000000000000e+00
1.590000000000000000e+02,4.620000000000000000e+02,1.000000000000000000e+00
1.470000000000000000e+02,3.104000000000000000e+03,1.000000000000000000e+00
1.890000000000000000e+02,2.860000000000000000e+02,1.000000000000000000e+00
1.510000000000000000e+02,5.470000000000000000e+02,1.000000000000000000e+00
5.100000000000000000e+01,3.460000000000000000e+03,1.000000000000000000e+00
1.680000000000000000e+02,3.519000000000000000e+03,1.000000000000000000e+00
2.260000000000000000e+02,2.200000000000000000e+03,1.000000000000000000e+00
1.800000000000000000e+02,5.000000000000000000e+02,1.000000000000000000e+00
2.230000000000000000e+02,3.835000000000000000e+03,1.000000000000000000e+00
8.400000000000000000e+01,1.935000000000000000e+03,1.000000000000000000e+00
6.000000000000000000e+01,8.540000000000000000e+02,1.000000000000000000e+00
1.430000000000000000e+02,3.580000000000000000e+02,1.000000000000000000e+00
2.410000000000000000e+02,3.994000000000000000e+03,1.000000000000000000e+00
1.070000000000000000e+02,1.951000000000000000e+03,1.000000000000000000e+00
1.700000000000000000e+02,1.505000000000000000e+03,1.000000000000000000e+00
1.020000000000000000e+02,1.194000000000000000e+03,1.000000000000000000e+00
5.100000000000000000e+01,1.580000000000000000e+03,1.000000000000000000e+00
1.710000000000000000e+02,2.420000000000000000e+03,1.000000000000000000e+00
1.500000000000000000e+02,3.935000000000000000e+03,1.000000000000000000e+00
2.440000000000000000e+02,3.992000000000000000e+03,1.000000000000000000e+00
5.900000000000000000e+01,5.730000000000000000e+02,1.000000000000000000e+00
2.320000000000000000e+02,8.350000000000000000e+02,1.000000000000000000e+00
1.180000000000000000e+02,2.134000000000000000e+03,1.000000000000000000e+00
9.200000000000000000e+01,1.792000000000000000e+03,1.000000000000000000e+00
7.600000000000000000e+01,2.103000000000000000e+03,1.000000000000000000e+00
5.000000000000000000e+01,1.248000000000000000e+03,1.000000000000000000e+00
2.470000000000000000e+02,3.237000000000000000e+03,1.000000000000000000e+00
1.800000000000000000e+02,7.230000000000000000e+02,1.000000000000000000e+00
1.330000000000000000e+02,3.967000000000000000e+03,1.000000000000000000e+00
1.490000000000000000e+02,1.691000000000000000e+03,1.000000000000000000e+00
2.310000000000000000e+02,1.716000000000000000e+03,1.000000000000000000e+00
8.100000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00
2.110000000000000000e+02,3.348000000000000000e+03,1.000000000000000000e+00
7.800000000000000000e+01,7.190000000000000000e+02,1.000000000000000000e+00
2.300000000000000000e+02,7.820000000000000000e+02,1.000000000000000000e+00
9.000000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,8.900000000000000000e+01,1.000000000000000000e+00
2.120000000000000000e+02,9.780000000000000000e+02,1.000000000000000000e+00
2.110000000000000000e+02,2.488000000000000000e+03,1.000000000000000000e+00
2.450000000000000000e+02,3.260000000000000000e+03,1.000000000000000000e+00
1.900000000000000000e+02,7.550000000000000000e+02,1.000000000000000000e+00
5.400000000000000000e+01,2.302000000000000000e+03,1.000000000000000000e+00
2.530000000000000000e+02,7.120000000000000000e+02,1.000000000000000000e+00
1.490000000000000000e+02,3.841000000000000000e+03,1.000000000000000000e+00
1.910000000000000000e+02,3.258000000000000000e+03,1.000000000000000000e+00
8.900000000000000000e+01,1.247000000000000000e+03,1.000000000000000000e+00
1.990000000000000000e+02,4.260000000000000000e+02,1.000000000000000000e+00
1.090000000000000000e+02,8.110000000000000000e+02,1.000000000000000000e+00
1.850000000000000000e+02,8.950000000000000000e+02,1.000000000000000000e+00
4.400000000000000000e+01,1.586000000000000000e+03,1.000000000000000000e+00
8.300000000000000000e+01,2.951000000000000000e+03,1.000000000000000000e+00
1.140000000000000000e+02,1.715000000000000000e+03,1.000000000000000000e+00
2.060000000000000000e+02,9.400000000000000000e+02,1.000000000000000000e+00
