155.0,114.0,120.0,21.0,9.0,5.0,1.0,
187.0,50.0,194.0,37.0,7.0,6.0,4.0,
198.0,166.0,95.0,4.0,11.0,4.0,1.0,
165.0,184.0,114.0,38.0,9.0,7.0,0.0,
48.0,250.0,25.0,20.0,3.0,2.0,0.0,
57.0,255.0,124.0,86.0,9.0,6.0,3.0,
235.0,196.0,179.0,74.0,7.0,5.0,3.0,
140.0,14.0,174.0,30.0,7.0,2.0,1.0,
104.0,113.0,117.0,58.0,7.0,2.0,0.0,
204.0,156.0,32.0,77.0,6.0,5.0,4.0,
57.0,68.0,52.0,38.0,5.0,3.0,1.0,
74.0,93.0,29.0,76.0,9.0,8.0,3.0,
39.0,95.0,179.0,39.0,3.0,2.0,0.0,
66.0,44.0,195.0,34.0,5.0,1.0,0.0,
220.0,209.0,113.0,87.0,10.0,5.0,3.0,
157.0,149.0,168.0,22.0,11.0,3.0,1.0,
197.0,42.0,72.0,10.0,4.0,1.0,0.0,
212.0,66.0,34.0,86.0,6.0,5.0,1.0,
216.0,16.0,51.0,9.0,3.0,1.0,0.0,
176.0,179.0,82.0,38.0,5.0,1.0,0.0,
212.0,108.0,71.0,81.0,3.0,2.0,1.0,
88.0,48.0,81.0,70.0,3.0,2.0,1.0,
219.0,134.0,180.0,30.0,9.0,5.0,0.0,
163.0,135.0,202.0,49.0,3.0,2.0,1.0,
158.0,157.0,127.0,80.0,11.0,10.0,4.0,
154.0,46.0,149.0,28.0,10.0,2.0,1.0,
123.0,244.0,182.0,89.0,7.0,4.0,2.0,
238.0,173.0,93.0,70.0,6.0,4.0,0.0,
73.0,219.0,219.0,12.0,5.0,4.0,0.0,
100.0,5.0,115.0,71.0,10.0,6.0,0.0,
246.0,124.0,113.0,87.0,4.0,2.0,0.0,
254.0,152.0,83.0,56.0,8.0,5.0,1.0,
245.0,60.0,95.0,82.0,5.0,3.0,1.0,
180.0,98.0,164.0,58.0,11.0,8.0,0.0,
102.0,3.0,88.0,52.0,7.0,5.0,4.0,
187.0,227.0,50.0,16.0,8.0,1.0,0.0,
213.0,176.0,156.0,81.0,10.0,5.0,3.0,
40.0,233.0,178.0,69.0,4.0,2.0,1.0,
130.0,149.0,104.0,49.0,7.0,6.0,2.0,
64.0,253.0,136.0,6.0,10.0,9.0,5.0,
104.0,175.0,63.0,76.0,3.0,2.0,1.0,
84.0,18.0,92.0,50.0,6.0,3.0,2.0,
218.0,169.0,141.0,24.0,7.0,4.0,1.0,
75.0,108.0,104.0,50.0,10.0,1.0,0.0,
37.0,79.0,172.0,93.0,5.0,2.0,0.0,
181.0,84.0,134.0,14.0,4.0,2.0,0.0,
176.0,59.0,33.0,54.0,2.0,1.0,0.0,
53.0,183.0,84.0,88.0,7.0,2.0,0.0,
177.0,154.0,39.0,92.0,10.0,5.0,0.0,
111.0,115.0,207.0,91.0,8.0,5.0,1.0,
72.0,102.0,128.0,61.0,6.0,3.0,1.0,
189.0,26.0,147.0,14.0,4.0,2.0,0.0,
62.0,118.0,177.0,11.0,11.0,1.0,0.0,
218.0,31.0,119.0,90.0,9.0,8.0,3.0,
80.0,202.0,181.0,32.0,3.0,2.0,1.0,
113.0,152.0,50.0,84.0,2.0,1.0,0.0,
84.0,120.0,36.0,46.0,5.0,4.0,3.0,
113.0,130.0,70.0,23.0,11.0,7.0,2.0,
215.0,191.0,126.0,13.0,5.0,1.0,0.0,
186.0,209.0,103.0,18.0,10.0,6.0,3.0,
205.0,84.0,208.0,39.0,10.0,2.0,0.0,
180.0,175.0,192.0,43.0,7.0,2.0,0.0,
247.0,15.0,43.0,61.0,7.0,2.0,0.0,
114.0,111.0,104.0,12.0,6.0,5.0,2.0,
133.0,117.0,129.0,52.0,4.0,3.0,1.0,
254.0,30.0,154.0,98.0,10.0,6.0,2.0,
196.0,40.0,117.0,32.0,8.0,6.0,1.0,
123.0,159.0,28.0,77.0,5.0,2.0,0.0,
205.0,88.0,85.0,66.0,5.0,1.0,0.0,
81.0,55.0,155.0,50.0,6.0,4.0,1.0,
141.0,240.0,65.0,71.0,11.0,9.0,4.0,
72.0,198.0,25.0,7.0,11.0,2.0,1.0,
165.0,80.0,179.0,99.0,6.0,5.0,0.0,
253.0,88.0,120.0,23.0,3.0,2.0,0.0,
215.0,182.0,96.0,94.0,9.0,1.0,0.0,
57.0,41.0,168.0,26.0,9.0,7.0,1.0,
71.0,2.0,118.0,80.0,9.0,6.0,3.0,
75.0,69.0,150.0,96.0,9.0,6.0,1.0,
89.0,123.0,225.0,55.0,3.0,2.0,1.0,
113.0,85.0,54.0,68.0,5.0,4.0,3.0,
185.0,59.0,42.0,56.0,2.0,1.0,0.0,
184.0,147.0,107.0,10.0,2.0,1.0,0.0,
246.0,3.0,120.0,65.0,7.0,3.0,1.0,
46.0,86.0,140.0,75.0,11.0,9.0,5.0,
123.0,170.0,214.0,93.0,10.0,5.0,1.0,
88.0,200.0,219.0,70.0,9.0,5.0,1.0,
180.0,183.0,46.0,82.0,9.0,5.0,1.0,
38.0,209.0,109.0,80.0,10.0,9.0,4.0,
74.0,161.0,156.0,37.0,11.0,3.0,2.0,
110.0,137.0,106.0,7.0,11.0,5.0,1.0,
223.0,234.0,67.0,32.0,3.0,2.0,1.0,
148.0,188.0,114.0,58.0,9.0,3.0,0.0,
211.0,43.0,40.0,49.0,11.0,1.0,0.0,
96.0,164.0,212.0,37.0,5.0,4.0,2.0,
