254.0,190.0,43.0,93.0,8.0,5.0,1.0,
175.0,169.0,88.0,19.0,4.0,1.0,0.0,
83.0,248.0,88.0,45.0,11.0,8.0,1.0,
141.0,168.0,91.0,41.0,10.0,1.0,0.0,
85.0,224.0,144.0,9.0,10.0,9.0,1.0,
54.0,26.0,52.0,39.0,4.0,3.0,1.0,
78.0,121.0,33.0,79.0,3.0,1.0,0.0,
73.0,250.0,54.0,78.0,11.0,1.0,0.0,
164.0,37.0,196.0,54.0,5.0,3.0,0.0,
217.0,188.0,94.0,58.0,9.0,3.0,1.0,
116.0,160.0,38.0,88.0,11.0,3.0,1.0,
147.0,235.0,161.0,65.0,8.0,6.0,0.0,
89.0,31.0,77.0,69.0,8.0,5.0,2.0,
80.0,238.0,59.0,99.0,9.0,6.0,4.0,
184.0,246.0,103.0,5.0,4.0,2.0,1.0,
48.0,242.0,169.0,40.0,8.0,4.0,1.0,
142.0,2.0,227.0,21.0,11.0,7.0,1.0,
163.0,114.0,49.0,14.0,5.0,3.0,1.0,
79.0,28.0,162.0,23.0,10.0,5.0,1.0,
171.0,88.0,174.0,31.0,6.0,3.0,0.0,
149.0,18.0,98.0,98.0,5.0,3.0,2.0,
80.0,138.0,123.0,72.0,6.0,2.0,0.0,
42.0,48.0,67.0,21.0,6.0,2.0,1.0,
32.0,75.0,142.0,47.0,11.0,5.0,3.0,
252.0,100.0,27.0,38.0,9.0,4.0,2.0,
110.0,80.0,136.0,48.0,5.0,3.0,1.0,
179.0,6.0,196.0,6.0,3.0,1.0,0.0,
94.0,119.0,161.0,55.0,5.0,4.0,1.0,
67.0,36.0,100.0,65.0,7.0,2.0,0.0,
109.0,34.0,69.0,27.0,2.0,1.0,0.0,
168.0,59.0,159.0,97.0,3.0,2.0,1.0,
185.0,232.0,158.0,19.0,7.0,4.0,0.0,
81.0,71.0,65.0,22.0,10.0,3.0,0.0,
190.0,170.0,69.0,38.0,7.0,4.0,1.0,
108.0,215.0,30.0,65.0,8.0,5.0,1.0,
196.0,94.0,45.0,28.0,5.0,2.0,0.0,
