202.0,93.0,34.0,1.0,3.0,2.0,
210.0,16.0,109.0,0.0,2.0,1.0,
76.0,8.0,47.0,0.0,3.0,1.0,
191.0,20.0,71.0,1.0,3.0,2.0,
234.0,21.0,51.0,0.0,3.0,1.0,
214.0,6.0,7.0,0.0,2.0,1.0,
86.0,12.0,44.0,0.0,3.0,2.0,
59.0,100.0,55.0,0.0,2.0,1.0,
231.0,49.0,73.0,1.0,3.0,2.0,
196.0,26.0,42.0,0.0,3.0,2.0,
197.0,36.0,49.0,0.0,3.0,1.0,
256.0,34.0,47.0,0.0,2.0,1.0,
77.0,81.0,105.0,0.0,3.0,1.0,
203.0,28.0,9.0,0.0,3.0,1.0,
138.0,13.0,18.0,0.0,2.0,1.0,
107.0,47.0,51.0,0.0,2.0,1.0,
92.0,71.0,12.0,0.0,2.0,1.0,
140.0,63.0,22.0,0.0,2.0,1.0,
50.0,13.0,42.0,0.0,2.0,1.0,
199.0,91.0,16.0,1.0,3.0,2.0,
145.0,5.0,8.0,0.0,3.0,2.0,
131.0,27.0,46.0,0.0,3.0,1.0,
68.0,69.0,29.0,0.0,2.0,1.0,
36.0,65.0,4.0,1.0,3.0,2.0,
57.0,35.0,49.0,0.0,2.0,1.0,
212.0,37.0,9.0,0.0,2.0,1.0,
213.0,75.0,46.0,0.0,3.0,2.0,
159.0,59.0,59.0,0.0,3.0,1.0,
100.0,11.0,26.0,0.0,2.0,1.0,
147.0,79.0,28.0,0.0,2.0,1.0,
90.0,72.0,66.0,0.0,3.0,1.0,
181.0,62.0,28.0,0.0,3.0,2.0,
201.0,42.0,27.0,0.0,2.0,1.0,
127.0,82.0,30.0,0.0,2.0,1.0,
238.0,73.0,56.0,1.0,3.0,2.0,
120.0,75.0,31.0,0.0,3.0,2.0,
206.0,18.0,27.0,0.0,3.0,1.0,
64.0,21.0,31.0,0.0,2.0,1.0,
188.0,71.0,16.0,0.0,3.0,1.0,
91.0,27.0,37.0,0.0,3.0,1.0,
117.0,63.0,11.0,0.0,3.0,2.0,
64.0,41.0,71.0,0.0,3.0,2.0,
199.0,31.0,45.0,0.0,2.0,1.0,
196.0,32.0,18.0,0.0,2.0,1.0,
229.0,4.0,100.0,0.0,2.0,1.0,
220.0,55.0,29.0,0.0,2.0,1.0,
39.0,48.0,102.0,0.0,3.0,1.0,
225.0,3.0,73.0,0.0,3.0,1.0,
