24,34,58,2,2,
97,15,59,3,2,
89,72,25,3,2,
107,7,51,2,2,
55,45,63,1,1,
102,65,70,1,2,
100,28,30,2,2,
16,95,29,1,2,
11,88,90,3,1,
62,10,105,3,1,
41,99,64,2,1,
109,95,44,2,1,
50,24,117,3,1,
91,42,42,3,1,
70,45,168,2,1,
17,89,53,2,2,
105,32,138,1,1,
18,77,18,3,2,
59,38,160,1,1,
26,35,57,3,1,
116,37,67,2,2,
47,88,32,1,2,
23,85,33,1,1,
38,49,111,1,1,
9,49,38,2,2,
114,13,68,1,1,
113,57,94,2,2,
31,12,109,1,1,
126,15,71,1,1,
6,97,86,2,2,
26,62,207,2,1,
74,87,25,2,2,
39,45,7,2,2,
34,31,109,3,2,
34,51,26,2,2,
49,100,61,2,2,
5,93,60,3,2,
92,15,102,1,2,
23,89,19,2,2,
38,7,55,3,1,
88,88,103,3,2,
74,41,23,2,1,
65,73,100,2,2,
17,25,87,3,2,
83,5,26,1,1,
57,89,168,1,1,
59,84,137,2,1,
102,46,16,1,1,
40,39,80,1,2,
88,69,14,3,2,
