4.903354167938232422e+00,8.995121717453002930e-01
5.697378158569335938e+00,9.603658914566040039e-01
6.105926513671875000e+00,8.761743307113647461e-01
5.395245552062988281e+00,8.877307176589965820e-01
9.609374403953552246e-01,2.287177145481109619e-01
4.923734188079833984e+00,8.980584740638732910e-01
6.295872688293457031e+00,8.799683451652526855e-01
9.332824945449829102e-01,2.037852704524993896e-01
1.130032658576965332e+00,8.144435286521911621e-01
8.132321834564208984e-01,2.061897367238998413e-01
5.141979217529296875e+00,9.114055633544921875e-01
4.985095024108886719e+00,8.991976380348205566e-01
6.039180278778076172e+00,8.844615817070007324e-01
5.876354694366455078e+00,9.174979925155639648e-01
6.665160179138183594e+00,8.745101690292358398e-01
6.165018558502197266e+00,8.754583597183227539e-01
5.736494064331054688e+00,8.840247392654418945e-01
7.237765192985534668e-01,1.097130402922630310e-01
6.514688014984130859e+00,8.681718707084655762e-01
9.140349626541137695e-01,8.286304473876953125e-01
5.010429382324218750e+00,9.017611145973205566e-01
5.322102069854736328e+00,9.123145341873168945e-01
6.635480880737304688e+00,8.787440061569213867e-01
7.480276823043823242e-01,1.656005978584289551e-01
1.641001462936401367e+00,4.421605169773101807e-01
1.559721112251281738e+00,3.820023834705352783e-01
7.443467378616333008e-01,8.140962123870849609e-01
1.141439557075500488e+00,3.636008799076080322e-01
5.387775421142578125e+00,8.907037973403930664e-01
3.057999610900878906e+00,8.734286427497863770e-01
2.274960041046142578e+00,8.503227233886718750e-01
1.325962781906127930e+00,4.034003317356109619e-01
1.171660780906677246e+00,2.177833467721939087e-01
5.055868148803710938e+00,9.151626229286193848e-01
3.190707921981811523e+00,8.712057471275329590e-01
4.988083362579345703e+00,8.989705443382263184e-01
5.006166458129882812e+00,9.027376174926757812e-01
8.071446418762207031e+00,8.679233789443969727e-01
5.085937023162841797e+00,8.795901536941528320e-01
4.985690593719482422e+00,8.999549746513366699e-01
5.836112976074218750e+00,8.845027089118957520e-01
5.033326148986816406e+00,9.029724001884460449e-01
7.028743028640747070e-01,2.607732415199279785e-01
7.734147071838378906e+00,8.587712049484252930e-01
6.878947019577026367e-01,7.778115272521972656e-01
5.058878898620605469e+00,8.853619098663330078e-01
5.648162364959716797e+00,9.124122262001037598e-01
5.176699161529541016e+00,9.141101837158203125e-01
5.670504093170166016e+00,8.871230483055114746e-01
8.442146778106689453e-01,2.561813294887542725e-01
1.090554356575012207e+00,2.598175704479217529e-01
5.681262969970703125e+00,8.882438540458679199e-01
6.792659282684326172e+00,8.674409985542297363e-01
2.052900075912475586e+00,3.368150591850280762e-01
6.095537185668945312e+00,8.773904442787170410e-01
5.132186889648437500e+00,9.348614215850830078e-01
5.673975467681884766e+00,8.880209922790527344e-01
2.298768281936645508e+00,8.614102005958557129e-01
4.839226245880126953e+00,9.147330522537231445e-01
1.024698376655578613e+00,6.342996954917907715e-01
1.664289116859436035e+00,5.600024461746215820e-01
4.998147010803222656e+00,9.003744721412658691e-01
1.280107617378234863e+00,3.496472835540771484e-01
4.929341793060302734e+00,8.928596973419189453e-01
