Memory Usage(%), PCI Throughput(GB/s), Core Util(%), Mem Util(%)
0.12325232061,0.00381469726562,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.00381469726562,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.00190734863281,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
1.41740168702,0.0,0,0
