Ensembled Results,Labels,Error(%)
61.1659685771,99.6971054077,38.6482001389
57.4426345825,97.9360580444,41.3467973599
49.9837621053,83.6370010376,40.2372616363
56.7632223765,98.9927902222,42.6592358402
60.3099886576,99.4819335938,39.3759384453
63.156323115,99.5175170898,36.5374810768
58.6552880605,99.2900466919,40.925309218
49.394308726,69.901260376,29.3370270288
41.491610527,58.3870048523,28.9369087659
58.6643822988,99.3428039551,40.9475271854
57.9937082926,98.3505096436,41.0336474078
50.0148207347,72.7533569336,31.2542776819
49.4469896952,81.4814834595,39.3150595745
62.5985857646,98.3482055664,36.3500478692
20.3236764272,30.7617321014,33.931950385
49.9821071625,77.0419692993,35.1235338127
49.5231285095,85.6788787842,42.1991403106
53.6268221537,94.5693664551,43.2936645724
41.5681317647,61.056854248,31.9189757208
58.6522820791,98.7911071777,40.629998231
52.1463514964,95.87840271,45.6119939189
53.8005612691,94.7691650391,43.2298878576
56.8747024536,98.0369338989,41.9864532766
51.4888451894,89.1794509888,42.2637786861
10.9450205167,8.98411846161,21.8263156645
39.5033658346,60.837059021,35.0669370442
52.8513679504,88.4568481445,40.251807453
48.5288073222,68.2283935547,28.873003168
54.8070545197,96.6128845215,43.2714851739
36.1281458537,62.2325057983,41.946503053
56.6171162923,97.8958129883,42.1659470777
56.9614785512,95.1730194092,40.1495519373
40.7111562093,60.8976325989,33.1482120537
59.9591223399,98.9931640625,39.4310476812
53.0516312917,92.6005020142,42.7091320913
50.9658692678,80.6146469116,36.7784004268
47.8244654338,65.7863769531,27.3033906886
55.2132492065,96.1122665405,42.5533792991
40.3606831233,65.8314743042,38.6909019586
61.2267011007,99.7171173096,38.599607818
56.6946417491,90.0163574219,37.0174006449
56.3693205516,97.2500305176,42.0367065681
59.7307573954,99.4343643188,39.929462209
45.0048351288,72.9873428345,38.3388497498
59.7605381012,98.9537124634,39.6075835727
59.8697249095,99.3246612549,39.7232025229
58.883972168,98.6992416382,40.3399953327
48.8559277852,66.9744262695,27.0528610598
38.5051062902,44.2318611145,12.9471260761
57.8488737742,91.9590377808,37.0927804702
6.15291468302,11.0636405945,44.3861662852
58.761554718,99.3969192505,40.8819154949
54.0519199371,94.3587417603,42.716574078
57.9831956228,88.3791885376,34.3927042303
56.5752353668,97.8075790405,42.1565936691
49.4459705353,73.6332397461,32.8483023349
56.7906169891,99.5481338501,42.9516006049
61.7845567067,99.8961105347,38.1511888941
57.1091314952,95.930267334,40.4680784467
36.7005036672,55.8023643494,34.2312747943
60.2316233317,99.340385437,39.3684420825
55.3363304138,95.0296325684,41.769394537
18.9449779193,25.4279251099,25.4953841597
55.3800678253,94.2465896606,41.2391811473
59.9616718292,99.9349899292,39.9993216873
59.3970413208,99.7448883057,40.4510423243
47.707350413,79.0859985352,39.6766162195
33.8949896495,55.2256698608,38.6245748854
56.624042511,98.2162399292,42.3475765802
56.8180777232,89.2551345825,36.3419505343
41.3407160441,64.9472503662,36.3472420911
58.3531697591,98.748336792,40.9071872451
38.3428713481,53.9514350891,28.9307665593
58.0143820445,99.1241912842,41.4730336834
52.139652888,84.0062789917,37.9336241126
39.1220537821,62.2538757324,37.1572398957
26.9742428462,37.0271682739,27.1501329872
60.2343362172,98.5401077271,38.8732795137
54.6403166453,98.0378723145,44.2661133342
60.3117593129,99.1582794189,39.1762748745
15.8414915403,22.971162796,31.0374852116
57.93968455,95.8338394165,39.5415180037
56.5142243703,98.6934051514,42.737587903
54.0689067841,96.7116546631,44.0926670395
57.4504966736,94.9787139893,39.5122398898
15.9156535467,24.9510726929,36.212547883
18.0326531728,22.767162323,20.7953414792
59.5572865804,99.4853515625,40.1346171622
12.8767021497,15.7873449326,18.4365565919
57.0233586629,99.9037322998,42.921693364
53.8052914937,91.0927734375,40.9335236338
53.7719497681,97.861000061,45.05272812
56.7495981852,98.0688705444,42.1329134616
57.6030896505,91.4976730347,37.044202612
37.5868806839,62.4874610901,39.8489232428
55.6680533091,96.8807754517,42.5396286832
60.1162370046,99.5265350342,39.5977796434
39.5974623362,61.6002578735,35.7186743966
36.8463360469,58.8008766174,37.337097393
39.8847497304,59.9480705261,33.4678341098
51.0476843516,90.1675720215,43.3857614138
59.4143880208,87.654083252,32.217204474
56.4026107788,97.4797058105,42.1391249493
40.8978522619,63.3142166138,35.4049462361
55.1716938019,92.3390274048,40.2509476735
44.7433141073,66.3768463135,32.5919856211
20.4094854991,34.3013381958,40.4994482065
