128.0,200.0,86.0,11.0,9.0,3.0,2.0,
128.0,202.0,156.0,11.0,3.0,1.0,0.0,
32.0,87.0,33.0,69.0,5.0,2.0,1.0,
16.0,15.0,50.0,27.0,7.0,3.0,1.0,
128.0,175.0,74.0,59.0,5.0,4.0,2.0,
32.0,228.0,160.0,55.0,6.0,3.0,2.0,
16.0,48.0,101.0,98.0,11.0,7.0,2.0,
256.0,229.0,2.0,6.0,2.0,1.0,0.0,
16.0,191.0,8.0,48.0,10.0,3.0,1.0,
64.0,29.0,7.0,37.0,8.0,3.0,2.0,
16.0,191.0,72.0,5.0,10.0,8.0,5.0,
64.0,31.0,53.0,95.0,7.0,3.0,2.0,
32.0,108.0,162.0,47.0,6.0,4.0,1.0,
16.0,197.0,119.0,56.0,4.0,1.0,0.0,
64.0,177.0,17.0,36.0,3.0,2.0,1.0,
256.0,143.0,84.0,92.0,9.0,5.0,2.0,
32.0,133.0,170.0,22.0,10.0,1.0,0.0,
256.0,78.0,31.0,12.0,6.0,2.0,1.0,
256.0,13.0,36.0,25.0,11.0,2.0,0.0,
32.0,4.0,77.0,82.0,11.0,8.0,2.0,
64.0,30.0,142.0,10.0,11.0,8.0,3.0,
32.0,93.0,30.0,57.0,8.0,3.0,2.0,
128.0,5.0,13.0,56.0,5.0,4.0,2.0,
128.0,54.0,155.0,57.0,11.0,9.0,1.0,
128.0,203.0,65.0,99.0,7.0,3.0,2.0,
32.0,135.0,58.0,85.0,7.0,2.0,1.0,
256.0,10.0,88.0,75.0,5.0,3.0,2.0,
32.0,139.0,13.0,76.0,2.0,1.0,0.0,
32.0,172.0,31.0,71.0,5.0,2.0,1.0,
16.0,78.0,60.0,72.0,9.0,4.0,2.0,
32.0,67.0,95.0,6.0,7.0,4.0,3.0,
64.0,77.0,36.0,19.0,3.0,1.0,0.0,
128.0,250.0,20.0,13.0,7.0,2.0,0.0,
16.0,217.0,22.0,85.0,5.0,2.0,1.0,
16.0,87.0,32.0,5.0,8.0,2.0,1.0,
64.0,119.0,37.0,58.0,2.0,1.0,0.0,
128.0,7.0,185.0,51.0,10.0,6.0,0.0,
16.0,170.0,32.0,4.0,7.0,6.0,2.0,
128.0,246.0,15.0,32.0,6.0,5.0,0.0,
256.0,126.0,10.0,56.0,4.0,1.0,0.0,
32.0,55.0,190.0,11.0,5.0,3.0,0.0,
16.0,197.0,110.0,17.0,7.0,4.0,2.0,
256.0,72.0,10.0,8.0,2.0,1.0,0.0,
256.0,214.0,15.0,62.0,5.0,4.0,3.0,
128.0,29.0,11.0,15.0,7.0,1.0,0.0,
64.0,121.0,35.0,34.0,7.0,5.0,4.0,
32.0,229.0,10.0,43.0,9.0,4.0,3.0,
64.0,136.0,83.0,15.0,10.0,5.0,3.0,
64.0,58.0,49.0,36.0,4.0,3.0,2.0,
16.0,205.0,106.0,35.0,5.0,3.0,0.0,
64.0,93.0,12.0,13.0,8.0,3.0,0.0,
16.0,88.0,99.0,32.0,2.0,1.0,0.0,
128.0,179.0,14.0,57.0,9.0,6.0,2.0,
256.0,225.0,87.0,39.0,4.0,3.0,0.0,
32.0,250.0,8.0,31.0,10.0,8.0,4.0,
32.0,22.0,27.0,3.0,10.0,3.0,0.0,
128.0,181.0,19.0,67.0,10.0,6.0,4.0,
128.0,184.0,118.0,54.0,4.0,3.0,1.0,
64.0,175.0,16.0,93.0,10.0,7.0,3.0,
64.0,64.0,139.0,54.0,3.0,1.0,0.0,
64.0,142.0,12.0,88.0,2.0,1.0,0.0,
256.0,207.0,11.0,20.0,10.0,9.0,1.0,
16.0,65.0,58.0,69.0,9.0,7.0,0.0,
64.0,95.0,12.0,54.0,11.0,1.0,0.0,
64.0,236.0,9.0,67.0,6.0,2.0,0.0,
32.0,187.0,3.0,99.0,2.0,1.0,0.0,
128.0,107.0,25.0,80.0,7.0,1.0,0.0,
64.0,187.0,41.0,63.0,3.0,2.0,0.0,
16.0,97.0,23.0,46.0,6.0,2.0,1.0,
16.0,130.0,6.0,70.0,6.0,2.0,1.0,
128.0,201.0,53.0,100.0,6.0,3.0,1.0,
128.0,236.0,22.0,19.0,7.0,1.0,0.0,
256.0,128.0,120.0,39.0,5.0,3.0,2.0,
256.0,22.0,82.0,97.0,7.0,4.0,3.0,
32.0,129.0,2.0,9.0,4.0,2.0,1.0,
128.0,139.0,65.0,96.0,7.0,3.0,1.0,
256.0,73.0,135.0,95.0,10.0,7.0,1.0,
64.0,171.0,88.0,90.0,7.0,3.0,2.0,
128.0,208.0,32.0,5.0,9.0,5.0,4.0,
256.0,34.0,72.0,72.0,3.0,1.0,0.0,
16.0,8.0,144.0,90.0,5.0,4.0,3.0,
64.0,231.0,25.0,39.0,6.0,3.0,0.0,
16.0,214.0,34.0,100.0,8.0,4.0,3.0,
32.0,153.0,24.0,86.0,9.0,6.0,5.0,
128.0,123.0,76.0,70.0,5.0,4.0,1.0,
64.0,198.0,63.0,46.0,10.0,6.0,4.0,
