32.0,75.0,7.0,0.0,3.0,2.0,
256.0,63.0,7.0,0.0,3.0,2.0,
16.0,6.0,7.0,0.0,2.0,1.0,
16.0,24.0,14.0,0.0,2.0,1.0,
64.0,50.0,53.0,0.0,2.0,1.0,
64.0,9.0,14.0,0.0,2.0,1.0,
16.0,45.0,4.0,0.0,2.0,1.0,
64.0,73.0,54.0,0.0,3.0,1.0,
64.0,88.0,9.0,0.0,3.0,2.0,
16.0,40.0,23.0,0.0,3.0,1.0,
16.0,59.0,78.0,0.0,2.0,1.0,
32.0,46.0,27.0,0.0,3.0,2.0,
32.0,9.0,65.0,0.0,2.0,1.0,
256.0,12.0,53.0,0.0,2.0,1.0,
16.0,37.0,17.0,0.0,2.0,1.0,
32.0,77.0,29.0,0.0,3.0,1.0,
64.0,42.0,6.0,0.0,3.0,2.0,
32.0,14.0,31.0,0.0,2.0,1.0,
128.0,74.0,10.0,0.0,2.0,1.0,
256.0,16.0,63.0,0.0,2.0,1.0,
128.0,53.0,10.0,0.0,2.0,1.0,
64.0,54.0,154.0,0.0,3.0,2.0,
128.0,79.0,6.0,0.0,2.0,1.0,
256.0,89.0,75.0,0.0,2.0,1.0,
16.0,39.0,15.0,0.0,2.0,1.0,
256.0,13.0,3.0,0.0,3.0,1.0,
128.0,59.0,160.0,1.0,3.0,2.0,
32.0,75.0,19.0,0.0,2.0,1.0,
32.0,18.0,22.0,0.0,2.0,1.0,
32.0,3.0,6.0,0.0,3.0,1.0,
128.0,6.0,20.0,0.0,2.0,1.0,
16.0,66.0,25.0,0.0,3.0,1.0,
64.0,97.0,43.0,0.0,2.0,1.0,
16.0,20.0,62.0,0.0,3.0,1.0,
64.0,24.0,4.0,0.0,2.0,1.0,
32.0,23.0,50.0,1.0,3.0,2.0,
128.0,62.0,114.0,0.0,2.0,1.0,
16.0,80.0,19.0,1.0,3.0,2.0,
256.0,79.0,10.0,0.0,3.0,1.0,
64.0,29.0,15.0,0.0,3.0,1.0,
64.0,72.0,56.0,0.0,2.0,1.0,
128.0,53.0,29.0,0.0,3.0,2.0,
128.0,82.0,41.0,0.0,3.0,1.0,
256.0,25.0,5.0,0.0,3.0,1.0,
32.0,24.0,34.0,0.0,3.0,2.0,
256.0,13.0,113.0,0.0,3.0,2.0,
64.0,88.0,4.0,0.0,3.0,2.0,
16.0,62.0,2.0,0.0,2.0,1.0,
256.0,26.0,20.0,0.0,3.0,2.0,
64.0,11.0,10.0,0.0,3.0,1.0,
16.0,30.0,18.0,0.0,2.0,1.0,
256.0,79.0,9.0,0.0,2.0,1.0,
64.0,25.0,16.0,0.0,3.0,1.0,
16.0,8.0,29.0,0.0,3.0,1.0,
64.0,44.0,13.0,0.0,2.0,1.0,
16.0,25.0,65.0,0.0,2.0,1.0,
32.0,98.0,3.0,1.0,3.0,2.0,
256.0,80.0,26.0,0.0,3.0,1.0,
64.0,56.0,60.0,1.0,3.0,2.0,
128.0,92.0,124.0,0.0,3.0,2.0,
64.0,73.0,2.0,0.0,2.0,1.0,
64.0,43.0,102.0,0.0,2.0,1.0,
128.0,29.0,4.0,0.0,2.0,1.0,
128.0,84.0,21.0,0.0,2.0,1.0,
16.0,80.0,10.0,0.0,2.0,1.0,
16.0,67.0,15.0,0.0,3.0,2.0,
64.0,78.0,5.0,0.0,3.0,1.0,
32.0,97.0,72.0,0.0,3.0,2.0,
64.0,3.0,9.0,0.0,2.0,1.0,
16.0,85.0,68.0,0.0,2.0,1.0,
32.0,71.0,6.0,0.0,2.0,1.0,
64.0,14.0,31.0,0.0,2.0,1.0,
256.0,68.0,7.0,0.0,3.0,1.0,
32.0,88.0,132.0,0.0,3.0,1.0,
128.0,36.0,4.0,1.0,3.0,2.0,
64.0,7.0,14.0,0.0,2.0,1.0,
128.0,26.0,41.0,0.0,3.0,2.0,
64.0,18.0,13.0,0.0,3.0,1.0,
64.0,72.0,18.0,1.0,3.0,2.0,
256.0,94.0,6.0,0.0,3.0,1.0,
64.0,22.0,12.0,0.0,2.0,1.0,
32.0,25.0,30.0,0.0,2.0,1.0,
32.0,6.0,11.0,0.0,2.0,1.0,
16.0,72.0,99.0,0.0,3.0,1.0,
256.0,30.0,51.0,0.0,2.0,1.0,
128.0,7.0,14.0,0.0,2.0,1.0,
128.0,21.0,17.0,0.0,3.0,2.0,
64.0,87.0,24.0,0.0,2.0,1.0,
256.0,53.0,34.0,0.0,3.0,1.0,
32.0,58.0,17.0,1.0,3.0,2.0,
16.0,43.0,22.0,0.0,3.0,1.0,
32.0,40.0,11.0,0.0,3.0,2.0,
256.0,24.0,140.0,0.0,3.0,2.0,
256.0,96.0,47.0,0.0,3.0,1.0,
16.0,49.0,35.0,0.0,2.0,1.0,
128.0,88.0,9.0,0.0,2.0,1.0,
64.0,75.0,108.0,0.0,2.0,1.0,
16.0,30.0,77.0,0.0,2.0,1.0,
32.0,36.0,6.0,0.0,3.0,2.0,
128.0,92.0,36.0,0.0,3.0,1.0,
256.0,49.0,2.0,1.0,3.0,2.0,
128.0,46.0,13.0,0.0,2.0,1.0,
64.0,72.0,25.0,0.0,3.0,2.0,
128.0,86.0,23.0,0.0,3.0,1.0,
64.0,28.0,15.0,0.0,2.0,1.0,
16.0,85.0,55.0,0.0,2.0,1.0,
128.0,27.0,24.0,1.0,3.0,2.0,
256.0,80.0,16.0,0.0,2.0,1.0,
256.0,18.0,140.0,0.0,2.0,1.0,
16.0,15.0,44.0,0.0,3.0,1.0,
16.0,20.0,16.0,0.0,3.0,1.0,
128.0,83.0,14.0,0.0,3.0,1.0,
256.0,15.0,19.0,0.0,3.0,1.0,
16.0,82.0,6.0,0.0,3.0,2.0,
64.0,16.0,27.0,0.0,3.0,1.0,
128.0,89.0,130.0,0.0,2.0,1.0,
64.0,4.0,3.0,0.0,2.0,1.0,
128.0,42.0,15.0,0.0,2.0,1.0,
16.0,92.0,7.0,0.0,2.0,1.0,
16.0,41.0,80.0,0.0,3.0,1.0,
16.0,98.0,4.0,0.0,3.0,2.0,
16.0,50.0,11.0,0.0,2.0,1.0,
256.0,64.0,13.0,0.0,3.0,1.0,
64.0,27.0,11.0,1.0,3.0,2.0,
32.0,34.0,29.0,0.0,2.0,1.0,
32.0,18.0,52.0,0.0,2.0,1.0,
32.0,41.0,14.0,1.0,3.0,2.0,
16.0,61.0,8.0,0.0,2.0,1.0,
32.0,15.0,14.0,1.0,3.0,2.0,
128.0,46.0,5.0,0.0,2.0,1.0,
256.0,51.0,17.0,0.0,3.0,1.0,
16.0,89.0,6.0,0.0,3.0,1.0,
128.0,64.0,9.0,0.0,3.0,2.0,
32.0,82.0,8.0,0.0,3.0,1.0,
