Ensembled Results,Labels,Error(%)
22.3032277425,22.8293991089,2.30479726542
26.5137914022,25.0653896332,5.77849293468
41.6977945964,45.5146026611,8.38589780338
24.8583399455,25.376499176,2.04188618357
1.12905748685,0.820447981358,37.6147559025
44.9101206462,49.4481048584,9.17726619703
440.07800293,385.67098999,14.10710537
25.2700322469,20.26994133,24.6675154879
63.5284881592,65.5811080933,3.12989516914
4.92358462016,5.42739009857,9.28264726257
1.52910582225,1.39903998375,9.29679208648
1.18670050303,1.18563199043,0.0901217753313
21.8257344564,18.4074115753,18.5703615474
120.45517985,138.667221069,13.1336310619
185.943644206,197.819580078,6.003417795
211.666178385,233.886367798,9.50042091878
16.1119308472,17.284450531,6.78366767711
2.71919250488,2.62370991707,3.63922044862
3.56409581502,2.94396996498,21.0642723064
167.051961263,172.242828369,3.01369128414
36.8163350423,41.8727035522,12.0755721054
7.5275739034,6.69106960297,12.5018024034
92.4073384603,96.6616821289,4.40127212244
253.19136556,200.326248169,26.3895110472
56.9178263346,60.9716949463,6.64877139339
97.0311482747,84.6100997925,14.6803378234
270.683878581,380.375091553,28.8376435282
61.0541483561,75.2025146484,18.8136877583
61.3819681803,59.0312995911,3.98207155451
1.71089204152,1.57811200619,8.41385369455
158.282430013,124.990715027,26.635350457
31.597249349,25.2800006866,24.9891158652
36.8127237956,41.1100006104,10.4531178569
37.240427653,36.0086021423,3.42092010623
0.791390180588,0.636959969997,24.2448847439
78.274037679,102.247283936,23.4463404149
254.499165853,364.321075439,30.1442647681
110.283589681,184.980010986,40.3808070434
14.4758504232,12.2651891708,18.023865931
16.1453386943,16.2003479004,0.339555708768
18.6299591064,17.1218204498,8.80828449893
2.55489095052,2.71156001091,5.77782013892
71.2544962565,76.4282836914,6.76946698919
222.994873047,253.021972656,11.8673881537
41.1353530884,43.1469993591,4.66230862083
37.6966120402,31.3138008118,20.3833806915
3.80991045634,3.09363007545,23.1533946663
52.0012359619,54.836807251,5.17092703097
13.8508961995,9.76838970184,41.7930346998
177.533162435,162.00541687,9.58470763803
23.4796396891,21.3669281006,9.8877647671
15.7423159281,15.544708252,1.27122151786
617.177001953,488.946990967,26.2257490802
13.0709457397,12.8502111435,1.71775073411
93.4490356445,90.5772171021,3.17057493525
21.9298985799,23.0150585175,4.71499968908
1.67644707362,1.19049596786,40.8192147534
5.81656901042,6.3151102066,7.89441798919
575.456705729,442.11895752,30.1587945827
31.4227345785,33.1090965271,5.0933493376
756.295410156,719.545959473,5.10731110359
474.940104167,659.719116211,28.0087400083
4.69999504089,3.79600000381,23.814410858
7.58780415853,7.02038002014,8.08252739537
33.3605855306,30.4067020416,9.71458030841
35.0514221191,31.3416976929,11.8363863458
6.18078613281,5.60188961029,10.3339509129
4.74838892619,5.24248981476,9.42492796417
260.067789714,279.807891846,7.05487683065
11.6833012899,11.4557800293,1.98608265869
21.9672266642,23.8367996216,7.84322135118
5.0635992686,4.83063030243,4.82274468508
44.4711914062,40.3592033386,10.188476797
39.5862528483,29.8716030121,32.5213542517
1582.05354818,1820.05383301,13.0765519412
4.3306611379,4.14173030853,4.5616400705
1.47391430537,0.9224640131,59.7801414948
23.9337641398,24.133102417,0.825995239802
138.324869792,122.71522522,12.7202183299
4.15237299601,4.68087005615,11.2905732011
7.68243217468,6.65842962265,15.3790399548
49.698811849,64.1610946655,22.5405799137
8.90230051676,8.45830059052,5.24928053216
12.705792745,12.8615703583,1.21118657351
393.600219727,406.179016113,3.09686022362
205.423604329,296.815856934,30.7908928951
15.9472325643,15.0945615768,5.64886222834
14.7604344686,14.3648290634,2.75398616597
131.379760742,133.868408203,1.85902521315
19.1918945312,20.8760604858,8.06745101995
31.0857976278,29.5557384491,5.17685992284
113.692270915,111.533706665,1.93534700336
36.9917093913,33.2619018555,11.2134524118
93.1242472331,69.0746994019,34.8167245597
10.7868970235,9.57768917084,12.6252567933
26.4395039876,31.0682983398,14.8987701276
127.055246989,180.575485229,29.63870659
316.87906901,239.077682495,32.5423041178
31.2400232951,26.9453983307,15.9382500555
48.7988688151,37.5168952942,30.0717141769
50.2727711995,41.0116043091,22.5818205517
4.67986011505,3.48927998543,34.1210832778
17.9453328451,21.5158004761,16.5946306994
11.465859731,12.1278114319,5.45812989066
40.3571039836,41.338394165,2.37379850209
4.4067325592,4.30342006683,2.40070666507
58.8510030111,78.3451843262,24.8824244691
31.9238942464,32.5220985413,1.83937790509
2.2274611791,1.70409405231,30.7123380938
112.177775065,121.375396729,7.57783036045
147.001871745,197.794021606,25.6793150011
91.8694254557,114.250709534,19.589623705
166.71955363,159.76550293,4.35266097646
72.0722351074,80.1141052246,10.0380202645
32.2997055054,32.2922973633,0.0229408951816
139.679697673,112.229110718,24.4594176851
263.258178711,405.38394165,35.0595443818
0.560451388359,0.523711979389,7.0151935445
26.9421386719,29.2233982086,7.80627742351
8.20012029012,8.66732883453,5.39045596784
85.7543741862,141.09538269,39.2224093014
106.506500244,78.5279998779,35.628693472
41.2658233643,41.7555961609,1.17295127279
1.46178547541,1.10534405708,32.2471013478
3.79505443573,4.02505016327,5.71410835169
2.41010046005,1.78224003315,35.2287242585
1.33707888921,1.39651203156,4.25582744733
24.6784973145,26.4594802856,6.73098243792
43.9482116699,45.7916030884,4.02561014276
27.5885747274,26.7709999084,3.0539569748
6.24388885498,5.74772024155,8.63244195233
2.97553189596,1.60844802856,84.9939720223
11.1853548686,10.5137205124,6.38817015717
18.1359583537,17.2496509552,5.13811787137
8.93857955933,8.76511955261,1.97898049961
159.932189941,139.863723755,14.348585643
6.48176383972,6.5337600708,0.795808699978
115.909912109,130.347122192,11.0759714831
30.0024871826,29.6760005951,1.10017044405
1.92523638407,1.3051520586,47.5105043421
39.7942097982,45.608001709,12.7473068167
1.944592158,1.87712204456,3.59433813224
33.8168385824,34.7224006653,2.60800539587
2.76775296529,2.44831991196,13.0470308138
12.2810821533,12.7780094147,3.88892545956
15.0463231405,13.0665311813,15.1516261788
124.459696452,113.913490295,9.25808359402
5.69715754191,5.21058988571,9.33805321224
119.033457438,155.044128418,23.2260785025
759.072672526,952.571044922,20.3132746295
29.6835835775,33.2812004089,10.8097568214
150.639689128,162.630111694,7.37281825722
18.811765035,16.6125106812,13.2385429033
1.00719038645,1.12911999226,10.7986402365
92.9701843262,103.781799316,10.4176407245
1.96249294281,1.98281598091,1.02495835705
4.69555918376,4.43405008316,5.89774801122
2.25351905823,1.72509002686,30.6319683695
2.98951339722,2.97849011421,0.370096343519
23.8961919149,28.9995002747,17.5979182794
1.36868747075,1.46755194664,6.73669345146
11.0839614868,9.35487937927,18.4832111398
5.93956184387,4.55992984772,30.2555530946
54.1769307454,50.4988975525,7.28339304661
16.6716257731,15.922949791,4.70186738002
56.7052510579,64.1136856079,11.5551531311
8.02045313517,5.77938985825,38.7768143679
14.2114028931,12.3822107315,14.7727429392
70.4353892008,81.750793457,13.8413387537
23.4153518677,25.1994018555,7.07973148738
3.38783709208,3.16639995575,6.99334068427
25.2130559285,25.2139034271,0.00336123511497
60.4393513997,65.3496017456,7.51381831672
32.7572835286,23.6723976135,38.3775486685
117.528411865,131.665588379,10.7371840188
1269.31624349,1694.53076172,25.0933490164
167.451365153,182.65196228,8.3221646992
502.591796875,434.476959229,15.677433797
39.2984975179,33.3061027527,17.9918821776
72.2762552897,93.9796218872,23.0936943155
5.56132125854,4.97031021118,11.8908281828
29.5391871134,30.1349010468,1.97682392381
8.82107035319,7.72484064102,14.1909686311
19.5851593018,20.8205890656,5.93369265348
1.37108389537,0.87488001585,56.7167920773
6.29779688517,6.08861017227,3.43570547271
4.62638155619,4.21478033066,9.76566257893
7.07026863098,6.40707015991,10.351041186
155.403991699,180.797683716,14.045363577
187.517333984,250.588058472,25.1690862174
1.07533113162,0.836928009987,28.4854992049
222.750366211,182.543380737,22.0259892806
68.0780029297,81.3974914551,16.3635122991
2.11925379435,1.75945591927,20.4493827408
52.1028645833,51.9804992676,0.235406195553
16.4127044678,19.7020587921,16.6954852741
30.3946228027,26.9762001038,12.6719948911
13.5174166361,11.0764093399,22.0378935207
77.8700510661,73.5580062866,5.86210121391
6.89357503255,5.28653001785,30.3988629455
197.413309733,236.907440186,16.6707007688
190.891886393,375.519317627,49.1658944207
104.539164225,86.6475906372,20.6486683086
407.07027181,483.499969482,15.8075910024
165.026560465,169.963287354,2.90458425751
17.265856425,15.3994989395,12.1195987791
331.525797526,358.009979248,7.39760991513
2.05426454544,2.0921318531,1.80998667014
50.6103108724,49.7617950439,1.70515518522
73.0512084961,79.5276184082,8.14359846521
12.4964815776,14.3115205765,12.68236306
7.54376475016,7.35206031799,2.60749264666
5.66915257772,5.84443998337,2.99921645442
18.8799438477,19.0722389221,1.00824593928
124.341705322,135.015274048,7.90545277255
463.214355469,480.66494751,3.63051063562
4.11013285319,3.76358008385,9.20806151649
4.35213597616,3.70143985748,17.5795404958
1.12775055567,1.25497603416,10.137681918
53.7203267415,81.7396087646,34.2787082622
82.5578715007,95.4954147339,13.547816164
204.467447917,278.238067627,26.5134890921
2.90968068441,3.34735989571,13.0753556515
42.345392863,38.2257957458,10.7770081348
54.0360921224,74.6817169189,27.6448181005
32.6678848267,38.3958969116,14.9182921762
9.6849193573,8.13723945618,19.019716815
12.0917154948,12.9165391922,6.38579487225
5.76748657227,4.55344009399,26.6621818496
73.638092041,97.325088501,24.3380168719
43.6986490885,47.102897644,7.22725931051
52.9969736735,59.908405304,11.5366643385
42.77049764,24.3791027069,75.439179014
0.920591831207,1.00512003899,8.4097624662
17.313100179,14.7805719376,17.1341694501
34.3910471598,39.6556053162,13.2756973809
568.051676432,790.792907715,28.1668220731
836.725748698,1122.37524414,25.4504451104
37.1304982503,35.012096405,6.05048558301
70.7294921875,74.2936019897,4.7973307348
6.2739092509,4.63558006287,35.3424849924
83.5618794759,93.7034835815,10.8230811897
100.117980957,141.129302979,29.0593952892
12.0077552795,9.9083814621,21.1878582337
93.6197509766,98.102684021,4.56963342968
29.5753148397,27.527803421,7.43797602498
38.8735148112,38.6604957581,0.550999279664
2.90784358978,2.57176995277,13.0677954553
15.1204961141,14.3280897141,5.53043996694
132.251790365,122.132514954,8.28548844246
8.35375595093,8.967420578,6.84326804723
240.887858073,230.193557739,4.64578611091
91.0301818848,62.818687439,44.909398136
10.6132691701,11.9616012573,11.2721704912
11.684513092,8.38213920593,39.3977456706
3.9546883901,2.92630004883,35.1429560916
10.6399663289,9.09069061279,17.0424424517
12.2499008179,13.840921402,11.4950481828
2.4506093661,2.55728006363,4.17125597807
1.20421290398,0.935104012489,28.7784982091
406.624796549,467.37210083,12.9976316885
3.42152309418,2.94328999519,16.2482494
34.8819630941,44.6947975159,21.9552050064
3.78518104553,4.24393987656,10.8097391662
293.999165853,322.159973145,8.74124957759
188.981648763,255.482345581,26.0294685595
10.7030436198,10.5551700592,1.40095858009
7.97183672587,6.26912021637,27.160374195
5.91984812419,5.48789978027,7.87092259712
5.67091242472,4.59645032883,23.3759100834
146.989562988,152.032974243,3.3173140761
29.8574320475,27.5193977356,8.4959501454
15.7341664632,16.6548500061,5.52802062192
25.1980133057,29.6593990326,15.0420638059
29.6616973877,27.359998703,8.41264179022
263.016927083,285.996368408,8.03487171979
15.255472819,13.5062112808,12.9515339411
17.4456583659,15.0662689209,15.7928247364
35.4898122152,37.548500061,5.48274323214
98.7718098958,71.8840866089,37.4042775743
71.364634196,63.3295860291,12.6876688618
22.7589696248,17.5553016663,29.6415752774
66.2306671143,65.0409088135,1.82924611984
18.581451416,15.4417314529,20.3326937309
13.9489733378,13.9113588333,0.270386990566
4.45011552175,5.60515022278,20.6066680664
16.6827901204,17.355009079,3.8733425922
132.226328532,139.488616943,5.20636634773
514.67985026,736.667114258,30.1339994281
5.94924672445,5.60640001297,6.11527380643
11.0142466227,8.84742927551,24.490925892
2.97324085236,2.66928005219,11.3873701608
10.6229273478,9.03219890594,17.6117516724
51.7702382406,47.720199585,8.48705305264
53.9722188314,59.7829856873,9.71976690203
195.651204427,231.574798584,15.5127390271
31.0851135254,38.9803009033,20.2543007493
840.111816406,1044.27380371,19.5506184852
16.8735656738,14.3437404633,17.6371373775
252.94543457,218.084564209,15.9850241982
49.1752624512,58.6661109924,16.1777359718
15.9003880819,16.573638916,4.06217872586
22.4175135295,20.6338596344,8.64430565422
361.797526042,361.745910645,0.0142684120585
70.6721038818,121.880203247,42.0151082793
4.87406476339,4.63564968109,5.14307807314
3.86065292358,3.08700990677,25.06124179
6.76998456319,11.2531900406,39.8394185224
10.0521074931,8.34719944,20.4249109577
17.4425125122,24.9670085907,30.1377557954
3.71226056417,3.39014005661,9.50168731024
1183.80818685,2828.25,58.143438987
141.845397949,185.125167847,23.378652617
14.176700592,14.6610212326,3.30345773927
21.435160319,24.7100982666,13.2534395948
70.9598286947,75.8069076538,6.39398058721
121.969909668,148.661407471,17.9545574449
286.04671224,473.348083496,39.5694791607
10.7942047119,11.1561603546,3.24444639728
18.5143470764,23.6146965027,21.5982001958
15.142056783,13.421248436,12.821522195
