56.0,64.0,56.0,0.0,3.0,1.0,
63.0,9.0,90.0,0.0,2.0,1.0,
154.0,18.0,17.0,0.0,3.0,2.0,
82.0,57.0,35.0,0.0,2.0,1.0,
223.0,37.0,53.0,0.0,2.0,1.0,
65.0,12.0,13.0,0.0,3.0,1.0,
242.0,47.0,105.0,0.0,2.0,1.0,
240.0,84.0,30.0,0.0,3.0,1.0,
132.0,9.0,27.0,0.0,3.0,1.0,
67.0,45.0,100.0,1.0,3.0,2.0,
163.0,77.0,15.0,0.0,2.0,1.0,
50.0,72.0,20.0,0.0,2.0,1.0,
57.0,71.0,7.0,0.0,3.0,1.0,
155.0,46.0,20.0,0.0,3.0,1.0,
35.0,81.0,32.0,0.0,3.0,2.0,
38.0,29.0,9.0,0.0,2.0,1.0,
171.0,63.0,34.0,0.0,2.0,1.0,
197.0,48.0,16.0,0.0,2.0,1.0,
182.0,12.0,24.0,0.0,2.0,1.0,
61.0,66.0,105.0,0.0,3.0,2.0,
186.0,92.0,40.0,0.0,2.0,1.0,
165.0,100.0,8.0,0.0,2.0,1.0,
120.0,15.0,25.0,0.0,3.0,1.0,
254.0,56.0,70.0,0.0,2.0,1.0,
44.0,60.0,22.0,0.0,2.0,1.0,
52.0,58.0,14.0,0.0,2.0,1.0,
208.0,37.0,38.0,1.0,3.0,2.0,
53.0,38.0,19.0,0.0,3.0,1.0,
84.0,54.0,31.0,0.0,2.0,1.0,
70.0,54.0,32.0,0.0,2.0,1.0,
221.0,33.0,19.0,0.0,2.0,1.0,
81.0,55.0,27.0,0.0,2.0,1.0,
32.0,96.0,7.0,0.0,3.0,1.0,
194.0,62.0,36.0,0.0,3.0,1.0,
32.0,80.0,29.0,0.0,2.0,1.0,
121.0,5.0,25.0,0.0,2.0,1.0,
49.0,44.0,87.0,0.0,3.0,1.0,
212.0,23.0,42.0,0.0,2.0,1.0,
195.0,83.0,50.0,0.0,3.0,1.0,
219.0,61.0,89.0,1.0,3.0,2.0,
143.0,11.0,202.0,0.0,2.0,1.0,
72.0,81.0,37.0,0.0,2.0,1.0,
35.0,27.0,24.0,0.0,3.0,1.0,
85.0,92.0,88.0,0.0,3.0,2.0,
144.0,92.0,22.0,0.0,2.0,1.0,
181.0,39.0,90.0,0.0,3.0,1.0,
40.0,73.0,89.0,1.0,3.0,2.0,
241.0,16.0,77.0,0.0,2.0,1.0,
52.0,64.0,40.0,0.0,3.0,1.0,
224.0,16.0,6.0,0.0,2.0,1.0,
132.0,81.0,59.0,0.0,2.0,1.0,
62.0,27.0,84.0,0.0,3.0,2.0,
66.0,51.0,38.0,0.0,2.0,1.0,
143.0,11.0,26.0,0.0,3.0,1.0,
84.0,30.0,33.0,0.0,2.0,1.0,
159.0,9.0,118.0,0.0,3.0,2.0,
59.0,64.0,61.0,1.0,3.0,2.0,
48.0,84.0,44.0,0.0,3.0,1.0,
132.0,79.0,44.0,0.0,2.0,1.0,
49.0,73.0,72.0,1.0,3.0,2.0,
161.0,24.0,81.0,0.0,2.0,1.0,
209.0,50.0,9.0,0.0,2.0,1.0,
97.0,39.0,27.0,0.0,2.0,1.0,
248.0,44.0,16.0,0.0,2.0,1.0,
77.0,65.0,32.0,0.0,3.0,1.0,
247.0,94.0,22.0,0.0,2.0,1.0,
117.0,77.0,15.0,0.0,3.0,1.0,
146.0,55.0,14.0,0.0,2.0,1.0,
60.0,64.0,20.0,0.0,2.0,1.0,
218.0,74.0,10.0,0.0,2.0,1.0,
217.0,4.0,129.0,1.0,3.0,2.0,
150.0,7.0,34.0,0.0,3.0,1.0,
238.0,74.0,15.0,0.0,3.0,1.0,
143.0,51.0,65.0,0.0,3.0,1.0,
86.0,46.0,100.0,0.0,3.0,2.0,
158.0,81.0,64.0,0.0,2.0,1.0,
164.0,8.0,69.0,0.0,2.0,1.0,
103.0,8.0,161.0,0.0,3.0,2.0,
176.0,11.0,57.0,1.0,3.0,2.0,
127.0,17.0,46.0,0.0,3.0,1.0,
210.0,38.0,29.0,0.0,2.0,1.0,
190.0,100.0,16.0,1.0,3.0,2.0,
208.0,83.0,15.0,0.0,2.0,1.0,
63.0,40.0,16.0,0.0,2.0,1.0,
127.0,5.0,48.0,0.0,2.0,1.0,
53.0,64.0,35.0,0.0,2.0,1.0,
50.0,46.0,73.0,0.0,2.0,1.0,
230.0,82.0,21.0,0.0,2.0,1.0,
32.0,52.0,20.0,0.0,2.0,1.0,
189.0,19.0,26.0,0.0,3.0,2.0,
213.0,73.0,53.0,0.0,2.0,1.0,
151.0,40.0,15.0,0.0,2.0,1.0,
231.0,73.0,26.0,0.0,3.0,1.0,
84.0,36.0,42.0,0.0,2.0,1.0,
70.0,35.0,54.0,0.0,2.0,1.0,
122.0,47.0,36.0,0.0,2.0,1.0,
177.0,89.0,43.0,1.0,3.0,2.0,
113.0,64.0,22.0,0.0,2.0,1.0,
72.0,77.0,21.0,0.0,2.0,1.0,
135.0,95.0,104.0,0.0,3.0,1.0,
164.0,5.0,16.0,0.0,2.0,1.0,
161.0,91.0,17.0,0.0,2.0,1.0,
140.0,35.0,56.0,0.0,3.0,1.0,
253.0,18.0,77.0,0.0,3.0,2.0,
198.0,3.0,89.0,0.0,3.0,1.0,
77.0,81.0,32.0,0.0,2.0,1.0,
111.0,93.0,72.0,0.0,2.0,1.0,
250.0,4.0,63.0,1.0,3.0,2.0,
256.0,94.0,25.0,0.0,3.0,1.0,
138.0,94.0,31.0,0.0,3.0,1.0,
119.0,15.0,78.0,0.0,2.0,1.0,
167.0,40.0,56.0,0.0,3.0,1.0,
187.0,47.0,8.0,0.0,2.0,1.0,
79.0,13.0,152.0,0.0,2.0,1.0,
130.0,40.0,7.0,0.0,2.0,1.0,
89.0,12.0,35.0,0.0,3.0,2.0,
153.0,40.0,24.0,0.0,3.0,1.0,
172.0,59.0,36.0,0.0,3.0,1.0,
131.0,23.0,9.0,0.0,2.0,1.0,
50.0,70.0,10.0,0.0,2.0,1.0,
43.0,63.0,38.0,0.0,3.0,1.0,
172.0,89.0,55.0,0.0,2.0,1.0,
40.0,74.0,112.0,0.0,3.0,1.0,
86.0,83.0,32.0,0.0,2.0,1.0,
222.0,74.0,49.0,1.0,3.0,2.0,
107.0,22.0,13.0,0.0,2.0,1.0,
47.0,12.0,5.0,0.0,3.0,2.0,
87.0,88.0,7.0,0.0,3.0,1.0,
252.0,67.0,22.0,0.0,2.0,1.0,
228.0,17.0,88.0,0.0,3.0,2.0,
122.0,86.0,9.0,0.0,2.0,1.0,
39.0,69.0,69.0,0.0,3.0,1.0,
235.0,41.0,19.0,0.0,3.0,1.0,
60.0,94.0,4.0,0.0,3.0,1.0,
155.0,52.0,12.0,0.0,3.0,1.0,
256.0,35.0,37.0,0.0,2.0,1.0,
205.0,73.0,12.0,0.0,2.0,1.0,
113.0,79.0,17.0,0.0,3.0,1.0,
227.0,39.0,14.0,0.0,3.0,2.0,
221.0,30.0,193.0,0.0,3.0,2.0,
104.0,55.0,34.0,0.0,2.0,1.0,
34.0,28.0,18.0,0.0,2.0,1.0,
222.0,49.0,20.0,0.0,3.0,1.0,
169.0,30.0,33.0,0.0,2.0,1.0,
104.0,65.0,57.0,0.0,2.0,1.0,
254.0,34.0,79.0,0.0,2.0,1.0,
169.0,15.0,40.0,0.0,2.0,1.0,
211.0,37.0,8.0,0.0,2.0,1.0,
81.0,71.0,85.0,0.0,3.0,2.0,
249.0,46.0,75.0,0.0,3.0,2.0,
255.0,22.0,54.0,0.0,3.0,1.0,
142.0,75.0,29.0,0.0,3.0,1.0,
135.0,26.0,9.0,0.0,2.0,1.0,
166.0,75.0,57.0,0.0,3.0,1.0,
79.0,39.0,114.0,0.0,2.0,1.0,
118.0,20.0,44.0,0.0,3.0,1.0,
72.0,41.0,30.0,0.0,2.0,1.0,
178.0,99.0,15.0,0.0,2.0,1.0,
122.0,83.0,8.0,0.0,3.0,1.0,
121.0,85.0,30.0,0.0,3.0,1.0,
134.0,59.0,26.0,0.0,2.0,1.0,
181.0,13.0,216.0,1.0,3.0,2.0,
82.0,32.0,7.0,0.0,3.0,1.0,
99.0,59.0,37.0,0.0,3.0,1.0,
82.0,79.0,72.0,1.0,3.0,2.0,
126.0,24.0,68.0,0.0,3.0,2.0,
223.0,84.0,50.0,0.0,3.0,1.0,
35.0,24.0,27.0,0.0,2.0,1.0,
248.0,16.0,39.0,0.0,2.0,1.0,
40.0,42.0,37.0,0.0,2.0,1.0,
80.0,66.0,17.0,0.0,2.0,1.0,
120.0,59.0,190.0,1.0,3.0,2.0,
58.0,47.0,32.0,0.0,3.0,2.0,
143.0,50.0,24.0,0.0,2.0,1.0,
139.0,91.0,23.0,0.0,2.0,1.0,
151.0,57.0,29.0,0.0,2.0,1.0,
190.0,58.0,78.0,0.0,2.0,1.0,
37.0,70.0,17.0,0.0,2.0,1.0,
59.0,29.0,46.0,0.0,3.0,1.0,
163.0,16.0,102.0,0.0,3.0,1.0,
38.0,87.0,79.0,0.0,2.0,1.0,
240.0,72.0,12.0,0.0,2.0,1.0,
242.0,100.0,20.0,0.0,2.0,1.0,
233.0,3.0,43.0,0.0,2.0,1.0,
146.0,32.0,5.0,0.0,3.0,1.0,
99.0,22.0,90.0,0.0,2.0,1.0,
229.0,44.0,71.0,0.0,3.0,1.0,
188.0,38.0,27.0,1.0,3.0,2.0,
250.0,93.0,45.0,0.0,2.0,1.0,
210.0,11.0,33.0,0.0,2.0,1.0,
40.0,99.0,23.0,0.0,2.0,1.0,
144.0,83.0,32.0,0.0,3.0,1.0,
245.0,8.0,8.0,0.0,2.0,1.0,
251.0,97.0,23.0,0.0,2.0,1.0,
217.0,44.0,22.0,0.0,2.0,1.0,
172.0,36.0,51.0,0.0,2.0,1.0,
165.0,70.0,30.0,0.0,2.0,1.0,
74.0,37.0,32.0,0.0,2.0,1.0,
81.0,99.0,8.0,0.0,2.0,1.0,
172.0,40.0,42.0,0.0,2.0,1.0,
153.0,60.0,37.0,0.0,2.0,1.0,
56.0,36.0,9.0,0.0,2.0,1.0,
76.0,60.0,32.0,0.0,2.0,1.0,
233.0,71.0,35.0,0.0,2.0,1.0,
168.0,71.0,21.0,0.0,2.0,1.0,
130.0,74.0,61.0,0.0,3.0,2.0,
54.0,17.0,37.0,1.0,3.0,2.0,
199.0,16.0,62.0,0.0,3.0,1.0,
161.0,4.0,42.0,0.0,3.0,2.0,
160.0,53.0,26.0,0.0,2.0,1.0,
61.0,61.0,21.0,0.0,2.0,1.0,
242.0,58.0,7.0,0.0,3.0,2.0,
92.0,30.0,104.0,0.0,3.0,1.0,
51.0,71.0,45.0,0.0,3.0,2.0,
108.0,43.0,207.0,0.0,3.0,1.0,
72.0,54.0,51.0,1.0,3.0,2.0,
166.0,44.0,83.0,0.0,2.0,1.0,
141.0,34.0,19.0,0.0,2.0,1.0,
56.0,12.0,19.0,1.0,3.0,2.0,
188.0,6.0,43.0,0.0,3.0,1.0,
225.0,50.0,47.0,0.0,2.0,1.0,
206.0,24.0,197.0,1.0,3.0,2.0,
186.0,40.0,79.0,0.0,3.0,1.0,
147.0,44.0,12.0,0.0,2.0,1.0,
183.0,4.0,28.0,0.0,2.0,1.0,
52.0,79.0,211.0,0.0,2.0,1.0,
94.0,23.0,5.0,0.0,2.0,1.0,
110.0,34.0,70.0,0.0,3.0,2.0,
35.0,95.0,25.0,0.0,3.0,1.0,
134.0,39.0,59.0,0.0,3.0,1.0,
130.0,28.0,7.0,0.0,3.0,1.0,
180.0,86.0,4.0,0.0,3.0,2.0,
144.0,68.0,41.0,0.0,2.0,1.0,
105.0,77.0,33.0,0.0,2.0,1.0,
203.0,31.0,11.0,0.0,2.0,1.0,
252.0,73.0,44.0,0.0,2.0,1.0,
110.0,14.0,108.0,1.0,3.0,2.0,
138.0,32.0,31.0,0.0,2.0,1.0,
111.0,8.0,101.0,1.0,3.0,2.0,
157.0,13.0,23.0,0.0,3.0,2.0,
245.0,20.0,6.0,0.0,2.0,1.0,
213.0,57.0,18.0,0.0,2.0,1.0,
206.0,87.0,21.0,0.0,2.0,1.0,
172.0,7.0,62.0,0.0,3.0,1.0,
249.0,74.0,25.0,0.0,2.0,1.0,
37.0,55.0,26.0,0.0,2.0,1.0,
67.0,41.0,129.0,0.0,3.0,2.0,
250.0,55.0,37.0,0.0,3.0,1.0,
148.0,83.0,34.0,0.0,2.0,1.0,
48.0,47.0,61.0,0.0,2.0,1.0,
39.0,24.0,13.0,0.0,2.0,1.0,
42.0,14.0,167.0,0.0,2.0,1.0,
154.0,88.0,61.0,0.0,3.0,1.0,
130.0,83.0,27.0,0.0,3.0,2.0,
95.0,29.0,24.0,0.0,3.0,1.0,
39.0,71.0,51.0,1.0,3.0,2.0,
186.0,64.0,51.0,0.0,2.0,1.0,
