76,238336,2191,
9,29068,695,
96,25652,2844,
56,946764,2138,
93,432,608,
126,1618871,718,
26,460647,2063,
100,1282825,3012,
64,170108,2102,
13,104949,3467,
47,436425,1091,
126,208896,3156,
25,74263,1648,
52,145600,1689,
50,255873,820,
50,87808,3557,
53,378432,258,
7,698562,1848,
41,302460,374,
100,470448,1249,
50,3057670,2853,
60,22599,2757,
63,174748,2697,
53,66429,699,
51,57344,3417,
107,270400,579,
2,367416,480,
128,67600,3385,
15,2302208,3865,
117,7344,3827,
9,27848,768,
110,13824,1452,
28,1573,2561,
17,777400,1299,
107,64925,2117,
72,1573605,572,
89,41323,1209,
96,86490,2497,
56,86903,3669,
44,290400,3656,
71,36250,1349,
18,640775,954,
116,21825,3867,
69,16807,357,
103,86975,2164,
104,596232,1712,
125,1620,438,
70,374544,504,
48,2888,990,
106,98736,751,
112,29095,526,
67,19652,3195,
18,1542564,3388,
65,342176,1334,
61,700000,1261,
52,77571,422,
101,83232,1632,
23,113256,626,
35,337080,259,
40,9720,3273,
83,774400,2752,
65,224516,1565,
92,22815,716,
62,217728,3200,
126,3872,2776,
72,1847268,1124,
126,13125,70,
4,262848,1842,
102,32428,332,
72,15435,1183,
88,1154736,3358,
19,7803,1839,
9,148837,3524,
33,24500,408,
11,927799,1112,
33,1180764,1009,
119,87025,1988,
11,423200,2832,
3,13720,2968,
76,3920,3532,
36,578264,2848,
20,17340,2256,
89,122713,2133,
121,25600,3846,
96,67600,3688,
98,155648,237,
112,517500,1346,
90,12274,1342,
10,385875,2555,
36,64000,795,
128,1333080,275,
59,204974,492,
104,46208,244,
65,838111,1485,
15,882090,3501,
83,449440,1438,
36,405224,2693,
52,6000,1415,
53,57319,836,
122,30870,1843,
14,174262,2918,
11,63504,1429,
32,142100,2452,
57,78732,2591,
109,2880,588,
85,13328,3391,
96,1957500,2736,
9,857088,1825,
29,311296,300,
34,53100,525,
104,1618400,311,
75,141659,887,
24,48020,4008,
15,43008,3428,
4,43200,3696,
35,363312,1642,
32,458731,523,
7,135936,3363,
69,12635,1320,
106,64715,3961,
11,6875,3984,
109,578592,2391,
74,119646,3848,
25,347553,569,
8,11340,767,
9,14976,2913,
107,2041200,2772,
125,4480,3624,
40,1392640,256,
48,27848,3342,
122,67068,1143,
22,3675,1165,
19,126405,3502,
34,47937,1798,
88,969095,2646,
127,2662,1547,
117,7290,878,
30,498636,675,
93,363096,370,
24,39146,3454,
29,407925,1114,
114,22932,2926,
75,1397984,3027,
116,1872,1914,
22,166400,1610,
33,793800,986,
120,12789,2572,
65,103247,2911,
71,309123,2878,
52,25392,1036,
