32.0,158.0,40.0,73.0,5.0,1.0,0.0,
256.0,182.0,6.0,88.0,4.0,3.0,0.0,
64.0,10.0,66.0,20.0,5.0,4.0,3.0,
64.0,246.0,32.0,83.0,4.0,1.0,0.0,
64.0,125.0,44.0,19.0,8.0,1.0,0.0,
16.0,130.0,204.0,4.0,8.0,7.0,2.0,
16.0,54.0,129.0,56.0,9.0,3.0,0.0,
256.0,194.0,7.0,61.0,10.0,4.0,2.0,
128.0,238.0,33.0,7.0,6.0,3.0,0.0,
64.0,63.0,71.0,33.0,2.0,1.0,0.0,
32.0,193.0,74.0,79.0,6.0,5.0,3.0,
64.0,158.0,7.0,73.0,6.0,3.0,0.0,
256.0,69.0,4.0,58.0,4.0,1.0,0.0,
64.0,152.0,146.0,99.0,7.0,6.0,2.0,
64.0,245.0,67.0,97.0,3.0,2.0,0.0,
64.0,197.0,157.0,100.0,3.0,2.0,0.0,
16.0,229.0,109.0,100.0,7.0,1.0,0.0,
16.0,89.0,18.0,9.0,7.0,6.0,1.0,
32.0,1.0,22.0,97.0,5.0,3.0,0.0,
128.0,107.0,93.0,90.0,9.0,8.0,1.0,
256.0,18.0,98.0,16.0,10.0,7.0,5.0,
128.0,4.0,79.0,26.0,8.0,1.0,0.0,
256.0,235.0,97.0,53.0,10.0,6.0,0.0,
16.0,78.0,116.0,79.0,10.0,3.0,2.0,
128.0,86.0,130.0,97.0,3.0,2.0,0.0,
64.0,120.0,75.0,72.0,7.0,2.0,1.0,
256.0,61.0,92.0,58.0,7.0,1.0,0.0,
16.0,224.0,5.0,47.0,8.0,5.0,4.0,
256.0,221.0,59.0,34.0,6.0,3.0,2.0,
128.0,216.0,118.0,20.0,3.0,2.0,0.0,
64.0,237.0,10.0,51.0,8.0,3.0,2.0,
32.0,54.0,103.0,23.0,11.0,8.0,6.0,
32.0,31.0,80.0,25.0,11.0,4.0,2.0,
256.0,91.0,16.0,49.0,3.0,1.0,0.0,
64.0,185.0,174.0,75.0,3.0,1.0,0.0,
64.0,127.0,21.0,17.0,4.0,1.0,0.0,
256.0,217.0,71.0,5.0,4.0,3.0,2.0,
64.0,250.0,111.0,43.0,3.0,1.0,0.0,
256.0,62.0,101.0,76.0,10.0,9.0,5.0,
32.0,203.0,50.0,36.0,3.0,1.0,0.0,
128.0,239.0,35.0,12.0,3.0,2.0,1.0,
16.0,35.0,184.0,16.0,3.0,2.0,0.0,
256.0,31.0,136.0,31.0,9.0,2.0,1.0,
32.0,245.0,10.0,14.0,5.0,2.0,1.0,
