61,3,107,32,1,2,1,
85,3,152,12,8,1,0,
98,3,153,77,3,1,0,
87,3,38,29,4,2,0,
43,3,144,77,3,2,1,
57,3,28,44,5,2,1,
104,3,151,5,11,1,0,
100,3,59,39,6,2,1,
14,3,70,77,3,1,0,
26,3,177,6,1,2,0,
20,3,51,97,7,2,1,
82,3,161,10,6,1,0,
66,3,82,37,5,2,1,
11,3,60,10,1,2,1,
120,3,150,80,2,2,1,
23,3,212,83,5,2,1,
88,3,132,93,3,2,1,
19,3,199,27,8,1,0,
126,3,60,54,11,2,0,
43,3,101,64,7,2,1,
66,3,178,45,5,1,0,
109,3,55,78,5,1,0,
46,3,140,76,7,1,0,
72,3,142,37,11,2,0,
90,3,169,12,10,1,0,
98,3,74,93,4,2,0,
8,3,59,79,9,1,0,
52,3,93,32,1,1,0,
35,3,160,47,2,1,0,
18,3,135,47,6,2,1,
112,3,164,14,3,1,0,
59,3,99,17,8,1,0,
124,3,155,61,4,2,0,
88,3,65,75,8,1,0,
60,3,39,64,7,1,0,
89,3,187,63,3,1,0,
20,3,130,29,4,2,0,
30,3,173,73,1,1,0,
71,3,87,19,4,2,1,
63,3,115,44,1,2,1,
65,3,155,26,4,1,0,
72,3,55,36,3,2,0,
101,3,117,23,1,1,0,
83,3,137,79,6,2,0,
59,3,210,52,10,1,0,
111,3,30,34,2,1,0,
99,3,185,84,2,1,0,
126,3,133,96,7,1,0,
35,3,191,11,8,1,0,
110,3,50,65,6,1,0,
127,3,156,40,2,1,0,
125,3,150,91,3,1,0,
93,3,217,32,8,1,0,
6,3,75,35,7,2,0,
75,3,40,8,8,1,0,
94,3,97,61,2,2,1,
78,3,99,86,2,2,0,
28,3,42,74,9,2,1,
106,3,47,61,11,1,0,
102,3,152,52,1,1,0,
37,3,76,65,9,1,0,
49,3,167,47,9,1,0,
20,3,119,73,4,2,0,
61,3,55,52,7,2,1,
23,3,131,26,9,2,1,
121,3,158,17,9,2,0,
106,3,186,4,7,2,1,
125,3,115,93,3,2,0,
38,3,180,70,1,1,0,
78,3,43,16,10,2,0,
90,3,108,18,5,1,0,
105,3,49,23,11,2,1,
82,3,55,45,9,1,0,
89,3,165,78,2,2,1,
14,3,64,56,10,2,0,
85,3,169,55,7,1,0,
16,3,183,52,2,2,1,
70,3,211,63,2,1,0,
119,3,46,56,6,2,1,
78,3,49,38,3,1,0,
46,3,30,63,9,2,0,
77,3,82,40,1,2,1,
53,3,85,17,3,1,0,
55,3,95,52,6,2,1,
100,3,44,56,2,1,0,
121,3,35,18,11,2,0,
57,3,187,18,1,1,0,
111,3,194,45,1,1,0,
52,3,120,96,5,1,0,
116,3,54,19,11,1,0,
94,3,174,25,4,1,0,
105,3,165,69,8,1,0,
12,3,99,16,2,1,0,
47,3,205,47,5,1,0,
97,3,61,17,7,2,1,
75,3,89,45,6,1,0,
112,3,49,55,7,1,0,
103,3,133,97,5,1,0,
86,3,41,19,4,2,1,
94,3,28,97,2,2,0,
7,3,101,53,11,1,0,
81,3,141,99,11,1,0,
106,3,159,78,11,1,0,
83,3,168,39,6,1,0,
12,3,205,28,11,2,0,
37,3,62,16,10,1,0,
92,3,57,54,5,2,0,
65,3,59,3,5,1,0,
31,3,85,47,10,2,1,
59,3,214,74,3,1,0,
64,3,80,24,4,1,0,
100,3,168,12,10,1,0,
124,3,145,17,10,2,1,
41,3,220,75,7,2,1,
112,3,49,87,1,2,1,
93,3,114,33,2,2,0,
74,3,53,24,10,1,0,
71,3,87,26,10,2,0,
59,3,147,91,10,1,0,
89,3,97,72,5,2,1,
60,3,172,24,2,1,0,
51,3,200,87,7,2,0,
12,3,105,74,8,2,1,
121,3,210,33,10,1,0,
102,3,196,81,1,1,0,
9,3,65,3,8,1,0,
40,3,110,9,6,1,0,
92,3,201,95,5,1,0,
115,3,70,8,3,1,0,
47,3,75,13,1,2,1,
85,3,210,86,1,2,1,
48,3,171,3,7,2,1,
124,3,221,70,9,1,0,
17,3,136,59,9,1,0,
43,3,215,54,10,2,1,
118,3,64,20,9,2,0,
25,3,32,64,4,1,0,
37,3,172,37,1,1,0,
112,3,199,20,10,1,0,
92,3,26,34,11,1,0,
114,3,121,67,2,1,0,
72,3,172,7,7,2,1,
18,3,70,44,11,1,0,
108,3,52,78,11,1,0,
82,3,37,95,4,1,0,
63,3,59,81,9,2,1,
55,3,81,41,3,1,0,
54,3,26,20,4,2,0,
8,3,44,91,2,2,1,
26,3,218,5,7,2,0,
