90,32,89,1,2,
76,54,212,3,1,
65,46,97,1,2,
118,79,132,2,1,
81,61,52,3,2,
35,40,23,1,2,
112,4,50,2,2,
57,42,51,3,2,
16,52,122,2,1,
117,83,37,2,2,
115,15,51,1,1,
40,15,16,3,2,
77,64,144,2,1,
103,91,46,1,1,
27,68,148,1,1,
14,70,22,1,2,
71,40,96,2,2,
7,86,56,1,1,
34,20,48,2,1,
12,8,45,3,2,
56,32,63,2,2,
46,81,31,1,1,
113,15,85,3,2,
37,98,73,3,1,
5,10,92,3,1,
13,94,172,1,1,
93,38,40,2,1,
104,20,58,3,1,
115,50,39,1,2,
45,53,58,3,1,
112,96,78,3,1,
73,63,16,3,2,
52,94,11,3,2,
88,67,21,3,2,
54,85,63,3,1,
55,83,21,3,2,
68,92,23,3,2,
14,32,40,3,2,
85,35,17,2,2,
44,60,24,2,2,
96,74,44,1,2,
120,11,62,3,2,
58,7,11,2,1,
31,50,11,2,1,
115,64,98,3,1,
52,11,158,2,1,
48,40,19,2,2,
28,25,174,3,1,
60,17,107,1,2,
57,38,17,2,2,
60,71,53,1,1,
2,21,16,3,1,
85,31,129,3,1,
40,12,195,1,1,
115,7,71,1,2,
8,37,72,2,1,
62,99,147,3,1,
94,33,39,2,1,
70,4,94,2,1,
121,97,19,3,2,
18,47,60,3,1,
123,30,105,3,1,
5,75,29,2,2,
14,94,133,2,1,
116,45,18,2,2,
17,5,61,1,2,
47,45,83,1,1,
26,14,186,2,1,
33,23,102,1,1,
60,57,70,1,1,
8,37,17,3,2,
89,57,199,2,1,
55,95,31,3,2,
56,19,59,1,1,
82,9,25,3,1,
96,43,41,2,1,
68,61,40,3,2,
26,68,53,3,1,
78,14,24,2,2,
56,43,113,3,1,
112,10,13,2,2,
7,15,140,2,1,
32,30,87,3,2,
43,15,16,1,2,
38,92,146,3,1,
61,77,34,3,2,
49,27,10,2,1,
108,91,6,1,2,
23,52,102,3,2,
77,85,60,2,1,
101,84,70,3,2,
115,76,73,1,1,
75,73,13,2,2,
53,10,133,1,1,
97,6,24,3,2,
24,73,87,3,2,
58,94,21,2,1,
79,73,42,3,1,
76,34,172,2,1,
124,69,28,1,1,
73,46,65,1,1,
77,54,60,3,2,
109,71,13,1,2,
71,34,48,1,2,
96,39,75,1,1,
104,63,85,3,2,
78,45,156,3,1,
19,8,23,3,2,
84,42,203,1,1,
71,84,28,1,2,
20,80,198,1,1,
114,70,183,2,1,
63,8,50,1,2,
100,83,22,3,1,
69,71,15,1,2,
8,68,31,2,1,
45,99,14,1,1,
23,51,39,3,1,
119,47,36,3,2,
113,92,27,1,2,
52,44,58,2,1,
103,86,78,2,1,
124,15,46,2,2,
19,13,32,1,2,
89,87,85,3,1,
65,35,18,2,2,
57,83,38,3,1,
64,63,7,2,2,
55,87,100,2,2,
93,20,105,2,1,
64,50,33,2,2,
58,72,50,2,1,
61,95,45,2,1,
53,96,23,1,2,
2,21,38,2,2,
56,88,34,2,1,
107,50,32,3,2,
88,51,137,1,1,
74,6,34,3,1,
105,88,99,2,2,
4,19,55,2,2,
42,40,58,1,1,
88,28,210,3,1,
70,48,61,3,1,
102,61,21,2,1,
5,44,79,3,1,
101,88,100,3,1,
67,36,99,3,1,
88,67,50,3,2,
55,20,31,3,2,
78,57,71,3,1,
94,53,39,3,1,
56,40,17,2,1,
68,92,64,1,1,
92,59,5,3,2,
124,80,34,2,2,
79,74,171,1,1,
93,100,189,1,1,
66,67,43,1,2,
72,43,44,3,2,
116,53,87,3,1,
77,31,101,3,2,
127,46,150,2,1,
61,68,153,2,1,
113,24,194,3,1,
71,22,43,2,2,
22,31,74,3,2,
69,37,216,2,1,
32,61,44,3,2,
61,96,184,1,1,
124,89,34,3,1,
41,18,10,3,1,
104,78,47,3,2,
113,28,37,1,1,
124,59,39,2,2,
57,80,99,3,1,
16,62,87,3,1,
125,43,84,3,1,
104,75,78,1,1,
115,24,41,2,1,
55,18,46,3,2,
18,3,7,1,2,
3,93,40,2,1,
70,44,33,1,2,
113,95,59,3,2,
85,87,86,1,1,
5,40,106,3,1,
21,7,92,2,2,
51,45,90,1,1,
120,3,175,1,1,
61,12,42,1,2,
74,42,39,3,2,
3,83,4,3,2,
73,29,73,3,1,
87,41,41,2,1,
60,3,216,3,1,
15,42,94,1,1,
118,49,42,3,2,
128,10,18,2,2,
49,57,21,3,2,
115,29,48,3,1,
92,72,103,3,1,
32,65,30,1,1,
17,67,104,3,2,
56,30,80,3,2,
118,25,12,1,2,
51,70,8,1,2,
34,39,22,3,2,
113,22,57,1,2,
81,65,66,2,1,
104,17,44,1,2,
52,39,55,2,1,
66,59,24,1,2,
40,63,70,3,1,
114,85,51,1,2,
11,12,60,1,1,
77,88,108,3,1,
89,52,60,1,2,
46,69,90,1,2,
45,43,86,1,1,
41,27,97,1,1,
118,42,29,2,2,
62,75,82,1,1,
25,28,35,1,1,
87,81,18,3,1,
80,18,67,3,2,
89,38,196,1,1,
68,65,26,3,2,
47,82,28,1,2,
48,35,28,2,1,
93,22,113,3,1,
56,77,73,3,1,
85,54,42,2,2,
72,57,197,2,1,
56,50,9,2,2,
21,43,54,3,1,
33,39,5,2,2,
41,16,27,3,2,
89,81,21,2,2,
85,81,149,3,1,
41,69,21,3,2,
55,12,51,3,2,
58,43,18,2,2,
97,73,121,1,1,
109,20,77,3,1,
27,27,53,3,1,
52,89,23,2,1,
4,89,41,3,1,
119,34,47,2,2,
28,58,54,1,1,
98,79,16,3,1,
31,69,14,2,2,
22,54,88,3,2,
103,48,71,3,1,
83,24,28,1,1,
121,31,103,1,1,
96,13,10,3,2,
85,15,24,2,1,
53,96,59,3,2,
77,94,118,3,1,
95,69,25,1,1,
31,22,60,2,1,
40,53,160,1,1,
107,29,47,1,2,
114,8,25,1,2,
93,59,81,1,2,
54,56,162,2,1,
21,40,87,1,2,
83,98,117,3,1,
53,48,95,1,1,
127,98,42,1,2,
88,29,168,2,1,
128,23,16,3,2,
63,85,83,2,1,
14,64,18,1,1,
128,30,96,3,1,
79,15,110,1,1,
46,49,104,3,1,
80,10,94,1,1,
17,10,83,3,1,
5,80,93,3,1,
127,17,19,2,1,
33,87,51,2,2,
89,97,16,3,1,
44,38,77,1,1,
100,65,6,2,2,
6,85,44,1,1,
76,27,71,1,1,
2,50,74,2,1,
114,22,162,3,1,
54,30,19,3,1,
97,4,19,3,2,
59,14,11,3,2,
7,21,13,1,2,
3,65,38,2,2,
29,20,68,3,1,
20,51,31,2,2,
111,91,127,2,1,
47,60,212,3,1,
121,23,66,1,2,
94,10,29,3,2,
54,8,27,3,2,
128,3,37,3,1,
78,91,8,2,2,
96,68,64,3,1,
6,64,109,3,2,
39,13,49,2,1,
36,84,19,3,1,
2,51,40,1,1,
4,78,65,2,1,
87,44,119,2,1,
76,53,79,2,1,
122,65,105,3,1,
125,79,79,3,1,
44,30,10,2,2,
74,9,9,3,2,
63,53,98,1,1,
85,29,85,1,1,
123,95,55,2,1,
70,66,51,2,2,
120,40,66,1,1,
40,86,23,1,2,
21,34,19,1,1,
60,63,52,1,1,
5,37,7,1,2,
55,48,85,3,2,
87,61,96,3,2,
30,37,47,3,2,
124,25,193,2,1,
22,6,18,2,2,
88,49,185,3,1,
77,74,102,2,2,
102,79,103,2,1,
84,26,107,3,1,
104,58,96,3,1,
126,4,32,2,2,
36,77,54,2,2,
33,41,79,1,1,
67,22,16,2,2,
69,52,27,3,2,
72,52,68,2,1,
42,24,79,1,2,
29,52,62,2,1,
87,72,34,3,2,
66,80,186,3,1,
67,95,49,2,2,
13,9,110,2,1,
112,78,108,3,1,
72,73,43,3,2,
74,90,72,1,2,
15,88,24,3,2,
94,66,183,3,1,
3,97,62,1,1,
32,27,92,1,2,
105,21,62,1,2,
78,19,137,3,1,
49,35,55,2,2,
126,17,97,3,1,
95,57,73,1,1,
68,29,67,2,2,
48,18,90,2,2,
113,34,81,1,1,
119,38,56,3,1,
33,83,86,2,2,
119,3,163,3,1,
37,77,84,1,1,
35,42,42,2,2,
102,87,17,2,2,
47,89,207,2,1,
41,76,175,1,1,
124,81,90,3,1,
86,90,55,1,1,
78,34,53,3,2,
36,10,99,3,1,
53,100,25,2,2,
16,76,68,3,1,
43,53,206,1,1,
74,70,79,2,1,
126,13,85,2,2,
15,49,167,2,1,
5,93,69,2,1,
85,100,22,1,1,
96,11,63,3,2,
5,44,6,3,2,
115,73,69,2,1,
13,43,20,1,2,
72,91,34,2,2,
85,36,107,1,2,
124,59,21,2,2,
79,66,173,1,1,
58,94,74,2,2,
68,8,67,2,1,
86,5,90,1,1,
50,24,45,2,1,
70,6,68,2,1,
12,45,53,3,2,
102,17,53,1,2,
12,33,36,2,1,
117,8,50,2,1,
83,73,52,2,1,
48,50,105,2,2,
93,52,129,2,1,
22,21,73,3,1,
29,81,186,1,1,
57,83,13,3,2,
126,84,59,3,1,
106,20,160,3,1,
109,71,89,2,1,
85,57,102,2,1,
75,13,25,3,2,
68,28,73,1,2,
43,56,39,1,2,
102,84,60,2,1,
73,25,16,1,1,
127,48,107,2,1,
2,7,7,3,2,
117,86,23,1,2,
113,52,97,3,1,
102,20,110,2,1,
67,21,130,1,1,
15,17,70,2,1,
73,16,47,2,1,
43,25,83,3,2,
15,82,219,2,1,
110,48,22,2,2,
102,59,60,3,1,
95,46,64,3,2,
58,89,77,1,1,
69,29,175,2,1,
53,94,207,3,1,
56,97,74,1,1,
19,47,62,2,1,
100,48,37,2,2,
14,54,27,2,1,
18,75,60,3,2,
56,24,13,3,1,
58,63,52,3,2,
125,39,102,1,2,
45,94,53,1,2,
63,39,15,1,2,
123,86,30,3,2,
75,74,105,3,1,
3,42,51,2,2,
123,42,72,1,2,
22,17,95,3,2,
113,24,35,3,2,
66,88,211,3,1,
88,12,68,1,1,
20,79,29,1,2,
39,25,49,2,1,
10,100,70,2,2,
31,30,97,3,1,
37,50,92,1,2,
29,100,20,1,2,
100,61,24,1,1,
44,77,192,2,1,
82,10,36,2,2,
99,13,30,3,1,
53,74,46,3,2,
16,94,108,1,1,
68,87,206,2,1,
22,59,91,3,1,
72,20,30,1,2,
109,65,48,3,2,
88,90,56,2,1,
100,13,144,3,1,
81,33,44,3,2,
86,34,36,1,2,
70,22,138,1,1,
2,89,98,2,2,
18,33,24,3,2,
47,48,95,3,2,
103,92,44,1,2,
50,46,93,2,2,
73,66,29,2,2,
90,54,6,3,2,
113,82,64,3,1,
124,32,30,3,2,
64,26,185,3,1,
40,41,97,2,2,
88,65,17,2,2,
84,35,27,3,2,
90,69,21,2,1,
18,61,24,1,2,
55,12,40,1,1,
2,19,51,3,2,
127,79,89,2,2,
11,85,66,3,1,
120,46,30,3,2,
85,8,104,2,1,
85,94,64,2,1,
29,39,209,2,1,
32,92,178,1,1,
22,37,153,2,1,
25,46,183,3,1,
7,72,35,1,2,
86,70,96,2,1,
39,24,14,2,2,
53,16,96,1,2,
35,92,51,1,2,
52,30,85,2,2,
47,66,84,1,1,
4,97,100,1,1,
70,10,77,1,1,
83,56,15,3,1,
128,50,214,2,1,
29,31,62,2,1,
26,35,98,3,1,
41,96,92,2,1,
45,71,4,3,2,
44,4,157,1,1,
79,84,84,1,2,
90,11,49,3,2,
61,97,81,3,2,
122,80,106,2,1,
41,43,79,3,1,
45,16,19,3,2,
87,51,56,2,2,
55,69,151,3,1,
47,94,37,3,2,
5,6,87,1,2,
119,52,24,3,2,
120,37,19,1,1,
76,55,36,1,1,
52,4,12,2,2,
71,4,33,1,2,
99,66,64,1,2,
14,13,6,2,2,
126,15,118,2,1,
111,63,150,3,1,
39,36,90,3,2,
79,46,103,3,1,
83,68,77,3,2,
27,75,37,3,1,
48,61,81,2,1,
36,82,9,3,1,
88,3,209,2,1,
81,62,37,2,2,
94,94,105,1,2,
121,50,73,3,2,
51,92,50,2,1,
67,49,97,1,1,
23,44,58,2,2,
25,16,26,3,2,
59,20,71,1,1,
