Ensembled Results,Labels,Error(%)
33.1037063599,40.8621559143,18.9868825588
21.1046276093,40.255241394,47.5729696844
33.3944892883,46.2068138123,27.7282146654
19.244184494,45.1575965881,57.3843916683
25.3195228577,40.5672073364,37.5862315399
26.2397918701,58.8297348022,55.3970590581
28.0829639435,22.8426189423,22.9410866349
17.8777656555,49.904296875,64.1758991209
23.5600471497,37.2011489868,36.6684960241
26.1042537689,60.1400146484,56.5942011795
23.2008266449,32.7934684753,29.2516841811
27.551820755,28.7120800018,4.04101425864
30.1549663544,52.01770401,42.0294168528
28.4898223877,48.0838241577,40.7496743723
24.4279880524,55.2959976196,55.8232257235
24.3121299744,54.7092208862,55.5611840554
26.9922771454,36.5317306519,26.1127883521
25.6442813873,49.3350448608,48.0201518826
20.3364086151,59.6413345337,65.9021569955
24.6773509979,60.6914596558,59.3396646944
18.1748485565,58.4870414734,68.9249992842
26.014705658,48.1557655334,45.9780041501
21.5849781036,58.7037200928,63.2306469343
28.4729003906,44.1881103516,35.5643403529
26.6678943634,40.9283485413,34.8424861645
23.1141014099,22.646905899,2.06295514693
32.8315582275,59.8194007874,45.1155347673
15.7200155258,34.9792556763,55.0590336418
26.3827285767,49.1241836548,46.2938076242
27.5917758942,32.1733894348,14.2403819465
27.3987598419,59.8958091736,54.2559651168
27.6286258698,59.8468475342,53.8344507554
22.6509132385,18.0234985352,25.6743422724
29.541852951,32.8862724304,10.169652053
27.4551410675,40.8715209961,32.8257417429
13.4062147141,30.6483783722,56.2579965855
16.4555301666,56.8455543518,71.0522126941
25.854133606,42.9517021179,39.806498157
32.2562561035,59.7964439392,46.0565646072
18.8201732635,49.987247467,62.3500508285
18.1993923187,59.2190361023,69.2676654053
31.2708854675,59.2370262146,47.2105750983
21.4770908356,17.4950256348,22.7611281283
26.1641902924,45.6308746338,42.6612123867
28.1967086792,54.6722946167,48.4259644178
14.7426919937,45.509513855,67.6052527375
29.4131698608,59.3005561829,50.3998414953
31.2034854889,17.1341896057,82.112409206
21.9411659241,37.8582496643,42.0438976481
29.0020713806,59.8892974854,51.5738661191
24.7233390808,48.8150939941,49.3530851671
34.3757400513,52.5352516174,34.5663359498
21.2894992828,53.7843093872,60.416895698
32.2721786499,51.4123878479,37.2287886231
31.2296104431,32.6019287109,4.20931620331
29.1843452454,21.3650436401,36.5985753969
30.9661808014,58.9876289368,47.503940471
25.1631088257,39.2177200317,35.8374000189
31.3326644897,45.6858558655,31.4171445491
27.808473587,10.6083097458,162.138589968
20.720823288,39.1707420349,47.1012745444
31.1622982025,59.3558082581,47.4991595312
19.3119735718,50.6717147827,61.8880599273
15.7418556213,58.2419967651,72.9716416063
33.6210517883,38.8278770447,13.4100178857
21.2100086212,28.5211181641,25.6340214321
31.8903255463,45.550113678,29.9884830766
29.6406669617,47.4687080383,37.5574600898
26.8135547638,55.925113678,52.0545368612
22.1706676483,38.9465332031,43.074092031
20.6501255035,60.9663162231,66.1286317055
31.4331817627,30.5788421631,2.79389126329
31.2694549561,49.4425048828,36.7559248259
21.2237167358,48.559513092,56.2933905544
21.0918064117,32.9183425903,35.9268883181
30.9990234375,30.6819515228,1.0334150826
27.8683395386,60.9663162231,54.2889561564
26.1795330048,60.8662490845,56.9884239648
21.4402294159,58.0881767273,63.0902007537
23.9986782074,49.8288383484,51.837773059
32.254825592,52.7475242615,38.850541246
24.890378952,42.1394424438,40.9332978594
17.7201633453,15.3379878998,15.5312121846
21.9055023193,31.320602417,30.0604055194
25.4655036926,59.50989151,57.2079480462
25.1918258667,50.1564598083,49.7735167854
33.072971344,30.8620796204,7.16378076536
26.8191299438,45.2284088135,40.7029107426
30.78358078,49.5680999756,37.896387404
25.6417751312,51.5793991089,50.2867897373
33.4950256348,17.4950256348,91.4545673383
27.174861908,50.4736099243,46.160256917
33.1226539612,58.6213684082,43.4973033544
28.8711147308,34.4497871399,16.1936339009
34.4678230286,38.2857398987,9.97216425808
31.766708374,43.3935012817,26.7938575231
25.8399791718,61.0439567566,57.6698815989
27.5772819519,40.1473846436,31.3098917981
23.4346923828,58.5179214478,59.952965172
21.42918396,39.324005127,45.5061001778
21.4306507111,60.2099685669,64.4068063459
12.732462883,40.4228782654,68.5018399744
24.9441375732,53.8388214111,53.6688639917
30.3745822906,59.6510314941,49.0795355423
9.29911422729,60.7068862915,84.681945006
26.5996761322,32.2183074951,17.4392505372
18.2510871887,48.7560539246,62.5665210377
21.8361988068,52.4609298706,58.3762642778
19.4750156403,39.0453796387,50.1220994123
19.1043148041,49.3374557495,61.2782732432
27.9962711334,32.9484519958,15.0300865821
15.9772119522,38.7166595459,58.7329791888
23.8910255432,43.7646102905,45.4101718612
29.9632892609,58.674949646,48.9334214317
25.8972320557,33.5494041443,22.8086676464
