1.200000000000000000e+01,1.700000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01
1.500000000000000000e+01,4.800000000000000000e+01,1.039999923706054688e+02,1.039999923706054688e+02
4.600000000000000000e+01,3.500000000000000000e+01,2.700000000000000000e+01,2.700000000000000000e+01
2.900000000000000000e+01,3.700000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.900000000000000000e+01,1.800000000000000000e+01,1.159999923706054688e+02,1.159999923706054688e+02
1.300000000000000000e+01,1.800000000000000000e+01,1.640000000000000000e+02,1.640000000000000000e+02
3.100000190734863281e+01,2.600000000000000000e+01,1.800000000000000000e+02,1.800000000000000000e+02
2.200000000000000000e+01,2.400000000000000000e+01,7.000000000000000000e+01,7.000000000000000000e+01
1.700000000000000000e+01,3.700000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01
1.600000000000000000e+01,2.000000000000000000e+01,1.470000000000000000e+02,1.470000000000000000e+02
4.000000000000000000e+01,1.900000000000000000e+01,1.520000000000000000e+02,1.520000000000000000e+02
1.600000000000000000e+01,4.900000000000000000e+01,3.500000000000000000e+01,3.500000000000000000e+01
2.200000000000000000e+01,4.900000000000000000e+01,1.900000000000000000e+02,1.900000000000000000e+02
2.600000000000000000e+01,1.300000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01
1.800000000000000000e+01,1.900000000000000000e+01,8.900000000000000000e+01,8.900000000000000000e+01
1.700000000000000000e+01,4.300000000000000000e+01,1.680000000000000000e+02,1.680000000000000000e+02
3.100000190734863281e+01,3.500000000000000000e+01,1.950000000000000000e+02,1.950000000000000000e+02
2.500000000000000000e+01,4.600000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01
3.500000000000000000e+01,4.300000000000000000e+01,1.530000000000000000e+02,1.530000000000000000e+02
2.300000000000000000e+01,1.000000000000000000e+01,1.410000000000000000e+02,1.410000000000000000e+02
3.600000000000000000e+01,3.500000000000000000e+01,8.400000000000000000e+01,8.400000000000000000e+01
2.700000000000000000e+01,3.400000000000000000e+01,9.200000000000000000e+01,9.200000000000000000e+01
1.400000000000000000e+01,1.100000000000000000e+01,4.100000000000000000e+01,4.100000000000000000e+01
1.800000000000000000e+01,3.000000190734863281e+01,1.650000000000000000e+02,1.650000000000000000e+02
3.900000000000000000e+01,4.600000000000000000e+01,1.940000000000000000e+02,1.940000000000000000e+02
2.100000000000000000e+01,1.200000000000000000e+01,1.940000000000000000e+02,1.940000000000000000e+02
4.700000000000000000e+01,4.300000000000000000e+01,6.800000000000000000e+01,6.800000000000000000e+01
3.200000000000000000e+01,2.500000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01
1.100000000000000000e+01,1.300000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01
3.800000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01
3.900000000000000000e+01,1.500000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.900000000000000000e+01,2.600000000000000000e+01,1.840000000000000000e+02,1.840000000000000000e+02
3.400000000000000000e+01,2.900000000000000000e+01,1.770000000000000000e+02,1.770000000000000000e+02
1.300000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
3.900000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01
4.300000000000000000e+01,3.800000000000000000e+01,1.300000000000000000e+02,1.300000000000000000e+02
4.600000000000000000e+01,3.300000000000000000e+01,7.300000000000000000e+01,7.300000000000000000e+01
1.700000000000000000e+01,1.100000000000000000e+01,1.070000000000000000e+02,1.070000000000000000e+02
1.200000000000000000e+01,2.000000000000000000e+01,1.510000000000000000e+02,1.510000000000000000e+02
2.600000000000000000e+01,1.300000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01
1.700000000000000000e+01,2.800000000000000000e+01,1.460000000000000000e+02,1.460000000000000000e+02
3.800000000000000000e+01,2.900000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01
4.000000000000000000e+01,3.100000190734863281e+01,1.940000000000000000e+02,1.940000000000000000e+02
2.300000000000000000e+01,4.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01
1.700000000000000000e+01,2.900000000000000000e+01,1.269999923706054688e+02,1.269999923706054688e+02
1.000000000000000000e+01,1.600000000000000000e+01,6.700000000000000000e+01,6.700000000000000000e+01
1.300000000000000000e+01,3.600000000000000000e+01,1.720000000000000000e+02,1.720000000000000000e+02
4.700000000000000000e+01,4.600000000000000000e+01,9.400000000000000000e+01,9.400000000000000000e+01
1.000000000000000000e+01,2.100000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01
4.800000000000000000e+01,1.800000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00
2.700000000000000000e+01,3.500000000000000000e+01,1.510000000000000000e+02,1.510000000000000000e+02
2.500000000000000000e+01,4.100000000000000000e+01,1.450000000000000000e+02,1.450000000000000000e+02
2.200000000000000000e+01,2.000000000000000000e+01,1.070000000000000000e+02,1.070000000000000000e+02
3.800000000000000000e+01,1.000000000000000000e+01,1.220000000000000000e+02,1.220000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+01,1.510000000000000000e+02,1.510000000000000000e+02
1.800000000000000000e+01,4.700000000000000000e+01,1.570000000000000000e+02,1.570000000000000000e+02
1.100000000000000000e+01,2.300000000000000000e+01,3.800000000000000000e+01,3.800000000000000000e+01
2.100000000000000000e+01,2.000000000000000000e+01,1.810000000000000000e+02,1.810000000000000000e+02
4.900000000000000000e+01,2.700000000000000000e+01,1.000000000000000000e+02,1.000000000000000000e+02
1.300000000000000000e+01,1.100000000000000000e+01,1.480000000000000000e+02,1.480000000000000000e+02
2.700000000000000000e+01,1.900000000000000000e+01,1.670000000000000000e+02,1.670000000000000000e+02
4.800000000000000000e+01,1.000000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01
3.100000190734863281e+01,4.700000000000000000e+01,1.650000000000000000e+02,1.650000000000000000e+02
3.500000000000000000e+01,4.800000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01
