18.0,3.0,221.0,22.0,10.0,2.0,0.0,
32.0,3.0,93.0,34.0,9.0,1.0,0.0,
84.0,3.0,88.0,63.0,11.0,1.0,0.0,
122.0,3.0,147.0,89.0,1.0,2.0,1.0,
71.0,3.0,40.0,27.0,7.0,1.0,0.0,
110.0,3.0,153.0,56.0,6.0,2.0,0.0,
96.0,3.0,150.0,33.0,2.0,1.0,0.0,
5.0,3.0,118.0,38.0,5.0,2.0,1.0,
32.0,3.0,167.0,19.0,6.0,2.0,1.0,
40.0,3.0,204.0,60.0,8.0,2.0,1.0,
53.0,3.0,61.0,12.0,6.0,1.0,0.0,
101.0,3.0,155.0,68.0,6.0,2.0,1.0,
122.0,3.0,71.0,32.0,11.0,2.0,1.0,
124.0,3.0,87.0,49.0,9.0,2.0,0.0,
17.0,3.0,95.0,70.0,5.0,2.0,0.0,
23.0,3.0,24.0,55.0,11.0,2.0,1.0,
33.0,3.0,88.0,35.0,8.0,2.0,1.0,
71.0,3.0,176.0,13.0,8.0,2.0,1.0,
60.0,3.0,173.0,72.0,8.0,2.0,0.0,
23.0,3.0,93.0,45.0,2.0,2.0,0.0,
32.0,3.0,95.0,56.0,9.0,1.0,0.0,
92.0,3.0,138.0,25.0,11.0,2.0,0.0,
112.0,3.0,48.0,64.0,8.0,2.0,1.0,
119.0,3.0,199.0,33.0,3.0,2.0,0.0,
62.0,3.0,67.0,30.0,11.0,2.0,1.0,
54.0,3.0,118.0,8.0,10.0,1.0,0.0,
123.0,3.0,191.0,41.0,10.0,2.0,0.0,
113.0,3.0,76.0,93.0,4.0,1.0,0.0,
63.0,3.0,114.0,97.0,6.0,2.0,1.0,
115.0,3.0,55.0,76.0,7.0,2.0,1.0,
113.0,3.0,123.0,46.0,9.0,2.0,1.0,
34.0,3.0,115.0,4.0,11.0,2.0,1.0,
16.0,3.0,106.0,89.0,10.0,1.0,0.0,
20.0,3.0,201.0,15.0,1.0,1.0,0.0,
62.0,3.0,102.0,44.0,2.0,2.0,1.0,
48.0,3.0,180.0,14.0,5.0,1.0,0.0,
5.0,3.0,173.0,30.0,10.0,1.0,0.0,
51.0,3.0,219.0,40.0,1.0,2.0,0.0,
64.0,3.0,36.0,29.0,4.0,1.0,0.0,
17.0,3.0,211.0,49.0,7.0,2.0,0.0,
31.0,3.0,93.0,67.0,11.0,1.0,0.0,
46.0,3.0,48.0,47.0,5.0,1.0,0.0,
70.0,3.0,184.0,87.0,10.0,1.0,0.0,
96.0,3.0,79.0,18.0,3.0,1.0,0.0,
24.0,3.0,214.0,25.0,11.0,1.0,0.0,
65.0,3.0,28.0,50.0,11.0,1.0,0.0,
86.0,3.0,124.0,31.0,4.0,2.0,1.0,
21.0,3.0,73.0,86.0,11.0,2.0,1.0,
81.0,3.0,62.0,54.0,11.0,1.0,0.0,
108.0,3.0,140.0,59.0,5.0,2.0,0.0,
18.0,3.0,113.0,50.0,6.0,2.0,0.0,
110.0,3.0,75.0,76.0,10.0,2.0,0.0,
30.0,3.0,199.0,34.0,1.0,1.0,0.0,
52.0,3.0,60.0,100.0,9.0,1.0,0.0,
111.0,3.0,106.0,30.0,2.0,2.0,0.0,
23.0,3.0,215.0,32.0,3.0,2.0,0.0,
82.0,3.0,90.0,16.0,6.0,1.0,0.0,
9.0,3.0,205.0,30.0,8.0,2.0,1.0,
89.0,3.0,153.0,57.0,10.0,2.0,1.0,
4.0,3.0,85.0,51.0,4.0,1.0,0.0,
13.0,3.0,126.0,30.0,7.0,2.0,0.0,
128.0,3.0,69.0,43.0,7.0,1.0,0.0,
115.0,3.0,59.0,88.0,11.0,2.0,0.0,
116.0,3.0,146.0,43.0,11.0,2.0,1.0,
2.0,3.0,96.0,68.0,9.0,2.0,1.0,
36.0,3.0,189.0,7.0,6.0,1.0,0.0,
58.0,3.0,166.0,69.0,3.0,2.0,0.0,
84.0,3.0,52.0,21.0,3.0,1.0,0.0,
4.0,3.0,138.0,55.0,9.0,1.0,0.0,
19.0,3.0,102.0,6.0,4.0,1.0,0.0,
74.0,3.0,71.0,25.0,2.0,2.0,1.0,
9.0,3.0,74.0,100.0,3.0,2.0,1.0,
106.0,3.0,120.0,65.0,10.0,1.0,0.0,
67.0,3.0,78.0,59.0,1.0,2.0,1.0,
77.0,3.0,84.0,75.0,2.0,1.0,0.0,
63.0,3.0,51.0,56.0,11.0,1.0,0.0,
68.0,3.0,81.0,8.0,6.0,2.0,0.0,
43.0,3.0,150.0,27.0,5.0,2.0,1.0,
87.0,3.0,110.0,16.0,5.0,2.0,1.0,
31.0,3.0,72.0,78.0,8.0,2.0,1.0,
13.0,3.0,207.0,75.0,4.0,2.0,0.0,
50.0,3.0,210.0,16.0,2.0,2.0,1.0,
86.0,3.0,71.0,23.0,7.0,1.0,0.0,
46.0,3.0,64.0,73.0,7.0,1.0,0.0,
64.0,3.0,45.0,25.0,4.0,1.0,0.0,
8.0,3.0,132.0,57.0,3.0,2.0,0.0,
10.0,3.0,91.0,44.0,3.0,1.0,0.0,
53.0,3.0,194.0,37.0,4.0,1.0,0.0,
63.0,3.0,130.0,73.0,9.0,2.0,0.0,
116.0,3.0,79.0,31.0,7.0,2.0,1.0,
40.0,3.0,190.0,5.0,6.0,1.0,0.0,
95.0,3.0,93.0,41.0,3.0,2.0,0.0,
28.0,3.0,132.0,9.0,8.0,1.0,0.0,
59.0,3.0,181.0,81.0,5.0,2.0,1.0,
59.0,3.0,189.0,59.0,3.0,2.0,1.0,
91.0,3.0,31.0,16.0,2.0,2.0,0.0,
42.0,3.0,111.0,57.0,3.0,1.0,0.0,
36.0,3.0,121.0,58.0,10.0,1.0,0.0,
21.0,3.0,182.0,96.0,8.0,2.0,1.0,
104.0,3.0,143.0,53.0,9.0,2.0,0.0,
115.0,3.0,70.0,12.0,11.0,2.0,1.0,
103.0,3.0,84.0,69.0,6.0,2.0,0.0,
78.0,3.0,79.0,9.0,8.0,2.0,1.0,
77.0,3.0,126.0,4.0,1.0,2.0,1.0,
45.0,3.0,33.0,31.0,2.0,2.0,1.0,
50.0,3.0,194.0,30.0,5.0,2.0,0.0,
105.0,3.0,142.0,86.0,10.0,2.0,0.0,
99.0,3.0,71.0,6.0,8.0,1.0,0.0,
113.0,3.0,37.0,84.0,5.0,2.0,0.0,
118.0,3.0,152.0,67.0,10.0,2.0,0.0,
98.0,3.0,84.0,99.0,4.0,2.0,1.0,
24.0,3.0,46.0,52.0,11.0,1.0,0.0,
60.0,3.0,33.0,27.0,6.0,1.0,0.0,
20.0,3.0,30.0,53.0,3.0,2.0,1.0,
49.0,3.0,150.0,16.0,11.0,1.0,0.0,
66.0,3.0,43.0,29.0,10.0,1.0,0.0,
116.0,3.0,72.0,74.0,7.0,1.0,0.0,
17.0,3.0,150.0,40.0,8.0,2.0,0.0,
116.0,3.0,66.0,66.0,1.0,2.0,1.0,
65.0,3.0,57.0,46.0,8.0,1.0,0.0,
96.0,3.0,152.0,39.0,8.0,2.0,0.0,
118.0,3.0,31.0,99.0,3.0,1.0,0.0,
118.0,3.0,172.0,22.0,1.0,1.0,0.0,
121.0,3.0,45.0,99.0,8.0,2.0,1.0,
5.0,3.0,120.0,7.0,6.0,1.0,0.0,
13.0,3.0,86.0,89.0,9.0,1.0,0.0,
