Ensembled Results,Labels,Error(%)
95.7790679932,40.2203903198,138.135600454
595.241394043,38.7504501343,1436.08897956
110.387840271,40.5898628235,171.95913608
251.901092529,44.0488204956,471.867963081
101.594589233,39.7713661194,155.446566579
218.719314575,39.7551345825,450.166203365
632.197021484,38.8833961487,1525.87912606
685.670959473,40.0786514282,1610.81345065
98.0889816284,42.9671783447,128.288161818
660.367431641,33.2418289185,1886.5556533
328.076171875,38.1410522461,760.165497685
121.961418152,41.3438072205,194.99319572
368.777648926,39.9524040222,823.042450013
219.758666992,42.5946350098,415.930391097
190.044219971,56.79063797,234.640051184
249.682647705,39.0584526062,539.25381331
121.18473053,29.8426589966,306.078863628
299.589324951,38.3807868958,680.571085645
115.900970459,37.4975547791,209.089409008
168.336761475,38.3598747253,338.835534996
93.9674301147,39.1924171448,139.759210991
213.322860718,40.7628669739,423.326440347
235.677154541,50.3553237915,368.028277441
211.779785156,32.8175048828,545.325675771
207.555374146,43.1244354248,381.294125015
260.099609375,35.5087776184,632.493841861
273.855682373,37.1232872009,637.692437878
164.661499023,43.0385780334,282.590472426
173.386932373,39.7301292419,336.411699839
433.240661621,33.9871864319,1174.71764245
387.914672852,2.15433192253,17906.2630458
227.718811035,39.7452049255,472.94662705
141.868179321,34.5983352661,310.043368359
211.258224487,31.3382759094,574.122038806
492.840576172,39.7813224792,1138.87428938
293.376312256,31.3389930725,836.138284906
154.038986206,2.13674902916,7109.03503893
390.849761963,40.6979866028,860.366334034
357.006072998,33.419834137,968.246094624
269.938751221,39.9376525879,575.900394062
205.915237427,40.0466156006,414.188863
447.822875977,39.8475036621,1023.84173366
455.788482666,39.7993202209,1045.21675279
303.954467773,42.5410461426,614.496927872
702.176940918,45.9958114624,1426.61061647
163.295974731,37.1486549377,339.574393757
627.612060547,38.9355010986,1511.92752845
289.928924561,29.0150051117,899.237888963
317.141906738,40.0679130554,691.510918723
170.055862427,39.1025619507,334.896983582
284.289581299,54.8630142212,418.180754985
35.3015441895,2.15499806404,1538.12417183
251.225143433,41.5402793884,504.774804434
340.721588135,36.065196991,844.73790957
313.124725342,50.4351272583,520.846505925
218.839599609,41.7399368286,424.293078133
259.846374512,40.747718811,537.69551301
464.409912109,40.9422683716,1034.30430355
98.0116043091,39.7635993958,146.485745251
421.204315186,39.2936210632,971.940696195
250.357788086,38.8829689026,543.875185337
180.160507202,52.8588485718,240.833204033
112.392021179,38.8894004822,189.004252536
708.162841797,35.9326858521,1870.80408827
543.521850586,40.1988296509,1252.08376788
342.80557251,37.0138664246,826.154454057
259.466247559,40.4586181641,541.312677824
250.748352051,39.0152397156,542.693352338
194.523345947,51.8212165833,275.373946759
213.234786987,39.3048858643,442.514708537
288.560852051,34.5705070496,734.702400046
237.771957397,39.169960022,507.026295825
141.70173645,38.9394645691,263.902631991
18.1873512268,37.3484687805,51.303622824
268.967285156,62.0198364258,333.679449442
244.320831299,46.2315292358,428.472311726
675.603210449,40.4399871826,1570.6316137
128.829528809,36.9838104248,248.340334132
1043.26794434,33.7936859131,2987.16825687
104.588638306,39.3674201965,165.673081405
91.9367218018,33.5036964417,174.407696959
345.54498291,82.8159942627,317.244260588
364.140106201,25.6193790436,1321.34633935
117.20249176,40.2226257324,191.384487278
111.819297791,33.4462165833,234.325700224
77.3865890503,42.9702110291,80.0935745882
363.545532227,2.15779089928,16748.0427065
92.8227386475,39.9347457886,132.436032369
138.505508423,43.1055450439,221.317149062
123.326118469,38.2459411621,222.455441602
179.996841431,40.9704399109,339.333436063
190.074935913,45.3567047119,319.066898974
227.080459595,35.649520874,536.980397008
204.795791626,41.0022964478,399.473954799
557.084350586,37.3675231934,1390.82492758
348.950958252,36.9951972961,843.233132286
196.484558105,41.1817779541,377.115287068
158.757446289,47.6027832031,233.504546597
300.599731445,41.8414001465,618.426559324
144.915390015,39.0914039612,270.709095428
499.913024902,41.2407608032,1112.18186853
191.157562256,58.2218933105,228.325912104
109.411140442,41.7981758118,161.760563271
469.952331543,41.8555450439,1022.79587101
171.082946777,31.796661377,438.053177185
167.759979248,40.3566436768,315.693585898
286.622894287,31.374540329,813.552489636
355.800811768,35.1706237793,911.642028303
212.112380981,40.664478302,421.615891408
123.350822449,2.14845204353,5641.38123399
64.2419128418,40.2587471008,59.5725586812
169.004974365,39.5734825134,327.066216141
287.784210205,38.4273376465,648.904888631
230.42175293,36.762424469,526.786062829
485.576843262,39.8312721252,1119.08444635
405.736297607,39.4614944458,928.182797701
581.014465332,38.3847312927,1413.66036902
557.535888672,39.484703064,1312.03009117
273.466156006,44.9074020386,508.955636692
597.280517578,45.5985069275,1209.86858523
256.564727783,32.7745933533,682.815899553
249.659317017,41.8386459351,496.719400059
330.450378418,41.4569549561,697.092740575
545.496948242,38.9095001221,1301.96339334
506.934906006,43.2433242798,1072.28477331
291.816192627,40.1821174622,626.233984313
148.698562622,34.0686378479,336.467590181
171.536056519,40.6978797913,321.48646907
398.867340088,39.7346763611,903.82682487
517.006774902,41.0310745239,1160.03713259
164.499282837,40.451839447,306.654641879
148.223831177,40.4562759399,266.380314878
676.873046875,2.14187598228,31501.8785622
1137.80383301,39.6826553345,2767.25730276
185.3671875,32.3930282593,472.244082944
258.34552002,37.0221099854,597.814144363
163.741973877,37.6755065918,334.611206827
424.687652588,43.7236557007,871.299507743
167.696151733,39.831111908,321.018002512
152.215332031,1.97749209404,7597.39269704
57.9653778076,42.4716796875,36.4800691522
146.066879272,46.3322868347,215.259377966
109.712059021,39.6670265198,176.582513606
132.200256348,51.2847862244,157.776752289
92.1217346191,40.7574920654,126.024050919
241.079788208,41.0989151001,486.584311583
164.692123413,35.6384315491,362.119448737
390.404388428,48.8165512085,699.737750339
585.721374512,40.7198562622,1338.4170974
236.026245117,43.9539833069,436.984881368
261.751525879,41.1567497253,535.986873662
1016.92352295,57.9052124023,1656.1864999
340.702087402,2.30367398262,14689.5097124
105.695068359,36.1441230774,192.426705534
141.590286255,32.0365447998,341.964909573
534.371948242,18.6478652954,2765.59313775
397.821502686,36.6365394592,985.859932618
168.866333008,39.9861373901,322.312191248
225.023086548,2.30594611168,9658.38443961
246.808822632,1.46306300163,16769.3229448
221.101638794,80.371421814,175.099822554
292.445251465,39.6757583618,637.08799413
337.079467773,37.5305137634,798.147757577
172.687896729,91.4366989136,88.8605984034
288.300109863,42.3424758911,580.876835367
239.642074585,41.9348564148,471.46272832
354.155883789,33.3066673279,963.318284903
484.825622559,40.8082084656,1088.05907142
180.865722656,37.7005119324,379.743412983
150.610580444,40.0387954712,276.161616932
59.9775466919,47.7317962646,25.6553312164
343.843170166,41.7047653198,724.469739919
342.201965332,42.711681366,701.190574541
142.033889771,86.9095230103,63.4273033046
488.257354736,2.07070302963,23479.303635
