7,3,101,53,11,1,0,
81,3,141,99,11,1,0,
106,3,159,78,11,1,0,
83,3,168,39,6,1,0,
12,3,205,28,11,2,0,
37,3,62,16,10,1,0,
92,3,57,54,5,2,0,
65,3,59,3,5,1,0,
31,3,85,47,10,2,1,
59,3,214,74,3,1,0,
64,3,80,24,4,1,0,
100,3,168,12,10,1,0,
124,3,145,17,10,2,1,
41,3,220,75,7,2,1,
112,3,49,87,1,2,1,
93,3,114,33,2,2,0,
74,3,53,24,10,1,0,
71,3,87,26,10,2,0,
59,3,147,91,10,1,0,
89,3,97,72,5,2,1,
60,3,172,24,2,1,0,
51,3,200,87,7,2,0,
12,3,105,74,8,2,1,
121,3,210,33,10,1,0,
102,3,196,81,1,1,0,
9,3,65,3,8,1,0,
40,3,110,9,6,1,0,
92,3,201,95,5,1,0,
115,3,70,8,3,1,0,
47,3,75,13,1,2,1,
85,3,210,86,1,2,1,
48,3,171,3,7,2,1,
124,3,221,70,9,1,0,
17,3,136,59,9,1,0,
43,3,215,54,10,2,1,
118,3,64,20,9,2,0,
25,3,32,64,4,1,0,
37,3,172,37,1,1,0,
112,3,199,20,10,1,0,
92,3,26,34,11,1,0,
114,3,121,67,2,1,0,
72,3,172,7,7,2,1,
18,3,70,44,11,1,0,
108,3,52,78,11,1,0,
82,3,37,95,4,1,0,
63,3,59,81,9,2,1,
55,3,81,41,3,1,0,
54,3,26,20,4,2,0,
8,3,44,91,2,2,1,
26,3,218,5,7,2,0,
