6.999999523162841797e+00,9.496340155601501465e-01
3.000000000000000000e+00,7.523980140686035156e-01
6.999999523162841797e+00,8.652510046958923340e-01
6.000000000000000000e+00,8.531789779663085938e-01
6.999999523162841797e+00,9.769279956817626953e-01
6.000000000000000000e+00,8.037469983100891113e-01
2.000000000000000000e+00,7.406849861145019531e-01
6.999999523162841797e+00,9.158399701118469238e-01
3.000000000000000000e+00,7.518659830093383789e-01
2.000000000000000000e+00,7.105109691619873047e-01
2.000000000000000000e+00,5.118020176887512207e-01
6.999999523162841797e+00,9.086580276489257812e-01
6.000000000000000000e+00,8.754360079765319824e-01
6.999999523162841797e+00,8.596910238265991211e-01
1.000000000000000000e+00,5.114129781723022461e-01
2.000000000000000000e+00,3.835949897766113281e-01
8.000000000000000000e+00,9.141879677772521973e-01
6.999999523162841797e+00,9.194849729537963867e-01
4.000000000000000000e+00,8.198289871215820312e-01
6.999999523162841797e+00,9.314789772033691406e-01
6.000000000000000000e+00,8.019040226936340332e-01
6.999999523162841797e+00,9.071540236473083496e-01
5.000000000000000000e+00,7.714290022850036621e-01
8.000000000000000000e+00,9.277160167694091797e-01
2.000000000000000000e+00,7.200059890747070312e-01
6.999999523162841797e+00,8.135100007057189941e-01
6.999999523162841797e+00,8.943390250205993652e-01
1.000000000000000000e+00,5.928469896316528320e-01
8.000000000000000000e+00,9.052590131759643555e-01
6.000000000000000000e+00,8.753840327262878418e-01
6.999999523162841797e+00,9.397109746932983398e-01
6.000000000000000000e+00,8.767170310020446777e-01
6.999999523162841797e+00,9.355810284614562988e-01
6.000000000000000000e+00,8.756719827651977539e-01
8.000000000000000000e+00,9.645900130271911621e-01
1.000000000000000000e+00,6.993240118026733398e-01
6.999999523162841797e+00,9.154719710350036621e-01
6.999999523162841797e+00,9.057109951972961426e-01
6.000000000000000000e+00,8.230270147323608398e-01
1.000000000000000000e+00,7.902359962463378906e-01
3.000000000000000000e+00,6.290779709815979004e-01
6.999999523162841797e+00,9.760239720344543457e-01
2.000000000000000000e+00,7.362580299377441406e-01
2.000000000000000000e+00,5.643520355224609375e-01
6.999999523162841797e+00,9.375429749488830566e-01
1.000000000000000000e+00,6.523690223693847656e-01
2.000000000000000000e+00,5.565850138664245605e-01
1.000000000000000000e+00,7.752720117568969727e-01
8.000000000000000000e+00,9.621369838714599609e-01
6.000000000000000000e+00,7.953860163688659668e-01
6.999999523162841797e+00,9.529929757118225098e-01
2.000000000000000000e+00,8.094999790191650391e-01
6.000000000000000000e+00,8.823369741439819336e-01
8.000000000000000000e+00,9.378970265388488770e-01
2.000000000000000000e+00,8.041179776191711426e-01
1.000000000000000000e+00,7.597270011901855469e-01
8.000000000000000000e+00,9.231820106506347656e-01
6.999999523162841797e+00,9.227910041809082031e-01
6.999999523162841797e+00,8.572059869766235352e-01
2.000000000000000000e+00,3.835949897766113281e-01
5.000000000000000000e+00,7.793430089950561523e-01
6.000000000000000000e+00,7.718909978866577148e-01
2.000000000000000000e+00,5.395069718360900879e-01
3.000000000000000000e+00,8.289139866828918457e-01
