Ensembled Results,Labels,Error(%)
33.435354805,12.65583992,164.189141268
20.0071942329,32.082901001,37.6390737473
38.137272644,9.21100997925,314.040075192
19.0974387169,40.1894989014,52.4815206983
29.7778846741,0.586784005165,4974.76079988
60.6337303162,172.99848938,64.9512949312
126.099453735,494.688018799,74.5092969825
83.4431312561,252.712997437,66.9810686025
15.3010732651,49.7849006653,69.265634639
10.8159943581,16.667470932,35.1071653151
22.8666810989,0.311199992895,7247.9054052
32.3838224411,1.75280201435,1747.54593936
31.0842811584,3.61951994896,758.795685527
25.3846508503,36.1845016479,29.846620254
25.5718748093,1.30691206455,1856.66376513
66.6374343872,217.948303223,69.4251189838
32.628546524,25.565700531,27.6262564543
12.517939949,2.09190583229,498.398826362
31.0900304794,64.7511978149,51.9853971377
11.8416683197,19.8635101318,40.3848149642
34.3258506775,9.97600078583,244.084282013
32.6097494125,18.6403903961,74.9413436069
29.2457183838,0.270431995392,10714.4446227
25.3729371071,22.3377399445,13.5877540439
25.651348877,0.452191978693,5572.66782376
38.222807312,32.6401290894,17.10372593
29.9143051147,4.51411008835,562.684438998
80.4372413635,326.973693848,75.3994762034
20.2666443825,88.53099823,77.1078551155
29.2213283539,17.0642795563,71.2426724932
15.8206632614,7.15327978134,121.166566177
58.7615692139,264.699188232,77.8006235658
31.4153934479,3.28294014931,856.928607258
25.9230293274,16.3049907684,58.9883103619
37.4823106766,40.6483001709,7.78873773568
15.9462924004,36.0467987061,55.7622508162
52.8512981415,138.20980835,61.7600959204
15.6375223637,9.81462001801,59.3288617896
24.581987381,6.54928016663,275.338766331
32.7435096741,15.9141998291,105.750273502
35.5277709961,25.6102199554,38.7249740842
30.4486209869,1.32617604733,2195.97126628
32.0795578003,4.17906999588,667.624323879
12.8599621296,7.06316995621,82.0706879394
45.709098053,121.306106567,62.3192110056
37.4691539764,24.1747188568,54.9931322816
42.4669391632,29.1263790131,45.8023297169
33.7443481445,6.20568990707,443.764652276
31.7369348526,27.0307006836,17.4106998708
20.6999272346,42.6844024658,51.5047042038
33.5998102188,2.49091410637,1248.89477453
33.0071228027,0.440192013979,7398.3465748
34.4293308258,35.8054084778,3.84321171153
55.7679840088,146.798400879,62.0104962487
35.7464237213,20.4939899445,74.4239351058
19.9156371117,23.2243309021,14.2466700306
28.2540876389,4.28794002533,558.919841974
35.3729892731,43.7277984619,19.1064025236
28.3602655411,9.91957950592,185.901892557
36.0077617645,5.30356025696,578.935658689
36.8607471466,35.081161499,5.07276718199
31.9610218048,4.67209005356,584.084027457
37.6793979645,4.41775798798,752.907698136
20.5754415512,44.1558990479,53.402734414
