177.0,83.0,25.0,1.0,3.0,4.0,
121.0,20.0,112.0,0.0,2.0,1.0,
185.0,10.0,131.0,1.0,2.0,3.0,
135.0,63.0,33.0,0.0,2.0,3.0,
207.0,67.0,78.0,2.0,3.0,3.0,
44.0,14.0,123.0,0.0,3.0,2.0,
164.0,75.0,131.0,1.0,2.0,3.0,
159.0,65.0,55.0,1.0,3.0,4.0,
75.0,86.0,15.0,0.0,2.0,1.0,
68.0,51.0,90.0,1.0,2.0,2.0,
198.0,56.0,75.0,1.0,2.0,4.0,
130.0,96.0,44.0,0.0,2.0,2.0,
120.0,78.0,6.0,0.0,2.0,1.0,
153.0,94.0,54.0,0.0,3.0,4.0,
107.0,88.0,30.0,1.0,3.0,2.0,
210.0,49.0,76.0,1.0,3.0,3.0,
250.0,96.0,160.0,0.0,2.0,4.0,
41.0,76.0,24.0,0.0,3.0,1.0,
182.0,85.0,100.0,0.0,3.0,3.0,
97.0,20.0,16.0,1.0,3.0,2.0,
141.0,87.0,45.0,1.0,3.0,3.0,
244.0,6.0,70.0,0.0,2.0,1.0,
64.0,38.0,18.0,0.0,2.0,3.0,
36.0,20.0,32.0,0.0,3.0,1.0,
244.0,21.0,29.0,0.0,2.0,1.0,
129.0,51.0,80.0,0.0,3.0,4.0,
113.0,13.0,188.0,0.0,2.0,1.0,
106.0,29.0,36.0,0.0,3.0,2.0,
149.0,79.0,20.0,0.0,2.0,1.0,
165.0,94.0,29.0,0.0,2.0,1.0,
81.0,76.0,28.0,1.0,2.0,2.0,
84.0,31.0,97.0,1.0,3.0,3.0,
215.0,15.0,200.0,0.0,3.0,3.0,
198.0,83.0,54.0,0.0,2.0,2.0,
101.0,34.0,39.0,0.0,3.0,2.0,
65.0,20.0,14.0,2.0,3.0,3.0,
159.0,94.0,21.0,1.0,2.0,2.0,
75.0,19.0,48.0,0.0,3.0,3.0,
233.0,69.0,9.0,0.0,2.0,1.0,
176.0,99.0,19.0,0.0,3.0,1.0,
76.0,60.0,43.0,0.0,2.0,3.0,
192.0,46.0,57.0,0.0,2.0,2.0,
192.0,57.0,59.0,0.0,3.0,3.0,
120.0,30.0,220.0,0.0,2.0,3.0,
104.0,71.0,45.0,1.0,2.0,2.0,
64.0,69.0,134.0,1.0,2.0,3.0,
159.0,18.0,40.0,1.0,3.0,3.0,
79.0,49.0,28.0,2.0,3.0,3.0,
189.0,18.0,148.0,0.0,2.0,4.0,
47.0,65.0,22.0,1.0,3.0,4.0,
214.0,99.0,35.0,1.0,2.0,2.0,
208.0,41.0,9.0,0.0,3.0,2.0,
252.0,55.0,35.0,0.0,2.0,2.0,
38.0,72.0,30.0,2.0,3.0,3.0,
154.0,80.0,19.0,1.0,3.0,3.0,
124.0,65.0,146.0,2.0,3.0,3.0,
69.0,83.0,70.0,0.0,3.0,3.0,
238.0,39.0,62.0,0.0,2.0,2.0,
221.0,62.0,9.0,0.0,2.0,1.0,
171.0,4.0,31.0,1.0,3.0,3.0,
188.0,3.0,36.0,1.0,2.0,3.0,
173.0,94.0,38.0,0.0,2.0,1.0,
40.0,37.0,42.0,0.0,2.0,1.0,
70.0,79.0,12.0,1.0,2.0,2.0,
45.0,58.0,10.0,0.0,2.0,2.0,
57.0,23.0,102.0,1.0,3.0,2.0,
182.0,100.0,30.0,0.0,2.0,3.0,
154.0,41.0,33.0,0.0,3.0,2.0,
101.0,93.0,106.0,0.0,3.0,3.0,
114.0,91.0,15.0,0.0,2.0,2.0,
42.0,26.0,46.0,1.0,3.0,2.0,
106.0,99.0,66.0,0.0,2.0,1.0,
37.0,41.0,15.0,0.0,2.0,1.0,
245.0,75.0,28.0,0.0,3.0,1.0,
206.0,31.0,64.0,0.0,2.0,1.0,
196.0,50.0,54.0,0.0,3.0,4.0,
230.0,24.0,44.0,0.0,3.0,2.0,
198.0,42.0,81.0,0.0,3.0,4.0,
229.0,17.0,177.0,0.0,3.0,3.0,
63.0,43.0,104.0,0.0,2.0,2.0,
189.0,20.0,36.0,0.0,3.0,1.0,
126.0,28.0,39.0,0.0,3.0,2.0,
166.0,39.0,21.0,1.0,3.0,2.0,
179.0,37.0,15.0,2.0,3.0,3.0,
119.0,12.0,86.0,0.0,3.0,2.0,
99.0,25.0,14.0,0.0,3.0,1.0,
88.0,41.0,24.0,1.0,3.0,2.0,
33.0,21.0,34.0,1.0,2.0,3.0,
