Ensembled Results,Labels,Error(%)
3.96088282267,3.61637973785,9.52618667814
25.4380289714,26.183298111,2.84635318457
10.8483657837,10.1809005737,6.55605272959
6.61358006795,5.67037010193,16.634010639
3.89354133606,3.38569808006,14.9996616351
41.0984598796,45.9324035645,10.524038173
1.16836690903,1.02608001232,13.8670371703
5.02448368073,4.39120006561,14.4216525244
1.62793874741,1.43391799927,13.5308119598
5.23965708415,5.00307035446,4.72883075639
22.1645406087,21.4134998322,3.50732380254
438.596354167,428.527008057,2.34975763971
20.0304921468,21.7497386932,7.90467679026
38.5973968506,39.0055961609,1.04651473245
0.673443953196,0.644288003445,4.5252976302
162.257670085,174.708572388,7.1266693631
1.67789236705,1.3283200264,26.3168764831
67.7733357747,89.3469009399,24.1458460654
128.238138835,142.990829468,10.317228516
9.64601834615,9.33014965057,3.38546226381
52.1115010579,54.0956954956,3.66793405554
75.7866719564,69.4134979248,9.18146213937
40.5203348796,44.2916984558,8.51483169022
30.0765889486,31.7272968292,5.20280025601
0.244234085083,0.153983995318,58.6100455297
4.69216791789,4.35933017731,7.63506610059
7.8471215566,6.920129776,13.3955837622
70.4243672689,67.7357025146,3.96934652542
20.6231002808,21.7581615448,5.21671494028
32.9718500773,34.9958992004,5.78367514301
9.81317774455,8.16079902649,20.2477565333
1.11835376422,0.998495995998,12.0038306311
25.9387283325,26.3057003021,1.39502832234
170.043192546,146.798431396,15.8344751561
0.610543012619,0.433472007513,40.8494671021
22.1917190552,24.236032486,8.43501687816
3.44522317251,3.67750811577,6.31636793041
5.81974665324,4.5401597023,28.1837431906
62.4934743245,69.2156143188,9.7118837425
59.8093465169,76.4661941528,21.7832832148
8.72494443258,8.46050930023,3.12552262471
28.5875778198,32.3427505493,11.6105546551
23.0863265991,25.5759029388,9.73407017408
28.0613530477,29.1263790131,3.65656838049
81.6180063883,85.2946853638,4.31056045256
213.390218099,214.109786987,0.336074729918
1.87088076274,1.87798202038,0.378132355105
44.3328145345,41.8367004395,5.96632638051
30.9218902588,34.0053024292,9.0674452222
278.32232666,324.123352051,14.1307391463
8.90012486776,7.40636014938,20.168675142
164.70123291,182.129867554,9.5693445988
2.20082441966,1.74697804451,25.9789398369
12.6493911743,13.2099208832,4.24324803925
94.178334554,107.435211182,12.3394150594
22.4050089518,22.8868789673,2.10544223243
18.180422465,18.8696689606,3.65266871933
109.260172526,139.554016113,21.7076114547
41.3190765381,46.3399963379,10.8349594229
23.5035146077,26.8631191254,12.506382829
1.2239745458,1.1374399662,7.60783708734
61.5414733887,60.5945892334,1.5626546318
108.949768066,104.013305664,4.74599126605
141.084381104,128.243209839,10.0131393161
9.76970863342,9.21101093292,6.06554160634
22.213780721,22.9467391968,3.19417268599
44.3412577311,50.1333847046,11.5534329222
62.9619445801,62.7389984131,0.355354998695
0.854253530502,1.98146808147,56.887848031
12.1355438232,11.3924188614,6.52297787585
11.5376141866,10.4041004181,10.894875318
1.85665480296,1.64191806316,13.0784077849
18.2303924561,16.9476089478,7.56911203377
6.0113957723,5.57421016693,7.84300541735
2.24134842555,1.75228393078,27.9101169724
0.910634994507,0.848640024662,7.30521399453
5.72912406921,5.6482796669,1.4313101879
100.129903158,103.967391968,3.69105037415
0.48770570755,0.650175988674,24.9886621398
0.791750669479,0.865823984146,8.55523940467
11.3956667582,10.8189506531,5.33061036727
6.88840802511,6.13174009323,12.3401827274
1.49925104777,1.42255997658,5.3910606551
3.71028582255,3.56383991241,4.10921684854
151.638519287,220.640548706,31.2735033626
2.96749782562,2.19702410698,35.0689697121
0.598990877469,0.481792002916,24.3256164161
213.735351562,210.303512573,1.63185053225
3.64517593384,3.32643389702,9.58209441965
44.3077748617,55.6368141174,20.3624873845
47.7634328206,51.1106987,6.54905130326
36.3133799235,39.1757965088,7.3065944802
98.6761067708,112.632324219,12.3909521931
246.021321615,368.846069336,33.2997306824
2.68151092529,2.55439996719,4.97615720842
56.6962585449,66.4048919678,14.6203587344
15.4324798584,14.7445201874,4.66586679171
21.6602503459,21.5618286133,0.456462827666
3.46525828044,3.23228597641,7.20766373169
3.71411736806,3.18368005753,16.6611374558
103.823679606,104.217498779,0.37788200426
30.6005579631,32.0148735046,4.41768274168
18.9256896973,18.0580387115,4.80479081686
24.182413737,25.2155914307,4.09737640509
27.3225987752,26.8901996613,1.60801749121
2.48595492045,2.54949998856,2.4924521824
34.6368662516,39.5249023438,12.3669782903
75.5321756999,71.1560897827,6.14998088079
16.8308970133,17.1768798828,2.01423583227
1.02594709396,0.732159972191,40.126083497
142.295176188,160.862991333,11.5426270462
1.39588228861,0.855711996555,63.1252447359
4.04095935822,3.47079014778,16.4276486378
15.9802474976,16.8020000458,4.89080196393
17.4202969869,17.0818710327,1.98119956259
47.0148213704,48.2174034119,2.49408295828
17.1469434102,16.667470932,2.87669605177
13.5210367839,13.6841287613,1.19183311033
4.95188172658,4.28793954849,15.4839444582
19.0524113973,19.1940917969,0.738145889246
3.67656040192,3.39732027054,8.219423226
100.369639079,120.606178284,16.7790236727
114.140960693,108.723503113,4.9827842421
