Ensembled Results,Labels,Error(%)
14.9853201866,3.61637997627,314.373497391
26.7732807159,26.1833000183,2.25327096745
12.5550836563,10.1808996201,23.3199827604
14.7480799675,5.67037010193,160.090253412
14.9136382103,3.38569808006,340.489312917
34.1560325623,45.9323997498,25.6384757854
14.9236177444,1.02608001232,1354.43021648
15.8199514389,4.39120006561,260.264875262
14.3994995117,1.43391799927,904.206622629
14.5074474335,5.00306987762,189.970913626
15.3698127747,21.4134998322,28.2237238418
190.099609375,428.527008057,55.6388265381
20.6723508835,21.7497386932,4.95356668395
30.6310274124,39.0055999756,21.4701800983
12.4065276146,0.644288003445,1825.61828689
71.4669530869,174.708587646,59.0936232445
13.6103505135,1.3283200264,924.628872785
48.1219732046,89.3469009399,46.1402995534
72.5370492935,142.99079895,49.2715266814
15.2620308876,9.33015060425,63.5775405453
33.900164032,54.0956993103,37.3329775487
39.5275690079,69.4134979248,43.0549242012
32.8956008911,44.2917022705,25.7296531747
27.9133346558,31.7273006439,12.0210856605
14.834213829,0.153983995318,9533.60756965
14.3996026993,4.35933017731,230.316863224
13.5477231026,6.92013025284,95.7726604498
40.6353321552,67.7356948853,40.0089831158
19.7503540039,21.7581596375,9.22782839634
27.2493066788,34.9959030151,22.1357235246
16.743283844,8.16079998016,105.167188078
14.0883822441,0.998495995998,1310.96031437
29.199149704,26.3057003021,10.9993247419
63.924587059,146.798400879,56.4541666147
14.7403898239,0.433472007513,3300.54018908
18.6933675766,24.2360305786,22.8695164583
14.2711717606,3.67750811577,288.066356655
15.1189587593,4.5401597023,233.004998737
33.1880613327,69.2155990601,52.0511824164
38.6445694923,76.4661941528,49.4618897665
15.9095211983,8.46051025391,88.0444644686
22.2936170578,32.3427505493,31.0707448218
25.1219812393,25.5758991241,1.77478759446
25.2863718033,29.1263790131,13.183949876
38.8143425941,85.2947006226,54.4938404018
109.976295471,214.109802246,48.6355625396
13.3518351555,1.87798202038,610.967145085
30.7939912796,41.8367004395,26.3947898469
29.0261604309,34.0052986145,14.6422421989
120.846785736,324.123413086,62.7158110593
15.1920689583,7.40635967255,105.121944247
80.9884027481,182.129898071,55.5326151248
13.9870889664,1.74697804451,700.644805487
18.0903875351,13.2099199295,36.9454745497
57.7308022499,107.435203552,46.264538679
25.9626058578,22.8868808746,13.4388123924
24.8393907547,18.8696689606,31.6366005498
54.6772323608,139.554000854,60.8200180389
34.1805849075,46.3400001526,26.2395666919
16.4780797958,26.8631210327,38.6591015401
15.4292671204,1.1374399662,1256.49067897
37.3757175446,60.5946006775,38.318402751
59.8152929306,104.013298035,42.4926484778
74.405330658,128.24319458,41.9810689358
14.601671505,9.21100997925,58.5241090594
25.7023834229,22.9467411041,12.008861329
32.1498796463,50.1333808899,35.8713115381
44.6925958633,62.7390022278,28.764254648
14.2707608223,1.98146808147,620.211491455
14.7736824989,11.3924207687,29.6799231597
20.1578090668,10.4041004181,93.7486976935
13.2028468132,1.64191794395,704.111244524
15.5473437309,16.9476108551,8.26232757023
13.7205435753,5.57420969009,146.143298119
13.0811479568,1.75228393078,646.519883398
13.5097284317,0.848640024662,1491.92685227
15.0638964653,5.64828014374,166.698819498
56.4874791145,103.967399597,45.6680850599
13.5779408455,0.650175988674,1988.34855209
13.0803432465,0.865823984146,1410.73930568
15.9256648064,10.8189496994,47.201579163
14.0472720146,6.13174009323,129.09111934
13.7432794571,1.42256009579,866.094824239
13.0839024544,3.56383991241,267.129354178
94.4524772644,220.640594482,57.1917046879
12.9190526009,2.19702386856,488.025136446
13.8328410149,0.481792002916,2771.12300145
110.392430115,210.303512573,47.5080426551
12.7197544098,3.32643413544,282.384075316
37.0970466614,55.6368026733,33.3228279145
30.4063138962,51.1107025146,40.508910267
31.7463693619,39.1758003235,18.9643374233
58.9036714554,112.632301331,47.7026831916
175.494351196,368.846008301,52.4206993578
16.0626905441,2.55439996719,528.824410837
33.8236898422,66.4048995972,49.0644665568
23.1264972687,14.7445192337,56.8480931939
24.5438886642,21.5618305206,13.8302642754
14.28192873,3.23228597641,341.852262895
14.1382019997,3.18368005753,344.083631025
47.8543915749,104.217498779,54.0821914406
25.6509063721,32.0148696899,19.8781484339
25.6013339996,18.0580406189,41.7724909359
30.1268882751,25.2155895233,19.4772315249
27.9911621094,26.8901996613,4.09428885612
13.773158741,2.54949998856,440.229802033
32.7012145996,39.5249023438,17.2642747724
40.678597641,71.1560974121,42.8318877504
