Ensembled Results,Labels,Error(%)
14.3133737564,3.61637997627,295.792860549
34.6711891174,26.1833000183,32.4171861193
21.1052825928,10.1808996201,107.302727464
19.253978157,5.67037010193,239.554170379
21.031595993,3.38569808006,521.189352851
36.3544906616,45.9323997498,20.8521852555
16.5143145561,1.02608001232,1509.45680238
16.0234019279,4.39120006561,264.898016226
13.1702054977,1.43391799927,818.47689369
17.8351362228,5.00306987762,256.483852097
24.3607702255,21.4134998322,13.7636090152
118.793171692,428.527008057,72.2787200203
30.9226741791,21.7497386932,42.1749227208
35.1583007812,39.0055999756,9.86345344449
10.3539135933,0.644288003445,1507.03187673
27.7867598534,174.708587646,84.0953669034
19.7812757492,1.3283200264,1389.195025
36.7461425781,89.3469009399,58.8725045955
38.7802185059,142.99079895,72.8792210474
17.166444397,9.33015060425,83.9889314236
43.0743461609,54.0956993103,20.3738065871
49.1801971436,69.4134979248,29.1489427649
38.6313938141,44.2917022705,12.7796137115
32.3027088165,31.7273006439,1.81360582504
13.0579728127,0.153983995318,8380.08443063
15.5727485657,4.35933017731,257.228012843
15.4375098228,6.92013025284,123.081203082
53.8447505951,67.7356948853,20.5075688877
26.4619716644,21.7581596375,21.6186116168
33.0975799561,34.9959030151,5.424415133
25.344691658,8.16079998016,210.566264577
10.1143641472,0.998495995998,912.959910477
34.3601680756,26.3057003021,30.6187164034
35.3865813255,146.798400879,75.8944367829
14.5345454216,0.433472007513,3253.05283148
25.4906198502,24.2360305786,5.17654600029
18.3539020538,3.67750811577,399.085290258
17.7632059097,4.5401597023,291.246279304
39.6659351349,69.2155990601,42.6922028075
51.0765834808,76.4661941528,33.2037064919
19.6060203552,8.46051025391,131.735672753
28.1949432373,32.3427505493,12.8245348388
30.6026189804,25.5758991241,19.6541276295
39.7845245361,29.1263790131,36.5927584692
47.519184494,85.2947006226,44.2882334457
54.6446975708,214.109802246,74.4781896963
14.8540542603,1.87798202038,690.958278571
46.6411956787,41.8367004395,11.4839248526
34.9921722412,34.0052986145,2.90211721972
79.4279640198,324.123413086,75.4945305359
24.5117296219,7.40635967255,230.955161586
32.3939573288,182.129898071,82.2138168023
16.0596300125,1.74697804451,819.280586438
25.2783349991,13.2099199295,91.3587299089
28.5118867874,107.435203552,73.4613182228
34.5799236298,22.8868808746,51.0905912395
27.4442996979,18.8696689606,45.4413416326
43.8350669861,139.554000854,68.5891721357
39.6131401062,46.3400001526,14.5163142517
25.9680244446,26.8631210327,3.33206475541
16.3991540909,1.1374399662,1341.75996784
44.1485218048,60.5946006775,27.1411622303
30.9640632629,104.013298035,70.2306687241
44.836656189,128.24319458,65.0377890727
16.3732380867,9.21100997925,77.7572505468
32.2743480682,22.9467411041,40.6489397417
41.5335678101,50.1333808899,17.1538662009
32.0917383194,62.7390022278,48.8488226145
9.99316768646,1.98146808147,404.331499452
22.0777931213,11.3924207687,93.793694681
29.2388793945,10.4041004181,181.032268236
14.1319104195,1.64191794395,760.69529062
28.5011972427,16.9476108551,68.1723606142
15.5619255066,5.57420969009,179.177253311
