1.000000000000000000e+00,1.250000000000000000e-01
1.000000000000000000e+00,1.241739988327026367e-01
2.000000000000000000e+00,2.655429840087890625e-01
1.000000000000000000e+00,1.243669986724853516e-01
1.000000000000000000e+00,1.240710169076919556e-01
1.000000000000000000e+00,1.242730095982551575e-01
2.000000000000000000e+00,2.455690056085586548e-01
2.000000000000000000e+00,1.241319924592971802e-01
1.000000000000000000e+00,1.242749914526939392e-01
1.000000000000000000e+00,1.243000030517578125e-01
4.000000000000000000e+00,7.856749892234802246e-01
1.000000000000000000e+00,1.242370158433914185e-01
1.000000000000000000e+00,1.241369992494583130e-01
1.000000000000000000e+00,1.243299990892410278e-01
2.000000000000000000e+00,2.467280030250549316e-01
3.000000000000000000e+00,3.304069936275482178e-01
1.000000000000000000e+00,1.240199953317642212e-01
1.000000000000000000e+00,1.242730095982551575e-01
1.000000000000000000e+00,1.245119869709014893e-01
1.000000000000000000e+00,1.245599985122680664e-01
2.000000000000000000e+00,6.382070183753967285e-01
1.000000000000000000e+00,2.295190095901489258e-01
2.000000000000000000e+00,2.465489953756332397e-01
1.000000000000000000e+00,1.241949871182441711e-01
1.000000000000000000e+00,1.241190060973167419e-01
2.000000000000000000e+00,1.237780079245567322e-01
1.000000000000000000e+00,1.245460137724876404e-01
1.000000000000000000e+00,1.226349845528602600e-01
1.000000000000000000e+00,1.241229996085166931e-01
1.000000000000000000e+00,1.237369924783706665e-01
2.000000000000000000e+00,2.208740115165710449e-01
2.000000000000000000e+00,2.456909865140914917e-01
2.000000000000000000e+00,2.208740115165710449e-01
2.000000000000000000e+00,2.356760203838348389e-01
1.000000000000000000e+00,1.242039948701858521e-01
1.000000000000000000e+00,1.243289932608604431e-01
1.000000000000000000e+00,1.239439994096755981e-01
2.000000000000000000e+00,2.904129922389984131e-01
2.000000000000000000e+00,2.426320165395736694e-01
1.000000000000000000e+00,1.242559999227523804e-01
6.000000000000000000e+00,4.203889966011047363e-01
1.000000000000000000e+00,1.244290098547935486e-01
2.000000000000000000e+00,2.473269999027252197e-01
1.000000000000000000e+00,1.241139993071556091e-01
1.000000000000000000e+00,1.234970018267631531e-01
2.000000000000000000e+00,2.412219941616058350e-01
2.000000000000000000e+00,6.856279969215393066e-01
1.000000000000000000e+00,1.243540123105049133e-01
1.000000000000000000e+00,1.237569972872734070e-01
2.000000000000000000e+00,1.915200054645538330e-01
1.000000000000000000e+00,1.241399869322776794e-01
1.000000000000000000e+00,1.242659837007522583e-01
2.000000000000000000e+00,2.457370012998580933e-01
1.000000000000000000e+00,1.243249848484992981e-01
6.999999523162841797e+00,5.044739842414855957e-01
2.000000000000000000e+00,2.469670027494430542e-01
1.000000000000000000e+00,1.230320110917091370e-01
1.000000000000000000e+00,1.244059950113296509e-01
2.000000000000000000e+00,8.157429695129394531e-01
2.000000000000000000e+00,7.270169854164123535e-01
1.000000000000000000e+00,1.243900060653686523e-01
2.000000000000000000e+00,2.528509795665740967e-01
3.000000000000000000e+00,7.597360014915466309e-01
2.000000000000000000e+00,5.327360033988952637e-01
