15,3,174,29,9,1,0,
18,3,92,42,9,2,1,
127,3,35,17,4,2,0,
104,3,189,43,7,1,0,
40,3,177,29,5,2,1,
79,3,138,45,10,2,1,
63,3,26,40,3,2,1,
46,3,38,47,2,2,1,
78,3,179,47,2,1,0,
108,3,217,41,6,2,0,
110,3,171,72,8,2,0,
92,3,191,46,9,2,0,
66,3,36,23,4,1,0,
128,3,131,80,2,2,0,
99,3,173,38,6,2,0,
3,3,178,96,3,1,0,
25,3,70,12,11,1,0,
19,3,206,76,1,1,0,
7,3,94,21,5,2,1,
73,3,120,85,4,2,1,
33,3,165,20,3,2,0,
117,3,159,26,7,1,0,
46,3,187,39,7,1,0,
44,3,203,81,3,2,1,
86,3,109,18,10,1,0,
12,3,44,29,10,2,1,
30,3,221,40,1,1,0,
128,3,186,100,3,2,1,
122,3,118,50,1,2,1,
6,3,38,59,9,1,0,
123,3,80,71,8,1,0,
66,3,155,43,9,1,0,
30,3,46,58,9,1,0,
18,3,214,28,2,2,0,
40,3,145,41,2,2,1,
109,3,84,78,9,2,0,
79,3,80,45,5,2,1,
95,3,85,37,3,2,0,
63,3,74,70,8,2,1,
22,3,100,47,3,2,0,
109,3,185,79,1,1,0,
108,3,24,80,3,1,0,
37,3,191,7,11,1,0,
124,3,215,94,9,1,0,
53,3,143,74,6,1,0,
25,3,25,93,4,2,0,
14,3,25,93,8,1,0,
82,3,24,9,8,1,0,
38,3,127,67,2,2,0,
21,3,151,56,11,1,0,
113,3,148,46,1,2,0,
102,3,88,82,9,1,0,
50,3,37,40,1,2,1,
49,3,209,22,6,1,0,
39,3,70,40,10,1,0,
87,3,104,87,3,1,0,
47,3,153,97,1,1,0,
63,3,186,17,7,1,0,
103,3,204,21,10,2,0,
125,3,66,13,10,1,0,
103,3,165,14,7,2,1,
111,3,223,20,9,1,0,
15,3,65,11,6,1,0,
81,3,148,56,7,2,1,
120,3,126,100,2,1,0,
105,3,88,57,2,2,0,
7,3,200,65,3,1,0,
118,3,176,18,10,2,0,
3,3,27,64,11,2,0,
37,3,67,35,10,1,0,
34,3,136,67,2,2,1,
127,3,114,89,1,2,1,
45,3,211,53,9,2,1,
77,3,174,45,11,2,0,
19,3,155,26,7,1,0,
115,3,133,36,8,2,1,
34,3,173,17,1,1,0,
89,3,214,43,3,2,1,
29,3,146,98,8,2,0,
6,3,37,18,1,1,0,
54,3,209,39,6,2,1,
28,3,161,70,8,1,0,
5,3,34,70,8,2,0,
63,3,154,32,1,1,0,
6,3,52,83,8,2,0,
101,3,53,97,10,2,0,
105,3,158,77,8,2,1,
113,3,105,9,8,1,0,
128,3,158,56,10,2,0,
15,3,79,27,8,2,0,
40,3,127,42,1,1,0,
99,3,148,4,7,2,1,
107,3,196,13,8,2,1,
79,3,31,35,5,1,0,
28,3,134,7,4,2,1,
39,3,119,17,2,1,0,
12,3,97,96,2,2,1,
63,3,213,68,2,2,0,
42,3,205,98,9,2,1,
77,3,27,61,3,2,1,
14,3,146,98,2,1,0,
102,3,98,77,1,2,1,
71,3,145,38,3,2,1,
74,3,79,7,8,1,0,
52,3,162,36,8,1,0,
126,3,110,72,9,2,1,
85,3,49,52,9,2,0,
79,3,158,41,6,1,0,
60,3,184,44,2,1,0,
54,3,84,39,5,1,0,
97,3,51,34,6,1,0,
23,3,82,10,11,2,0,
45,3,205,90,11,2,1,
74,3,116,6,4,2,1,
113,3,195,49,11,1,0,
69,3,134,50,9,1,0,
20,3,224,57,10,2,1,
2,3,165,63,4,1,0,
3,3,41,35,1,1,0,
2,3,112,11,11,2,1,
77,3,202,24,1,2,1,
91,3,153,56,10,1,0,
128,3,213,44,2,1,0,
108,3,131,70,3,1,0,
110,3,160,35,11,1,0,
43,3,179,16,2,1,0,
35,3,80,90,1,2,0,
85,3,98,78,8,1,0,
128,3,39,23,7,1,0,
112,3,74,28,8,2,0,
63,3,162,95,1,2,0,
102,3,128,13,9,1,0,
117,3,175,64,10,1,0,
97,3,29,57,4,2,0,
21,3,149,52,9,2,0,
63,3,82,96,2,2,0,
65,3,203,46,2,1,0,
59,3,120,61,3,1,0,
11,3,123,10,6,1,0,
43,3,69,72,2,1,0,
125,3,138,17,3,2,0,
96,3,106,75,4,1,0,
119,3,139,76,1,1,0,
23,3,174,91,5,2,0,
87,3,77,73,10,1,0,
28,3,43,98,6,1,0,
71,3,164,73,9,1,0,
96,3,164,70,10,2,0,
87,3,146,5,10,2,0,
59,3,192,79,8,2,1,
128,3,145,39,10,1,0,
59,3,179,95,8,1,0,
60,3,69,12,3,1,0,
30,3,159,79,8,1,0,
42,3,64,96,6,1,0,
59,3,24,85,7,2,1,
127,3,143,70,1,2,0,
28,3,136,87,3,1,0,
74,3,205,96,7,2,1,
20,3,117,67,3,2,1,
32,3,174,34,11,1,0,
115,3,150,87,3,1,0,
86,3,58,61,1,2,0,
60,3,24,63,6,1,0,
67,3,132,42,2,2,0,
30,3,163,65,1,2,0,
88,3,51,39,8,1,0,
48,3,172,15,8,2,0,
71,3,79,42,9,1,0,
49,3,178,75,11,2,0,
29,3,109,77,9,2,0,
47,3,113,20,1,2,0,
96,3,86,68,11,1,0,
63,3,93,53,11,2,1,
97,3,167,83,10,2,0,
112,3,140,84,2,1,0,
29,3,138,23,8,1,0,
123,3,219,60,5,2,0,
49,3,158,67,2,1,0,
49,3,104,11,4,1,0,
109,3,42,81,4,1,0,
41,3,89,71,9,2,0,
121,3,35,23,4,1,0,
28,3,91,84,6,2,0,
61,3,34,10,8,2,0,
46,3,33,9,1,2,1,
49,3,96,96,9,1,0,
104,3,196,47,8,2,0,
113,3,181,87,5,2,1,
67,3,148,93,2,2,1,
65,3,124,47,8,1,0,
128,3,196,57,9,2,0,
17,3,77,13,5,1,0,
96,3,32,24,7,2,1,
92,3,111,83,5,1,0,
83,3,32,42,5,1,0,
42,3,56,64,6,1,0,
101,3,64,30,11,1,0,
29,3,108,67,2,2,1,
5,3,176,66,3,2,1,
67,3,155,3,11,1,0,
12,3,199,72,9,1,0,
108,3,48,99,10,1,0,
52,3,79,5,4,1,0,
70,3,167,16,3,2,1,
126,3,170,37,4,2,1,
108,3,91,28,7,1,0,
