2.384040832519531250e+01,2.000000000000000000e+00,3.034309744834899902e-01,3.534928131103515625e+01,2.061482620239257812e+01,7.456189990043640137e-01
6.795384883880615234e+00,1.000000000000000000e+00,2.356980144977569580e-01,1.024268531799316406e+01,6.634742259979248047e+00,7.680320143699645996e-01
4.416019058227539062e+01,4.000000000000000000e+00,7.174980044364929199e-01,7.283128356933593750e+01,4.391838073730468750e+01,1.072801947593688965e+00
2.184323692321777344e+01,2.000000000000000000e+00,3.046369850635528564e-01,3.586243820190429688e+01,2.007000350952148438e+01,7.599179744720458984e-01
2.585095214843750000e+01,3.000000000000000000e+00,4.150150120258331299e-01,4.578940963745117188e+01,2.891290664672851562e+01,9.147189855575561523e-01
3.341288757324218750e+01,3.000000000000000000e+00,5.478529930114746094e-01,5.831663894653320312e+01,3.670714950561523438e+01,1.060433983802795410e+00
4.218079757690429688e+01,4.000000000000000000e+00,7.488989830017089844e-01,7.553865814208984375e+01,4.667602920532226562e+01,1.150274038314819336e+00
1.498816394805908203e+01,2.000000000000000000e+00,2.395430058240890503e-01,2.369098472595214844e+01,1.359637832641601562e+01,8.896319866180419922e-01
3.158516645431518555e+00,1.000000000000000000e+00,2.073390036821365356e-01,3.855674982070922852e+00,3.332272291183471680e+00,5.224789977073669434e-01
2.427266502380371094e+01,3.000000000000000000e+00,3.797209858894348145e-01,4.286505126953125000e+01,2.808868980407714844e+01,8.757039904594421387e-01
5.418871879577636719e+00,1.000000000000000000e+00,2.346309870481491089e-01,7.365829467773437500e+00,5.386769771575927734e+00,6.549389958381652832e-01
2.260345458984375000e+01,3.000000000000000000e+00,3.472209870815277100e-01,3.901869201660156250e+01,2.338923263549804688e+01,7.814260125160217285e-01
2.247918701171875000e+01,2.000000000000000000e+00,2.568520009517669678e-01,3.074295425415039062e+01,1.574587154388427734e+01,7.649009823799133301e-01
2.182378005981445312e+01,2.000000000000000000e+00,2.511290013790130615e-01,3.006495285034179688e+01,1.855101203918457031e+01,7.539979815483093262e-01
1.744809150695800781e+01,2.000000000000000000e+00,2.408789843320846558e-01,2.522021484375000000e+01,1.504924106597900391e+01,8.177869915962219238e-01
6.248599052429199219e+00,1.000000000000000000e+00,2.284559905529022217e-01,9.747221946716308594e+00,7.194467067718505859e+00,7.375339865684509277e-01
9.383500099182128906e+00,1.000000000000000000e+00,2.381349951028823853e-01,1.642201232910156250e+01,1.194980049133300781e+01,7.680560350418090820e-01
6.451382160186767578e+00,1.000000000000000000e+00,2.305200099945068359e-01,1.009739780426025391e+01,8.290633201599121094e+00,7.023329734802246094e-01
3.141110897064208984e+00,1.000000000000000000e+00,2.364500015974044800e-01,5.035661220550537109e+00,4.579312801361083984e+00,6.896669864654541016e-01
1.712950515747070312e+01,2.000000000000000000e+00,2.405130118131637573e-01,2.652592849731445312e+01,1.681036949157714844e+01,8.025839924812316895e-01
2.712963676452636719e+01,3.000000000000000000e+00,3.735109865665435791e-01,4.252884674072265625e+01,2.649891853332519531e+01,8.083299994468688965e-01
2.957058906555175781e+01,3.000000000000000000e+00,4.962729811668395996e-01,5.209724807739257812e+01,3.053061676025390625e+01,1.010298967361450195e+00
6.969196796417236328e+00,1.000000000000000000e+00,2.424880117177963257e-01,1.087878036499023438e+01,7.128342628479003906e+00,8.208630084991455078e-01
1.755461883544921875e+01,2.000000000000000000e+00,2.370100021362304688e-01,2.623535537719726562e+01,1.463666725158691406e+01,7.380120158195495605e-01
4.320579147338867188e+01,4.000000000000000000e+00,7.054899930953979492e-01,6.700026702880859375e+01,3.621634292602539062e+01,1.058311939239501953e+00
1.654456901550292969e+01,2.000000000000000000e+00,2.408120036125183105e-01,2.386141395568847656e+01,1.545529651641845703e+01,8.820149898529052734e-01
1.649773597717285156e+01,2.000000000000000000e+00,2.377929985523223877e-01,2.854038238525390625e+01,1.703109550476074219e+01,7.829840183258056641e-01
1.412295341491699219e+01,2.000000000000000000e+00,2.402919977903366089e-01,1.945532989501953125e+01,9.726732254028320312e+00,7.381470203399658203e-01
2.402050018310546875e+01,3.000000000000000000e+00,3.608789741992950439e-01,4.123989486694335938e+01,2.343300437927246094e+01,8.492479920387268066e-01
3.738664627075195312e+01,4.000000000000000000e+00,5.963450074195861816e-01,6.293783950805664062e+01,3.917421722412109375e+01,1.035114049911499023e+00
2.244124603271484375e+01,2.000000000000000000e+00,3.270170092582702637e-01,3.754161071777343750e+01,2.230797004699707031e+01,8.137120008468627930e-01
8.323480606079101562e+00,1.000000000000000000e+00,2.310130149126052856e-01,1.282989883422851562e+01,8.702279090881347656e+00,6.632130146026611328e-01
2.883499908447265625e+01,3.000000000000000000e+00,4.398809969425201416e-01,4.853773880004882812e+01,2.966914558410644531e+01,8.281610012054443359e-01
1.712935447692871094e+01,2.000000000000000000e+00,2.386390119791030884e-01,2.507213783264160156e+01,1.376867389678955078e+01,7.317299842834472656e-01
1.157156658172607422e+01,1.000000000000000000e+00,2.378020137548446655e-01,1.651793861389160156e+01,1.288019084930419922e+01,7.900329828262329102e-01
1.454182052612304688e+01,2.000000000000000000e+00,2.433219850063323975e-01,2.435035896301269531e+01,1.610256576538085938e+01,8.273559808731079102e-01
3.961275100708007812e+01,4.000000000000000000e+00,6.268050074577331543e-01,6.570574951171875000e+01,4.070904159545898438e+01,1.036028981208801270e+00
2.519266843795776367e+00,1.000000000000000000e+00,2.331530004739761353e-01,3.251247167587280273e+00,2.538784980773925781e+00,6.029309630393981934e-01
2.234567832946777344e+01,2.000000000000000000e+00,3.002569973468780518e-01,3.461446762084960938e+01,2.143438720703125000e+01,7.560780048370361328e-01
1.198987960815429688e+01,1.000000000000000000e+00,2.412850111722946167e-01,2.113264274597167969e+01,1.335330295562744141e+01,7.828590273857116699e-01
1.064428520202636719e+01,2.000000000000000000e+00,2.351769953966140747e-01,1.886486816406250000e+01,1.131184482574462891e+01,7.040169835090637207e-01
1.880457496643066406e+01,2.000000000000000000e+00,2.446210086345672607e-01,2.478901481628417969e+01,1.486483955383300781e+01,7.632129788398742676e-01
2.213484764099121094e+01,2.000000000000000000e+00,3.258629739284515381e-01,3.716908264160156250e+01,2.234336090087890625e+01,8.314890265464782715e-01
2.226378440856933594e+01,3.000000000000000000e+00,4.198039770126342773e-01,4.652608108520507812e+01,2.373009872436523438e+01,9.303439855575561523e-01
1.472699928283691406e+01,2.000000000000000000e+00,2.424339950084686279e-01,2.149678802490234375e+01,1.471862030029296875e+01,8.277590274810791016e-01
3.484360122680664062e+01,3.000000000000000000e+00,5.495290160179138184e-01,5.696342468261718750e+01,3.425497436523437500e+01,9.597650170326232910e-01
2.994471359252929688e+01,3.000000000000000000e+00,5.416430234909057617e-01,5.752221679687500000e+01,3.671459960937500000e+01,1.029428005218505859e+00
3.263978004455566406e+00,1.000000000000000000e+00,2.305649966001510620e-01,6.075016975402832031e+00,5.632638931274414062e+00,7.841739654541015625e-01
1.421308612823486328e+01,2.000000000000000000e+00,2.358570098876953125e-01,2.162996864318847656e+01,1.566298198699951172e+01,7.853900194168090820e-01
3.410527420043945312e+01,3.000000000000000000e+00,5.679740309715270996e-01,5.981697845458984375e+01,3.573018646240234375e+01,1.049314975738525391e+00
2.328752899169921875e+01,2.000000000000000000e+00,3.032319843769073486e-01,3.564078521728515625e+01,2.369843673706054688e+01,7.652789950370788574e-01
2.124047279357910156e+01,2.000000000000000000e+00,2.680400013923645020e-01,3.205053329467773438e+01,1.923367500305175781e+01,7.894669771194458008e-01
2.767539596557617188e+01,3.000000000000000000e+00,4.096089899539947510e-01,4.293862915039062500e+01,2.354383468627929688e+01,8.662449717521667480e-01
3.191200256347656250e+01,3.000000000000000000e+00,5.259270071983337402e-01,5.458854293823242188e+01,2.854876136779785156e+01,1.001312971115112305e+00
3.030298042297363281e+01,3.000000000000000000e+00,5.452899932861328125e-01,5.557946014404296875e+01,2.932641983032226562e+01,1.065570950508117676e+00
2.359164237976074219e+01,2.000000000000000000e+00,3.122130036354064941e-01,3.597606277465820312e+01,2.213753890991210938e+01,7.888090014457702637e-01
1.989855957031250000e+01,2.000000000000000000e+00,2.405130118131637573e-01,2.766493988037109375e+01,1.953541946411132812e+01,7.817329764366149902e-01
2.520261001586914062e+01,3.000000000000000000e+00,3.719840049743652344e-01,4.240124893188476562e+01,2.732500457763671875e+01,8.706809878349304199e-01
1.135043334960937500e+01,1.000000000000000000e+00,2.437479943037033081e-01,1.703109550476074219e+01,1.025013637542724609e+01,8.079240322113037109e-01
1.042256450653076172e+01,1.000000000000000000e+00,2.435009926557540894e-01,1.562852573394775391e+01,8.892267227172851562e+00,7.991729974746704102e-01
2.384040832519531250e+01,2.000000000000000000e+00,3.034309744834899902e-01,3.534928131103515625e+01,2.061482620239257812e+01,7.456189990043640137e-01
2.103921699523925781e+01,2.000000000000000000e+00,2.667389810085296631e-01,3.223307800292968750e+01,1.997407341003417969e+01,7.893549799919128418e-01
1.870681381225585938e+01,3.000000000000000000e+00,3.918690085411071777e-01,4.481151962280273438e+01,2.940837478637695312e+01,9.159129858016967773e-01
3.736071395874023438e+01,4.000000000000000000e+00,6.312320232391357422e-01,6.406568145751953125e+01,4.000495910644531250e+01,1.041661977767944336e+00
1.767266082763671875e+01,2.000000000000000000e+00,2.407399863004684448e-01,2.649333381652832031e+01,1.528393650054931641e+01,7.856439948081970215e-01
2.229826545715332031e+01,2.000000000000000000e+00,2.632070183753967285e-01,3.186333847045898438e+01,1.774076271057128906e+01,8.007749915122985840e-01
2.571885299682617188e+01,3.000000000000000000e+00,4.385530054569244385e-01,4.929303359985351562e+01,3.111641693115234375e+01,9.263250231742858887e-01
1.901237869262695312e+01,2.000000000000000000e+00,3.158760070800781250e-01,3.655906295776367188e+01,2.341717720031738281e+01,7.942280173301696777e-01
4.839688777923583984e+00,1.000000000000000000e+00,2.394239902496337891e-01,9.241514205932617188e+00,4.620291233062744141e+00,7.003850340843200684e-01
1.508765697479248047e+01,2.000000000000000000e+00,2.441990077495574951e-01,2.152938270568847656e+01,1.166574668884277344e+01,7.891589999198913574e-01
2.299177551269531250e+01,3.000000000000000000e+00,3.673099875450134277e-01,4.162546157836914062e+01,2.626049995422363281e+01,8.564339876174926758e-01
3.660820007324218750e+00,1.000000000000000000e+00,2.407139837741851807e-01,6.501563072204589844e+00,5.898996829986572266e+00,8.447750210762023926e-01
2.173362350463867188e+01,2.000000000000000000e+00,2.767550051212310791e-01,3.216788101196289062e+01,1.997780227661132812e+01,7.869459986686706543e-01
3.024546813964843750e+01,3.000000000000000000e+00,5.022299885749816895e-01,5.346537017822265625e+01,3.318209075927734375e+01,1.022192001342773438e+00
3.323683977127075195e+00,1.000000000000000000e+00,2.450690120458602905e-01,6.692483901977539062e+00,6.558373928070068359e+00,8.272899985313415527e-01
1.088262462615966797e+01,1.000000000000000000e+00,2.408629953861236572e-01,1.678522682189941406e+01,1.130159854888916016e+01,8.171600103378295898e-01
2.141750907897949219e+01,3.000000000000000000e+00,3.803470134735107422e-01,4.308298110961914062e+01,2.763513565063476562e+01,8.903520107269287109e-01
2.249167823791503906e+01,2.000000000000000000e+00,2.545980215072631836e-01,3.038812065124511719e+01,1.669209480285644531e+01,7.790600061416625977e-01
4.001945114135742188e+01,4.000000000000000000e+00,6.702989935874938965e-01,6.890760803222656250e+01,4.285574340820312500e+01,1.062023997306823730e+00
6.320395946502685547e+00,1.000000000000000000e+00,2.362780123949050903e-01,9.313225746154785156e+00,8.490866661071777344e+00,6.765050292015075684e-01
1.493939781188964844e+01,2.000000000000000000e+00,2.370400130748748779e-01,2.059992408752441406e+01,1.232325839996337891e+01,7.677819728851318359e-01
4.181133270263671875e+01,4.000000000000000000e+00,6.975699663162231445e-01,7.043314361572265625e+01,4.348437881469726562e+01,1.088742971420288086e+00
1.458850288391113281e+01,2.000000000000000000e+00,2.385880053043365479e-01,2.210773277282714844e+01,1.397449588775634766e+01,8.526099920272827148e-01
7.370310783386230469e+00,1.000000000000000000e+00,2.372110038995742798e-01,1.214910316467285156e+01,1.038424587249755859e+01,8.205950260162353516e-01
2.375135231018066406e+01,2.000000000000000000e+00,2.965050041675567627e-01,3.497861480712890625e+01,2.167932510375976562e+01,7.442560195922851562e-01
2.087653732299804688e+01,2.000000000000000000e+00,3.010269999504089355e-01,3.517232513427734375e+01,2.358853721618652344e+01,7.869110107421875000e-01
9.140520095825195312e+00,1.000000000000000000e+00,2.452030032873153687e-01,1.563783645629882812e+01,1.163128757476806641e+01,7.599610090255737305e-01
7.615133762359619141e+00,1.000000000000000000e+00,2.439600080251693726e-01,1.249182891845703125e+01,9.095296859741210938e+00,8.369969725608825684e-01
2.235506248474121094e+01,2.000000000000000000e+00,2.909699976444244385e-01,3.455951309204101562e+01,2.221297454833984375e+01,8.529499769210815430e-01
3.472758054733276367e+00,1.000000000000000000e+00,2.214309871196746826e-01,5.386769771575927734e+00,4.116446018218994141e+00,7.871940135955810547e-01
1.970249557495117188e+01,3.000000000000000000e+00,3.408420085906982422e-01,3.908295059204101562e+01,2.351124000549316406e+01,8.753870129585266113e-01
1.408937931060791016e+01,2.000000000000000000e+00,2.360640168190002441e-01,2.039596366882324219e+01,1.153256702423095703e+01,7.423390150070190430e-01
1.941733551025390625e+01,2.000000000000000000e+00,2.413510084152221680e-01,2.563372611999511719e+01,1.570023536682128906e+01,8.069559931755065918e-01
2.092338371276855469e+01,2.000000000000000000e+00,3.256340026855468750e-01,3.718956756591796875e+01,2.350472068786621094e+01,7.753930091857910156e-01
3.273302459716796875e+01,4.000000000000000000e+00,5.974050164222717285e-01,6.153062057495117188e+01,3.711972045898437500e+01,1.063251972198486328e+00
6.611802577972412109e+00,1.000000000000000000e+00,2.408619821071624756e-01,1.223292160034179688e+01,9.067358016967773438e+00,8.368470072746276855e-01
2.325548744201660156e+01,2.000000000000000000e+00,3.011839985847473145e-01,3.475416183471679688e+01,1.937337303161621094e+01,7.684060335159301758e-01
5.354804992675781250e+00,1.000000000000000000e+00,2.322220057249069214e-01,8.544884681701660156e+00,5.836598873138427734e+00,6.568830013275146484e-01
2.610311985015869141e+00,1.000000000000000000e+00,2.407529950141906738e-01,3.537163019180297852e+00,2.986751079559326172e+00,6.528899669647216797e-01
1.072923755645751953e+01,1.000000000000000000e+00,2.379129827022552490e-01,1.762621307373046875e+01,1.060683250427246094e+01,8.757039904594421387e-01
1.864180183410644531e+01,2.000000000000000000e+00,2.404530048370361328e-01,2.589356422424316406e+01,1.829024314880371094e+01,7.542859911918640137e-01
2.226385879516601562e+01,2.000000000000000000e+00,3.353359997272491455e-01,3.813114166259765625e+01,2.351309967041015625e+01,8.434470295906066895e-01
2.882715034484863281e+01,3.000000000000000000e+00,4.069240093231201172e-01,4.598405838012695312e+01,2.861209106445312500e+01,8.267149925231933594e-01
2.465311241149902344e+01,3.000000000000000000e+00,3.598529994487762451e-01,4.058331298828125000e+01,2.460647392272949219e+01,8.659089803695678711e-01
1.568411445617675781e+01,2.000000000000000000e+00,2.384959906339645386e-01,2.317875671386718750e+01,1.369975566864013672e+01,8.646720051765441895e-01
1.686080169677734375e+01,2.000000000000000000e+00,2.862299978733062744e-01,3.327056884765625000e+01,2.138130378723144531e+01,8.194990158081054688e-01
3.617556762695312500e+01,3.000000000000000000e+00,5.888230204582214355e-01,6.121211242675781250e+01,3.781821441650390625e+01,1.069375038146972656e+00
