Ensembled Results,Labels,Error(%)
74.4404830933,86.7787017822,14.2180263539
3.41946744919,7.59211969376,54.9603063819
0.884781599045,0.883077979088,0.192918405544
1.37580990791,2.25424003601,38.9679055498
0.133272841573,0.0983424037695,35.5192027695
0.246745452285,0.477929979563,48.3720497068
0.703255653381,0.961654007435,26.8701998906
0.0877607017756,0.0642304047942,36.6342031577
13.2789201736,158.89302063,91.6428549719
3.54451179504,26.2925014496,86.5189251702
0.516815304756,0.884554028511,41.5733479134
0.221611097455,1.28638005257,82.772502029
0.29902407527,0.670575976372,55.4078753481
1.36735796928,2.67338013649,48.8528417407
3.06367182732,3.09367990494,0.96998004136
0.994627535343,0.441648006439,125.208202198
1.37755215168,1.00607001781,36.9240835416
0.0780537873507,0.0782528072596,0.254329417531
0.242124795914,0.443219006062,45.3712966722
1.43935585022,6.03618001938,76.1545241262
0.726951539516,1.30245995522,44.1862656425
1.05349993706,2.96339988708,64.4496194507
0.610814034939,0.20918700099,191.994259705
0.301143050194,0.976770997047,69.1695339948
0.257095575333,0.597878038883,56.9986588213
0.848489582539,2.08669996262,59.3382087631
0.659047961235,2.17216992378,69.659465679
1.56073069572,5.39959955215,71.0954362328
0.938872814178,2.78385996819,66.2744238249
0.0860500410199,0.0860767960548,0.0310827495328
1.92342591286,8.61995983124,77.6863703484
0.741169333458,1.1859099865,37.5020581749
2.25984334946,9.84339904785,77.0420427083
18.3771324158,28.7653999329,36.1137600775
0.411340147257,0.898527979851,54.2206635207
1.32742846012,1.53262996674,13.3888486503
0.288045436144,0.337856024504,14.7431404939
0.182115793228,0.082992002368,119.437762714
0.555363178253,0.794476985931,30.097008713
2.73294401169,7.35959005356,62.8655401755
0.102090105414,0.221202984452,53.8477721414
0.169050738215,0.155814006925,8.49521269113
0.169410318136,0.0720992013812,134.968369817
1.43553960323,3.37407016754,57.4537715
0.71765255928,1.02667999268,30.0996839911
0.125017762184,1.22530996799,89.7970500976
0.264610141516,0.539058983326,50.9125810532
2.67278933525,2.99855995178,10.8642355587
0.510358095169,0.108117990196,372.038089355
0.542032241821,1.44132006168,62.3933464724
2.6287856102,10.152100563,74.1059931994
0.0732194632292,0.0871775969863,16.0111476338
3.2349960804,2.9805700779,8.53615234177
1.93157589436,2.69418001175,28.3056111347
0.120790429413,0.155933007598,22.5369719509
0.606634736061,3.88725018501,84.3942451042
0.18678227067,0.106585994363,75.2409139555
4.12736845016,5.79253005981,28.7467064039
0.204719290137,0.132050991058,55.0304836764
2.62505149841,4.07694005966,35.6122125909
4.08004665375,13.6126995087,70.0276447655
1.7587198019,3.47493004799,49.3883394021
0.531819880009,0.221074998379,140.560843112
0.0809035748243,0.105055995286,22.9900448761
1.44457447529,1.79061996937,19.3254571042
0.147386565804,0.320284992456,53.9826812758
2.02914524078,7.35082006454,72.3956616681
10.9666843414,22.2987003326,50.8191770021
0.811432659626,2.70108985901,69.9590646005
4.40284585953,24.6997013092,82.1744975601
261.120117188,1190.77978516,78.0715023514
0.98713696003,5.93872022629,83.3779514371
0.144052565098,0.150272011757,4.13879243804
165.528564453,592.781982422,72.0759791354
1.61414754391,3.29294991493,50.9817159202
8.86997509003,114.100006104,92.2261396884
0.410099446774,0.721984028816,43.1982661104
0.215876966715,0.446406006813,51.6411151687
0.0258763004094,0.0383072011173,32.4505584989
0.199156850576,0.396429002285,49.7622904912
10.4145536423,29.5603961945,64.7685586696
0.826521217823,1.32650995255,37.6920454884
1.12028312683,1.82993996143,38.7803343038
0.146749913692,0.313376009464,53.1712992506
1.42575144768,2.18332004547,34.6980095458
4.98813962936,9.09604072571,45.1614193496
0.509196341038,0.171113997698,197.577257202
0.380475342274,0.343613028526,10.7278568294
4.67344427109,12.0346002579,61.166601541
0.408204138279,0.409050017595,0.20679116977
2.33359670639,0.77820199728,199.870305467
0.459567576647,0.307520002127,49.443149541
4.34448862076,25.6312007904,83.0499996614
0.406044542789,0.550413012505,26.2291163972
0.221762999892,0.114816002548,93.1464212056
3.79672861099,19.9237995148,80.9437521785
3.66150665283,2.66215014458,37.5394494668
4.5726275444,12.859500885,64.4416405793
0.43626794219,1.06654000282,59.0950230619
1.79842936993,4.53733968735,60.3637925778
2.06660628319,1.76212000847,17.2795424407
8.65072822571,15.1329984665,42.8353327012
0.839317262173,4.35676002502,80.7352882107
0.198934480548,0.510178983212,61.0069236299
3.70745229721,13.0680007935,71.6295372505
0.53059720993,0.91923803091,42.2785837739
1.19268596172,0.663628995419,79.7217978656
3.42448568344,18.7235012054,81.7102279864
10.5514059067,52.6324005127,79.9526417114
0.60059350729,1.10826003551,45.8075281934
1.05966806412,2.84056973457,62.6952279601
1.41855895519,4.66035985947,69.5611712836
9.51950263977,15.0659990311,36.8146604806
1.48613929749,3.07274007797,51.6347214612
0.0227818693966,0.0611519925296,62.7454994446
0.686588048935,0.526332974434,30.4474700019
0.0562794581056,0.0781631916761,27.9974922995
0.640193343163,1.08394002914,40.9383059995
3.0209338665,4.88465976715,38.154671758
0.16847884655,0.310389995575,45.7202716093
1.87351870537,5.02570009232,62.7212394104
2.71702289581,6.63023996353,59.0207456931
1.05853831768,2.67803001404,60.4732466727
4.65573596954,31.86469841,85.3890474354
0.259475260973,0.198565989733,30.6745738896
8.83488273621,6.55005025864,34.8826709315
5.3599562645,4.31466007233,24.2266175005
7.15519237518,9.54249000549,25.0175544217
0.403605937958,0.83883202076,51.8847721631
0.359605789185,0.409693002701,12.2255477116
0.805996239185,3.07417988777,73.7817476983
0.0486726798117,0.22960999608,78.802020538
2.42803812027,7.3735203743,67.0708427316
17.1442718506,38.4403953552,55.400375849
0.28162509203,0.210528001189,33.7708477916
0.0879918336868,0.182922005653,51.8965291395
0.959168553352,2.47826004028,61.2966945453
0.419367969036,1.80181002617,76.7251839569
0.178912818432,0.162650004029,9.99865600966
0.189249500632,0.541216015816,65.0325387457
0.929157435894,2.33037996292,60.128500473
5.62949085236,12.6737012863,55.5813197331
0.116582080722,0.21065300703,44.6568162661
11.1851902008,13.4092998505,16.5863219889
0.295284807682,0.775955021381,61.9456283489
0.620488941669,1.06876003742,41.9431004207
1.14347422123,2.10720992088,45.7351538688
0.192972064018,0.250378012657,22.9277115948
0.379398882389,0.0628479942679,503.676993687
6.20309829712,8.04408931732,22.8862578171
4.08962202072,0.246320009232,1560.28818912
0.365411251783,0.460112005472,20.5821088262
3.59493112564,8.32477092743,56.8164558883
0.166453540325,0.120601996779,38.0188925309
0.850473880768,3.00199985504,71.6697561014
6.30428123474,30.1224021912,79.0711205742
5.92918491364,15.7470989227,62.3474460742
48.1324768066,115.983009338,58.5004070155
0.417386054993,0.890384018421,53.1229170383
0.0592035576701,0.0817696005106,27.597105403
0.0872669517994,0.148028999567,41.0473947303
4.94090509415,3.89463996887,26.8642322175
6.31694984436,16.5398006439,61.8075817215
0.117278061807,0.148413002491,20.9785801522
0.66428142786,4.2227101326,84.2688366712
0.203391328454,0.144981995225,40.2873012876
0.096578374505,0.103664003313,6.8351873178
66.8825836182,185.370025635,63.9194182613
1.02250289917,1.48789000511,31.2783273187
0.02730271779,0.0380767993629,28.2956597013
0.764947354794,1.62966001034,53.0609237546
1.30507457256,0.71564501524,82.3633987202
0.134931460023,0.206307008862,34.596763936
0.20014102757,0.244268998504,18.0653178276
0.0382039435208,0.058406393975,34.589450023
2.59329509735,6.61607027054,60.8030901833
4.17275810242,9.59035968781,56.4900771373
24.3412284851,54.3654975891,55.2266978791
1.29358911514,5.2588801384,75.4018140536
19.753868103,17.419801712,13.3989262885
0.678272664547,0.186745986342,263.206020023
0.0577412731946,0.0448160022497,28.8407495002
0.424643784761,1.28357005119,66.9169762596
3.94512867928,6.91020965576,42.9086977703
7.31028938293,29.2975006104,75.0480784004
0.31622710824,0.736863970757,57.0847373749
2.60753631592,7.93127012253,67.1233449922
0.283865004778,0.0561504028738,405.544021503
0.944865226746,2.37893009186,60.2819254765
53.2969284058,21.0944004059,152.659129344
8.14097118378,57.8808898926,85.9349585003
48.5347671509,143.061004639,66.074076389
1.36084640026,3.15691971779,56.8932211804
0.179792582989,0.230914995074,22.1390612026
8.13033008575,41.8121986389,80.5551242211
0.136238947511,0.084313608706,61.5859522581
4.76274394989,5.1007399559,6.62641124492
1.11125957966,1.22114002705,8.99818570795
30.1017837524,54.6324996948,44.9013244487
0.298393696547,0.339338004589,12.0659364671
0.409934341908,0.234380990267,74.9008490155
0.147810995579,0.28366997838,47.8933243402
0.121517241001,0.164581999183,26.1661411305
0.372603654861,1.08737003803,65.7334999284
0.170360654593,0.283762991428,39.9637515326
0.121561311185,0.279494017363,56.5066500054
0.321294724941,0.54972499609,41.5535536447
15.6871023178,17.8022003174,11.8811043684
0.845273852348,0.936287999153,9.72074264405
0.933213889599,3.41279006004,72.6553971038
14.212978363,55.8147125244,74.5354267357
4.51048898697,0.422239989042,968.22875711
0.113973788917,0.0659455955029,72.8300245801
0.326408773661,0.775968015194,57.9352798995
1.28299319744,1.08941996098,17.768467937
3.86378717422,19.2592983246,79.9380688273
0.498884737492,2.3334300518,78.620111749
1.43751549721,1.69628000259,15.2548226113
0.0225369744003,0.0529376044869,57.427287051
0.107465945184,0.135209992528,20.5192285163
1.05616748333,1.72102999687,38.6316632918
0.274699985981,0.340570002794,19.3411093968
2.0060942173,0.644438028336,211.293581243
7.54234647751,29.5830993652,74.5045426634
0.534381389618,0.542966008186,1.58106003672
0.678439736366,3.57989001274,81.0485871367
0.0201529785991,0.0497951991856,59.5282699363
27.6566886902,175.636001587,84.253405657
0.274886786938,0.263702005148,4.24144738054
1.45387339592,7.69059038162,81.0954253994
0.178099125624,0.223696008325,20.3834136525
24.0582351685,28.7647018433,16.3619518827
0.387989997864,1.08331000805,64.1847675198
0.0432371012866,0.0680063962936,36.4220078653
3.97204208374,19.4846019745,79.6144561283
0.411828100681,0.404085993767,1.91595527535
102.275169373,302.352966309,66.1735849258
3.1565785408,43.6133995056,92.7623652901
2.22976326942,3.98797988892,44.0879008537
12.6484260559,40.4805984497,68.7543501324
1.59269344807,14.3261013031,88.8825758357
0.451460033655,1.17693996429,61.6412011359
15.6661939621,60.8796005249,74.2669238513
0.27516067028,0.191366001964,43.7876464247
0.318438380957,0.254758000374,24.9964203241
0.243454650044,0.675997018814,63.9858396903
1.43360948563,2.05183005333,30.1302033616
0.785600423813,3.62902975082,78.3523289211
6.57239198685,33.1777954102,80.19038967
0.456718236208,0.28764501214,58.7784306808
0.371771216393,0.0967807993293,284.137369157
1.52832829952,4.29956007004,64.4538447044
4.38402175903,11.0644006729,60.3772324536
0.806429028511,0.832368016243,3.11628837554
0.774279475212,2.06100988388,62.4320348356
0.0460531190038,0.0873055979609,47.2506688238
0.234450891614,0.0909728109837,157.715342726
0.359405606985,0.491290003061,26.8445104224
0.606582403183,0.316121995449,91.8823782955
0.21452434361,0.311340987682,31.0966586164
0.898449957371,1.43832993507,37.535197213
0.598927497864,0.998911976814,40.0420145353
1.77322411537,2.69626998901,34.2341782315
6.87131500244,9.36570930481,26.6332663249
0.222772598267,0.4616509974,51.7443697683
0.151198446751,0.0898912101984,68.2015921434
0.664456069469,1.22778999805,45.8819447526
5.78215789795,38.5060997009,84.9837871328
0.542205750942,1.26698005199,57.2048707406
12.9506845474,58.9344902039,78.0252879042
0.134186148643,0.238994985819,43.8539899974
0.787024497986,1.48113000393,46.8632398305
0.167801812291,0.294010013342,42.9264975081
2.9339928627,8.33701992035,64.8076544049
0.860438764095,1.18993997574,27.690574177
0.762767910957,2.94225001335,74.0753536411
0.215607658029,0.0699232071638,208.349211619
1.03391802311,1.34659004211,23.2195404114
5.56184673309,49.8845024109,88.8505518462
0.241174638271,0.325471997261,25.9000343191
0.338967770338,0.87306201458,61.1748346993
0.266655921936,0.206114992499,29.3724045508
0.209411069751,0.222041994333,5.68852960469
4.77147722244,10.0226993561,52.3932919374
0.574926197529,1.17870998383,51.2241174319
0.388291150331,0.572915017605,32.2253495894
0.217189356685,0.385949015617,43.7258943808
18.4525547028,66.5637817383,72.2783859016
0.102479562163,0.202300995588,49.3430262835
4.52185535431,3.31267976761,36.5014330248
0.728588521481,1.46932005882,50.4132188827
0.772871494293,1.3815100193,44.0560340863
15.3742513657,47.5181999207,67.6455518279
3.13355779648,11.8606996536,73.5803292555
0.197939053178,0.163917005062,20.7556550358
1.11178123951,3.00529003143,63.0058587397
14.9353952408,25.2150020599,40.7678206598
2.49312520027,12.303601265,79.7366222573
1.2912375927,2.79766988754,53.8459630835
11.3584060669,10.4966993332,8.20931138781
0.611310303211,1.1467000246,46.6896058172
0.322704702616,0.610489964485,47.1400479305
0.210938900709,0.662021994591,68.1371763427
0.576280474663,0.601817965508,4.2433912426
0.0769706368446,0.0807807967067,4.71666536773
0.109630048275,0.730226993561,84.986853507
0.0486721023917,0.106290988624,54.2086276346
0.153596326709,0.121141992509,26.7903255735
3.48958921432,9.41384124756,62.9312931612
0.586712181568,0.581955015659,0.817445641125
0.0789920166135,0.0797920003533,1.00258639502
3.14188027382,8.74958992004,64.0911139547
3.94138216972,11.5805006027,65.9653558604
0.985005259514,1.02663004398,4.05450675378
