Ensembled Results,Labels,Error(%)
0.103243876994,0.0994559973478,3.8085985228
0.102924527228,0.0760639980435,35.3130651494
0.102924527228,0.0777600035071,32.3617831607
0.103243876994,0.0952960029244,8.340196677
0.102924527228,0.0983039960265,4.70024758721
0.103243876994,0.113439999521,8.98811933198
0.102924527228,0.101216003299,1.68799781995
0.103243876994,0.0874880030751,18.0091822475
0.102924527228,0.0719999969006,42.9507384147
0.102924527228,0.0836799964309,22.9977672297
0.102924527228,0.174431994557,40.9944675063
0.103243876994,0.140863999724,26.7066978109
0.102924527228,0.0759999975562,35.427013865
0.102946697176,0.0962560027838,6.95093729038
0.102924527228,0.0913280025125,12.6976659912
0.102924527228,0.0998400002718,3.08947009984
0.102924527228,0.133824005723,23.0896380124
0.102924527228,0.105920001864,2.82805379893
0.102924527228,0.0853440016508,20.5996030617
0.102924527228,0.0745600014925,38.0425498492
0.103243876994,0.0942720025778,9.51700841241
0.102924527228,0.0794560015202,29.5365048061
0.103243876994,0.137184008956,24.7405890968
0.102924527228,0.0892160013318,15.3655461929
0.102924527228,0.0974079966545,5.66332412413
0.103243876994,0.0899519994855,14.7766337427
0.103243876994,0.132063999772,21.8228456113
0.102924527228,0.0829439982772,24.0891798873
0.103243876994,0.101311996579,1.90686244445
0.103243876994,0.126496002078,18.3817074867
0.102924527228,0.20096001029,48.7835778475
0.102924527228,0.0800319984555,28.6042198297
0.102924527228,0.0889279991388,15.7391690183
0.103243876994,0.107999995351,4.40381348326
0.103243876994,0.109343998134,5.57883491053
0.102924527228,0.0930240005255,10.6429810011
0.102924527228,0.100767999887,2.14009144056
0.102924527228,0.0775680020452,32.6894138229
0.102924527228,0.0753279998899,36.635152106
0.103243876994,0.0970560014248,6.37557232735
0.102924527228,0.0991040021181,3.85506642327
0.103243876994,0.118560001254,12.9184582477
0.103243876994,0.138975992799,25.7109987744
0.103243876994,0.141215994954,26.8893888209
0.103243876994,0.0992320030928,4.04292342778
0.103243876994,0.139551997185,26.0176284995
0.103243876994,0.0942400023341,9.55419613384
0.103243876994,0.0987199991941,4.58253427516
0.103243876994,0.0957759991288,7.7972330571
0.102924527228,0.0801919996738,28.3476252575
0.102924527228,0.101279996336,1.6237469904
0.103243876994,0.107583999634,4.03417111737
0.102924527228,0.0731199979782,40.7611188099
0.103243876994,0.128703996539,19.7819183787
0.103243876994,0.0957759991288,7.7972330571
0.102924527228,0.0997439995408,3.18869075004
0.103243876994,0.112832002342,8.49770025267
0.102924527228,0.0777280032635,32.4162758678
0.102924527228,0.0764480009675,34.6333794544
0.102924527228,0.0778239965439,32.2529448482
0.102924527228,0.0814400017262,26.3808018742
0.103243876994,0.12800000608,19.3407249298
0.102924527228,0.0892800018191,15.2828462486
0.102924527228,0.0888959988952,15.7808321039
