Ensembled Results,Labels,Error(%)
51.5482902527,21.10820961,144.209675786
53.2647972107,88.9027023315,40.086413783
175.233032227,471.540008545,62.8381411861
18.1849098206,15.3269796371,18.6464016464
19.3535861969,0.455936014652,4144.80312477
160.376052856,154.533996582,3.78043434042
53.789100647,17.8022594452,202.147605547
11.8627176285,0.73871999979,1505.84763264
301.256652832,124.109596252,142.734375043
130.722183228,139.646392822,6.39057652286
46.5259590149,10.0952997208,360.867535406
65.6448364258,83.884803772,21.7440662981
53.57554245,7.40636014938,623.3720933
75.1863479614,57.2370986938,31.3594673336
74.0600585938,56.5698013306,30.9180107616
156.858230591,197.673492432,20.6478174381
49.5500679016,29.7643699646,66.4744389367
22.9353046417,2.22704005241,929.855956873
27.9979572296,21.5923995972,29.6657979287
22.7473449707,14.6079397202,55.7190500952
6.58268499374,2.48207998276,165.208415501
165.540969849,72.4665985107,128.437615744
52.4991149902,24.9930000305,110.055275182
5.90433883667,0.730943977833,707.768996767
43.2342567444,38.5106811523,12.2656246285
149.304916382,87.7073974609,70.2306996948
2.40180444717,12.1462697983,80.2259912956
51.3671340942,157.481903076,67.3821987855
129.489730835,89.3469009399,44.929179941
21.6868343353,12.4227199554,74.5739613636
27.8639221191,13.684129715,103.622171812
38.2598495483,22.338760376,71.2711399576
17.3142147064,15.7046003342,10.2493176394
8.87201690674,0.613312005997,1346.57479717
71.5231399536,46.7616996765,52.9523957606
95.290802002,127.38079834,25.1921771225
17.3376197815,128.24319458,86.4806706989
17.3430900574,46.8725013733,62.9994355982
138.791641235,76.8168029785,80.6787523742
124.296859741,64.8888015747,91.5536374918
36.7749443054,15.7861099243,132.957609454
7.48510599136,2.07568001747,260.609820799
3.01162147522,10.9067497253,72.3875439424
17.2143783569,1.03641605377,1560.95250014
13.3407897949,0.581439971924,2194.43974256
51.9442710876,46.1058006287,12.6632015481
92.068397522,14.1315202713,551.510918531
63.9235572815,14.836400032,330.856253157
40.3928947449,3.61637997627,1016.94277177
50.8776664734,78.2651977539,34.9932435699
71.8433151245,44.9916992188,59.6812664825
24.9881305695,0.706752002239,3435.62925755
28.7114715576,4.65500020981,516.787760764
0.0129047632217,255.106002808,99.9949414114
10.9063072205,0.405247986317,2591.267468
19.2238063812,26.8631191254,28.4379215552
93.9212417603,21.71434021,332.530948913
10.4614725113,1.75280201435,496.842793746
25.5813674927,2.60124993324,883.42597402
17.7085971832,53.7209815979,67.0359761559
1.69179904461,5.51453018188,69.3210665495
49.8715133667,22.8941307068,117.835365777
67.169052124,20.9036197662,221.327372365
127.437919617,202.199493408,36.9741647377
Average Error: 421.252608651
