Ensembled Results,Labels,Error(%)
20.0474872589,35.8105316162,44.0179010081
20.0462779999,44.8022994995,55.2561403682
20.0459918976,42.2466278076,52.550078106
20.0453186035,73.5057220459,72.7295807107
21.2096233368,46.4015007019,54.291083228
20.0474071503,29.6923770905,32.4829834634
20.0451660156,45.6840820312,56.1222090401
21.2075862885,41.5451164246,48.9528779466
20.0494670868,83.4551773071,75.9757659935
20.0465316772,57.5832214355,65.1868527368
20.047832489,40.6801376343,50.7183759572
20.0464134216,55.394329071,63.8114338457
20.0479278564,44.4971847534,54.9456264086
21.2148895264,47.0137443542,54.8751331812
20.0466518402,35.9136581421,44.1809805036
20.0464172363,44.9792060852,55.4318117613
20.0442523956,46.5418128967,56.9328069792
21.2146511078,36.7053833008,42.2028890587
20.0426654816,42.5925216675,52.9432287714
20.0476608276,53.1428375244,62.2758931184
20.0473251343,46.4433479309,56.8348837295
20.044921875,35.8073806763,44.0201391545
20.0473594666,59.5178375244,66.3170567003
20.0452842712,42.1436843872,52.4358523401
20.0434494019,72.5544662476,72.3746167004
20.0477371216,43.8816299438,54.314055455
20.0497970581,51.1442565918,60.7975589163
20.0443725586,47.8049468994,58.0705055467
20.0461978912,52.0171432495,61.4623244589
20.0465698242,41.829460144,52.0754756213
20.0474586487,49.3819046021,59.4032291581
20.0465373993,2.20946311951,807.303553624
20.0475311279,41.7422676086,51.973066447
20.0483474731,44.9046173096,55.3534832845
20.0456905365,44.6653327942,55.1202481153
20.0475597382,47.4325408936,57.7345860869
20.0492229462,40.2418365479,50.1781611723
20.0464839935,23.1812362671,13.52280024
20.0466365814,43.1396369934,53.5308176458
21.2122535706,51.7155799866,58.9828566632
20.0465698242,55.2228775024,63.6987952623
20.0454463959,62.1319313049,67.7372874545
20.0482616425,42.1598243713,52.4469991481
20.0463447571,42.7395019531,53.0964474526
21.2129459381,44.3984794617,52.2214584929
20.0456295013,42.3850479126,52.7058939684
20.0475406647,82.7523574829,75.7740549339
20.0473690033,46.446269989,56.8375049104
20.0452232361,64.3232345581,68.8367300342
21.2093753815,52.5512619019,59.6405973636
20.046049118,64.4717330933,68.9072277783
20.0458717346,2.22435998917,801.197280667
21.210767746,2.24920487404,843.034046867
20.0452747345,30.28956604,33.8211887618
21.2110862732,88.653793335,76.0742485174
20.0451183319,46.2126083374,56.6241355918
21.2129917145,48.818611145,56.5473264869
20.0463027954,42.9417190552,53.3174189658
21.2087535858,93.0537109375,77.2080518099
21.2075653076,80.8188323975,73.7591293038
20.0460929871,60.4833068848,66.8568171624
20.0483531952,63.9562835693,68.653035986
20.0440368652,44.7054786682,55.164249523
21.2109241486,48.8881111145,56.6133285475
20.044467926,45.060585022,55.5166274112
20.0473155975,53.5151977539,62.5390236065
20.048210144,42.6850624084,53.0322576263
21.2109336853,38.0864295959,44.3084218964
20.0501785278,44.178237915,54.6152597431
20.0474262238,55.8410415649,64.0991183869
20.0476932526,59.7276535034,66.4348219348
20.0474777222,43.2909812927,53.6913298717
21.2101802826,73.6490783691,71.2010241645
21.2118644714,48.2270965576,56.0167084782
21.2092895508,35.1260070801,39.6194121853
20.0464611053,40.4474525452,50.4382603998
20.0453567505,68.3961181641,70.6922596069
20.0468482971,72.9148864746,72.5065082504
20.0470809937,48.0902671814,58.3136418893
21.2073936462,60.9056472778,65.1799223978
21.2076568604,44.2083320618,52.0279190115
20.0452899933,45.1420936584,55.595125594
21.2126178741,46.5507240295,54.4311752043
21.2100543976,49.5316085815,57.1787490756
21.2061653137,63.2465057373,66.4706135675
20.043258667,32.8550834656,38.9949543486
20.0449886322,52.749912262,61.9999583456
21.2080574036,42.074760437,49.594347815
20.0460300446,67.6952438354,70.3878309482
20.0460586548,35.7564849854,43.9372783343
20.0446300507,41.8687591553,52.125091703
20.0485725403,46.1578826904,56.565224894
20.0449829102,62.1534156799,67.7491853169
20.0456581116,82.0354309082,75.5646336106
20.047296524,69.3275222778,71.0832064015
20.0458011627,45.7187767029,56.1541173925
20.0466518402,62.5944023132,67.9737307181
20.046957016,42.2658424377,52.5693660418
20.0451755524,47.6467475891,57.9296036631
20.0463352203,67.9481048584,70.4975800839
21.2132453918,41.0767936707,48.35710508
20.0430335999,41.7093086243,51.9458982636
21.2120361328,30.1664867401,29.683438726
21.211561203,72.821937561,70.8720175356
21.2138004303,34.871257782,39.1653706243
20.049161911,68.0660476685,70.5445481297
20.0462017059,44.1170425415,54.5613201813
20.0465602875,42.5938224792,52.9355218184
20.04529953,40.921169281,51.0148417501
20.0452136993,47.0615081787,57.4063508054
20.0459384918,75.0086975098,73.2751812025
20.0462551117,47.0377845764,57.3826546207
20.0419769287,39.4034042358,49.1364329621
20.0472202301,2.28987002373,775.474154532
20.0469341278,50.1541519165,60.0293627511
20.0447540283,60.0004310608,66.5923166318
21.2103729248,34.8789749146,39.1886574168
21.2116165161,48.846622467,56.5750599636
20.0478610992,88.0815353394,77.2394281934
20.0449924469,43.5830993652,54.0074186122
20.0442810059,43.5391464233,53.962622944
20.0491409302,44.735660553,55.1830895479
20.049577713,41.9129562378,52.1637710324
20.0470581055,70.9353408813,71.7389698049
20.0449352264,69.2207641602,71.0420197326
20.0423412323,56.2165145874,64.3479476104
20.0462303162,51.4173545837,61.0127154957
21.2095832825,46.8836326599,54.7612203254
21.2074794769,48.0612220764,55.8740319936
20.0462398529,48.5506210327,58.7106417457
21.2107372284,40.0643692017,47.0583522191
20.0441322327,65.6862945557,69.4850617343
20.0489025116,35.3553504944,43.2931586556
21.2135238647,86.8660583496,75.5790417249
21.2104282379,48.1862258911,55.9823832523
20.0468902588,41.5897712708,51.7985080315
20.0447978973,32.8459739685,38.9733490121
20.0455284119,84.8896255493,76.3863625477
20.0487785339,72.1054153442,72.1951833462
20.0465126038,40.5096321106,50.5142072161
20.0460262299,43.5448150635,53.9646081844
20.0447444916,57.4472465515,65.1075626861
20.0432815552,76.6699981689,73.8577252721
21.2109889984,36.3969955444,41.7232420393
21.2119407654,43.2991142273,51.0106819876
20.0428237915,50.5739974976,60.3693107462
20.049955368,58.862033844,65.9373724306
20.0475940704,42.5590133667,52.8945986184
21.2075252533,29.6132030487,28.3848990654
20.0444202423,78.6456680298,74.5130014857
21.2142715454,41.4121551514,48.7728386319
21.2119140625,46.1887931824,54.07562614
21.2101345062,48.132900238,55.9342271059
20.0458393097,82.2254104614,75.6208704861
21.2112426758,42.8429946899,50.4907562385
20.043712616,44.7170028687,55.1765294404
20.0455036163,75.857131958,73.5746618691
21.2093505859,43.1119995117,50.8040665565
20.045671463,47.8066215515,58.0692573279
21.213760376,2.41706204414,777.667183901
21.21235466,45.1251983643,52.9922184745
20.0456809998,54.1206054688,62.9610924968
20.0484447479,81.1854553223,75.3053737663
20.0488166809,44.9338226318,55.381457649
20.0441379547,59.6342811584,66.3882291103
20.0450649261,44.4928436279,54.9476650812
20.045753479,47.5393676758,57.8333611509
20.0478134155,49.0020523071,59.0878086292
20.0458488464,43.6456336975,54.0713534248
21.2096538544,42.6555404663,50.276907472
21.2109241486,41.533782959,48.9309120493
20.0471248627,39.6643714905,49.4581053239
21.2082691193,64.5627975464,67.1509446225
21.2116470337,45.5546836853,53.4369568227
20.0458621979,68.8371963501,70.8793163279
20.0445823669,51.4468307495,61.0382562445
21.2109851837,45.4822540283,53.3642612116
20.0478458405,89.2852325439,77.5462915095
21.2118797302,47.9280052185,55.74220201
20.0446491241,35.3835983276,43.350450289
20.0435638428,35.4303817749,43.4283153647
20.05078125,46.9044532776,57.2518602203
20.0468292236,39.2005004883,48.8607824545
20.046585083,48.1914749146,58.4022171586
20.0463409424,65.1519699097,69.2314123883
20.0468006134,44.5600662231,55.0117351419
20.0472297668,34.2168960571,41.4113140673
20.0436782837,62.2210845947,67.7863566438
20.0435733795,38.8297271729,48.3808544668
20.0451793671,54.7819480896,63.4091519815
20.0477275848,56.3744354248,64.4382645542
21.2086524963,45.4781036377,53.3651344276
20.0458488464,63.5654792786,68.4642528084
20.048242569,35.726398468,43.8839529629
20.0486679077,44.2633514404,54.7059423761
20.0465564728,60.2868156433,66.7480256523
20.0469760895,42.3852996826,52.7029978799
20.0427322388,55.2477149963,63.7220611928
21.2094421387,45.9955482483,53.8880545044
21.2080459595,47.094619751,54.9671574553
20.0431728363,52.7837791443,62.0277798194
20.0463943481,43.0380020142,53.4216427111
21.2105693817,48.7300224304,56.4733026503
20.0455627441,43.8504981995,54.2865792472
20.0472354889,41.8835067749,52.1357282793
20.0465755463,39.1657829285,48.816099035
20.0440330505,45.1045036316,55.5609053715
20.0444335938,36.657169342,45.3191996176
20.049987793,45.8433609009,56.2641407633
20.0448932648,50.8793869019,60.6031155536
20.0470046997,42.6623344421,53.0100615406
20.0468769073,48.0011787415,58.2366986958
21.2118701935,43.9719924927,51.7604980101
21.2081432343,57.7351799011,63.2665157178
20.0480098724,33.0230712891,39.2908984844
20.0439414978,85.0211639404,76.4247622958
20.0469284058,34.2929649353,41.542154656
20.049118042,45.9248695374,56.3436581443
20.045747757,50.6060218811,60.3886118453
20.0442333221,45.2612762451,55.7143876951
21.2050628662,40.6322631836,47.8122526171
20.0458488464,64.9329452515,69.1283850304
21.2090835571,2.02510094643,947.309942477
20.0436458588,47.1549224854,57.4940540619
20.0464515686,48.0554466248,58.2847461077
20.0476322174,46.6351623535,57.0117670752
20.0459384918,70.207244873,71.4474787779
21.2093315125,69.8558425903,69.6384286182
21.2081317902,87.2608642578,75.695711966
21.2095069885,39.7765235901,46.6783291393
20.0497055054,42.1090736389,52.3862584171
21.2094917297,43.6170578003,51.3734011431
21.2091083527,47.7793197632,55.6102756218
20.0477561951,38.6122550964,48.0792920667
21.2085781097,46.9874801636,54.8633422437
20.0450172424,51.3017616272,60.9272340625
20.0457057953,71.1396026611,71.8220160847
21.2086372375,42.5017547607,50.0993844679
21.2117176056,42.5553207397,50.1549577424
21.2071361542,43.0999412537,50.7954406959
20.0460166931,46.5976066589,56.9805873511
20.0466423035,35.6298332214,43.7363566119
21.2109241486,50.6992759705,58.1632602388
21.2094516754,40.4241981506,47.5327832196
20.0466899872,42.126285553,52.412870672
20.049571991,50.7305717468,60.4783244095
20.0463542938,50.1619110107,60.0367013738
20.0472259521,48.1392250061,58.3557359937
20.0464706421,75.19480896,73.3406189611
20.0472068787,39.1966285706,48.8547673365
21.2110443115,43.4322319031,51.1628958906
21.2143669128,42.8828201294,50.5294501415
20.0445156097,58.5017700195,65.7369074422
20.0468482971,44.3526268005,54.8012152983
20.0450687408,89.06199646,77.4931289017
20.0470962524,2.25965499878,787.175089262
20.0471248627,44.4363632202,54.8857660486
20.0477600098,33.7242469788,40.553869083
20.0455379486,31.1666088104,35.6826465448
20.0427894592,49.3291053772,59.3692419395
21.2120113373,40.9037666321,48.1416674213
21.2123641968,43.2751426697,50.9825666926
21.2074241638,27.8286552429,23.7928531627
21.2112312317,56.2675247192,62.3028890332
20.0457057953,42.555644989,52.8953073077
20.0472259521,46.4563598633,56.8471873148
21.211151123,41.7434616089,49.1868898613
20.0436592102,48.4320144653,58.6148554185
20.047372818,46.195766449,56.6034414861
20.0444812775,49.1929473877,59.2533435342
20.0474777222,41.891418457,52.1441897635
20.0444488525,43.1418151855,53.538234851
20.048204422,74.0616836548,72.9303960798
20.0458106995,57.6643333435,65.2370719695
20.0467510223,43.4190330505,53.8295774597
20.048582077,2.28295993805,778.183701031
20.0451469421,49.2924232483,59.3342229471
21.2088603973,40.2758750916,47.3410314509
20.0497493744,72.3665008545,72.2941566365
20.0483283997,37.9250030518,47.1369102534
21.2087230682,47.9938087463,55.809460382
20.0429229736,23.3210334778,14.0564546905
20.047410965,74.078666687,72.937673069
20.0449504852,48.3585510254,58.5493153533
20.04778862,62.0971603394,67.715450255
20.0459194183,67.5051574707,70.3046105373
20.0444869995,41.5809364319,51.7940462155
20.0477027893,44.0313262939,54.4694550978
20.0457725525,62.9441108704,68.1530610643
20.0469284058,50.7542572021,60.5019765615
20.0485305786,63.8340492249,68.5927325274
20.0440139771,54.2813491821,63.0738471334
20.0437793732,76.016418457,73.6323023631
20.0449790955,28.7007656097,30.1587303697
20.049238205,74.0285644531,72.9168891048
21.2111816406,74.4965515137,71.5272972914
20.0454044342,2.37539792061,743.875641226
21.2149238586,73.9461135864,71.3102922795
