29.0,12.0,190.0,190.0,
29.0,35.0,23.0,23.0,
19.0,33.0,29.0,29.0,
27.0,21.0,67.0,67.0,
41.0,44.0,132.0,132.0,
31.0,18.0,158.0,158.0,
10.0,29.0,95.0,95.0,
17.0,20.0,69.0,69.0,
39.0,47.0,166.0,166.0,
36.0,26.0,119.0,119.0,
12.0,43.0,15.0,15.0,
21.0,16.0,164.0,164.0,
40.0,18.0,49.0,49.0,
15.0,49.0,194.0,194.0,
17.0,46.0,136.0,136.0,
44.0,34.0,177.0,177.0,
47.0,26.0,161.0,161.0,
28.0,29.0,125.0,125.0,
33.0,15.0,89.0,89.0,
42.0,38.0,196.0,196.0,
26.0,15.0,65.0,65.0,
32.0,34.0,165.0,165.0,
47.0,32.0,196.0,196.0,
15.0,46.0,179.0,179.0,
30.0,22.0,121.0,121.0,
39.0,48.0,17.0,17.0,
15.0,40.0,40.0,40.0,
24.0,46.0,173.0,173.0,
45.0,15.0,126.0,126.0,
43.0,34.0,139.0,139.0,
41.0,39.0,56.0,56.0,
31.0,18.0,33.0,33.0,
24.0,36.0,22.0,22.0,
13.0,10.0,85.0,85.0,
24.0,33.0,68.0,68.0,
17.0,17.0,25.0,25.0,
44.0,10.0,158.0,158.0,
49.0,25.0,96.0,96.0,
18.0,13.0,144.0,144.0,
20.0,22.0,107.0,107.0,
21.0,45.0,100.0,100.0,
11.0,26.0,159.0,159.0,
38.0,26.0,191.0,191.0,
27.0,43.0,143.0,143.0,
21.0,41.0,112.0,112.0,
47.0,13.0,119.0,119.0,
39.0,24.0,159.0,159.0,
19.0,15.0,63.0,63.0,
11.0,22.0,30.0,30.0,
22.0,17.0,196.0,196.0,
43.0,17.0,91.0,91.0,
11.0,26.0,111.0,111.0,
17.0,42.0,124.0,124.0,
47.0,24.0,181.0,181.0,
29.0,25.0,172.0,172.0,
17.0,18.0,117.0,117.0,
31.0,41.0,190.0,190.0,
46.0,35.0,143.0,143.0,
39.0,35.0,133.0,133.0,
18.0,10.0,124.0,124.0,
44.0,18.0,23.0,23.0,
19.0,35.0,143.0,143.0,
25.0,41.0,134.0,134.0,
12.0,34.0,36.0,36.0,
10.0,43.0,93.0,93.0,
21.0,36.0,119.0,119.0,
34.0,20.0,150.0,150.0,
34.0,29.0,66.0,66.0,
34.0,28.0,61.0,61.0,
49.0,13.0,59.0,59.0,
40.0,14.0,167.0,167.0,
29.0,39.0,64.0,64.0,
29.0,17.0,142.0,142.0,
48.0,25.0,182.0,182.0,
23.0,49.0,27.0,27.0,
49.0,24.0,167.0,167.0,
22.0,44.0,185.0,185.0,
13.0,10.0,44.0,44.0,
38.0,45.0,137.0,137.0,
14.0,26.0,145.0,145.0,
20.0,35.0,130.0,130.0,
33.0,14.0,104.0,104.0,
12.0,12.0,67.0,67.0,
10.0,47.0,18.0,18.0,
16.0,49.0,43.0,43.0,
43.0,37.0,125.0,125.0,
36.0,21.0,194.0,194.0,
25.0,21.0,13.0,13.0,
11.0,19.0,67.0,67.0,
34.0,13.0,145.0,145.0,
36.0,45.0,16.0,16.0,
12.0,33.0,193.0,193.0,
23.0,37.0,154.0,154.0,
28.0,36.0,161.0,161.0,
43.0,24.0,65.0,65.0,
45.0,15.0,181.0,181.0,
16.0,22.0,19.0,19.0,
14.0,21.0,126.0,126.0,
32.0,35.0,34.0,34.0,
27.0,28.0,10.0,10.0,
36.0,26.0,166.0,166.0,
21.0,12.0,79.0,79.0,
19.0,19.0,71.0,71.0,
49.0,21.0,126.0,126.0,
47.0,15.0,65.0,65.0,
18.0,44.0,93.0,93.0,
37.0,32.0,85.0,85.0,
39.0,28.0,100.0,100.0,
44.0,46.0,116.0,116.0,
44.0,17.0,149.0,149.0,
28.0,14.0,131.0,131.0,
39.0,45.0,122.0,122.0,
49.0,24.0,151.0,151.0,
45.0,17.0,176.0,176.0,
20.0,43.0,152.0,152.0,
13.0,24.0,138.0,138.0,
18.0,40.0,56.0,56.0,
20.0,45.0,59.0,59.0,
27.0,11.0,179.0,179.0,
37.0,35.0,133.0,133.0,
43.0,24.0,40.0,40.0,
32.0,43.0,96.0,96.0,
17.0,18.0,57.0,57.0,
32.0,19.0,128.0,128.0,
11.0,40.0,138.0,138.0,
46.0,15.0,57.0,57.0,
13.0,24.0,128.0,128.0,
